drugbank_id_1,drugbank_id_2,label
DB01033,DB00619,1
DB00481,DB01016,1
DB00441,DB00584,1
DB00343,DB00960,1
DB01140,DB01104,1
DB01042,DB00531,1
DB00285,DB00533,1
DB01204,DB00512,1
DB00673,DB00863,1
DB00363,DB00184,1
DB00193,DB00783,1
DB01050,DB00722,1
DB00482,DB00672,1
DB01193,DB00338,1
DB00394,DB00252,1
DB01193,DB00196,1
DB00883,DB00215,1
DB00967,DB00669,1
DB01211,DB00972,1
DB00398,DB00836,1
DB00275,DB00916,1
DB00583,DB01132,1
DB00775,DB00758,1
DB00327,DB00537,1
DB00745,DB00783,1
DB00555,DB01162,1
DB00334,DB01190,1
DB00960,DB00678,1
DB00921,DB00482,1
DB00196,DB01406,1
DB00571,DB00857,1
DB00813,DB00296,1
DB00945,DB01367,1
DB01211,DB00158,1
DB00658,DB00284,1
DB00244,DB00758,1
DB00332,DB00331,1
DB00635,DB00734,1
DB00458,DB00783,1
DB01224,DB00915,1
DB01197,DB00993,1
DB00338,DB00376,1
DB01001,DB01072,1
DB00454,DB01211,1
DB00196,DB01095,1
DB00698,DB00973,1
DB00335,DB00874,1
DB00602,DB00316,1
DB00213,DB00909,1
DB00996,DB06700,1
DB00338,DB00305,1
DB00758,DB00317,1
DB00862,DB00857,1
DB00862,DB00177,1
DB00555,DB01222,1
DB00674,DB01043,1
DB00373,DB00829,1
DB01241,DB00451,1
DB01197,DB00630,1
DB00990,DB00177,1
DB00630,DB00544,1
DB00619,DB01101,1
DB00424,DB00370,1
DB00884,DB00951,1
DB00951,DB00215,1
DB00394,DB00199,1
DB00864,DB00264,1
DB00455,DB00285,1
DB00295,DB00477,1
DB00884,DB01060,1
DB00654,DB00390,1
DB00277,DB01104,1
DB00829,DB00734,1
DB00945,DB01248,1
DB01273,DB01043,1
DB00580,DB01062,1
DB00343,DB00512,1
DB01036,DB00544,1
DB00869,DB01069,1
DB00222,DB00808,1
DB00213,DB00459,1
DB00512,DB00624,1
DB00993,DB00881,1
DB00180,DB00443,1
DB01115,DB00277,1
DB00321,DB00808,1
DB01195,DB00178,1
DB00295,DB01095,1
DB00741,DB00915,1
DB00862,DB00275,1
DB00323,DB00494,1
DB01162,DB00175,1
DB00343,DB00881,1
DB00285,DB01020,1
DB01041,DB00878,1
DB00681,DB00829,1
DB00519,DB00421,1
DB00969,DB00331,1
DB00787,DB00373,1
DB01009,DB00175,1
DB00540,DB01156,1
DB00749,DB00678,1
DB01233,DB00580,1
DB00844,DB00465,1
DB00674,DB00641,1
DB00472,DB00883,1
DB00811,DB00669,1
DB00544,DB00316,1
DB00327,DB00654,1
DB00341,DB00361,1
DB00231,DB00501,1
DB00186,DB00433,1
DB00635,DB00319,1
DB00182,DB00722,1
DB00425,DB01190,1
DB00884,DB00603,1
DB00230,DB01190,1
DB01203,DB00927,1
DB02300,DB00203,1
DB00497,DB01039,1
DB00231,DB00495,1
DB01203,DB01202,1
DB01076,DB00674,1
DB00975,DB00564,1
DB00497,DB01104,1
DB00181,DB00331,1
DB00361,DB06151,1
DB00571,DB00136,1
DB00996,DB01202,1
DB00900,DB01216,1
DB01233,DB01167,1
DB01248,DB00379,1
DB00880,DB00451,1
DB00186,DB00502,1
DB01129,DB00557,1
DB00295,DB01586,1
DB01248,DB00950,1
DB00321,DB00811,1
DB00361,DB00425,1
DB00966,DB00404,1
DB00398,DB00381,1
DB00422,DB01050,1
DB00620,DB00115,1
DB00424,DB00575,1
DB00906,DB00758,1
DB00745,DB00584,1
DB01059,DB00916,1
DB00620,DB00804,1
DB00659,DB00704,1
DB01193,DB00316,1
DB00967,DB00484,1
DB00213,DB01197,1
DB00787,DB00379,1
DB01009,DB00909,1
DB01156,DB00332,1
DB00675,DB00904,1
DB00953,DB01079,1
DB00654,DB01005,1
DB00787,DB00425,1
DB00557,DB00749,1
DB00316,DB00367,1
DB00945,DB00842,1
DB00215,DB00878,1
DB00524,DB00331,1
DB00889,DB01041,1
DB00177,DB00421,1
DB00627,DB01167,1
DB00833,DB00656,1
DB00338,DB00900,1
DB06700,DB00537,1
DB01186,DB00421,1
DB00181,DB00423,1
DB00627,DB01126,1
DB00285,DB00842,1
DB00726,DB01068,1
DB05271,DB01367,1
DB00317,DB00178,1
DB00697,DB00281,1
DB01248,DB00684,1
DB00455,DB00829,1
DB01149,DB00695,1
DB00425,DB00737,1
DB00445,DB00695,1
DB00675,DB00264,1
DB00559,DB00199,1
DB00335,DB01044,1
DB00619,DB00186,1
DB00415,DB00186,1
DB00355,DB00443,1
DB00880,DB00863,1
DB00181,DB01216,1
DB00455,DB00897,1
DB01110,DB00433,1
DB00924,DB00193,1
DB00533,DB00747,1
DB00627,DB00605,1
DB00327,DB00987,1
DB00635,DB00381,1
DB00661,DB01173,1
DB00422,DB00909,1
DB00745,DB01589,1
DB00238,DB00715,1
DB00230,DB00881,1
DB00218,DB01167,1
DB00862,DB00373,1
DB00996,DB01019,1
DB00598,DB01132,1
DB00193,DB01044,1
DB00818,DB00611,1
DB00635,DB00158,1
DB00231,DB00794,1
DB00281,DB00897,1
DB00916,DB01595,1
DB01137,DB00742,1
DB01023,DB00317,1
DB01291,DB00833,1
DB01104,DB01264,1
DB00215,DB00292,1
DB00482,DB00227,1
DB00708,DB00281,1
DB00571,DB00153,1
DB00231,DB00611,1
DB00906,DB00734,1
DB00531,DB01136,1
DB00321,DB00737,1
DB01022,DB00178,1
DB00361,DB01101,1
DB01156,DB00377,1
DB01115,DB00874,1
DB00993,DB01050,1
DB00920,DB00533,1
DB01036,DB00641,1
DB00285,DB00475,1
DB00209,DB00177,1
DB00285,DB00334,1
DB00213,DB00620,1
DB00222,DB00811,1
DB01129,DB00669,1
DB01050,DB00535,1
DB00438,DB00136,1
DB00230,DB00966,1
DB00620,DB01229,1
DB00455,DB01101,1
DB00394,DB01211,1
DB00916,DB00544,1
DB01076,DB00544,1
DB00904,DB01016,1
DB00394,DB00451,1
DB00448,DB00423,1
DB00417,DB01211,1
DB00540,DB00465,1
DB00630,DB00475,1
DB00590,DB00501,1
DB00884,DB00695,1
DB00630,DB01085,1
DB00158,DB00448,1
DB01327,DB00222,1
DB00635,DB00878,1
DB00745,DB00575,1
DB00924,DB00584,1
DB00727,DB00737,1
DB00472,DB01150,1
DB00222,DB00207,1
DB00783,DB01216,1
DB00351,DB01062,1
DB00661,DB00860,1
DB00612,DB00331,1
DB00582,DB00338,1
DB01327,DB00433,1
DB00343,DB00136,1
DB00477,DB00951,1
DB00619,DB00790,1
DB00598,DB00829,1
DB00909,DB00641,1
DB00280,DB00316,1
DB00654,DB00399,1
DB00590,DB01083,1
DB00806,DB00950,1
DB00989,DB01068,1
DB00580,DB00230,1
DB00991,DB01136,1
DB00489,DB01069,1
DB00590,DB01241,1
DB01115,DB00973,1
DB01136,DB00370,1
DB00709,DB01136,1
DB01004,DB01167,1
DB00818,DB00857,1
DB00537,DB01044,1
DB00531,DB01067,1
DB00869,DB01136,1
DB00281,DB00675,1
DB00540,DB00897,1
DB01224,DB00445,1
DB00381,DB00906,1
DB00328,DB00684,1
DB00542,DB00727,1
DB00630,DB00186,1
DB00697,DB00967,1
DB01248,DB00184,1
DB01337,DB00683,1
DB00571,DB00457,1
DB01005,DB00881,1
DB00341,DB00625,1
DB00279,DB00490,1
DB00338,DB01188,1
DB00194,DB00175,1
DB01059,DB00829,1
DB00959,DB00541,1
DB00408,DB00334,1
DB00363,DB00196,1
DB00481,DB00524,1
DB01137,DB00493,1
DB02379,DB00451,1
DB00335,DB00887,1
DB00697,DB00915,1
DB00582,DB00537,1
DB01101,DB00575,1
DB01236,DB00904,1
DB00338,DB00399,1
DB00683,DB00316,1
DB00472,DB00857,1
DB00804,DB01241,1
DB00883,DB00938,1
DB01413,DB02379,1
DB00343,DB01611,1
DB00422,DB00900,1
DB00675,DB01190,1
DB00737,DB01067,1
DB00268,DB00323,1
DB00924,DB01233,1
DB00601,DB00177,1
DB00836,DB00446,1
DB00620,DB01041,1
DB00281,DB00904,1
DB00335,DB00983,1
DB00564,DB00734,1
DB01048,DB01263,1
DB00395,DB01104,1
DB00889,DB00715,1
DB00770,DB00177,1
DB00343,DB00762,1
DB00727,DB01183,1
DB01236,DB01050,1
DB01212,DB01150,1
DB00695,DB02530,1
DB00897,DB01001,1
DB00795,DB00678,1
DB01115,DB01586,1
DB00701,DB00625,1
DB00710,DB01101,1
DB00341,DB00497,1
DB00598,DB00497,1
DB00673,DB00370,1
DB01241,DB01238,1
DB00492,DB00533,1
DB00334,DB00501,1
DB00231,DB00620,1
DB00512,DB01249,1
DB00153,DB00177,1
DB00559,DB00959,1
DB00999,DB00450,1
DB00341,DB00993,1
DB00244,DB00501,1
DB01050,DB00178,1
DB01137,DB00334,1
DB00351,DB00177,1
DB01009,DB00248,1
DB00268,DB01029,1
DB00395,DB00958,1
DB00465,DB00809,1
DB00492,DB01050,1
DB01327,DB00695,1
DB00450,DB00829,1
DB00285,DB01128,1
DB01291,DB00567,1
DB00883,DB00884,1
DB00231,DB01173,1
DB01118,DB01044,1
DB00563,DB00524,1
DB00564,DB01101,1
DB01115,DB00370,1
DB00204,DB00227,1
DB00991,DB01062,1
DB00559,DB00654,1
DB00601,DB00695,1
DB00490,DB01126,1
DB01211,DB00717,1
DB00439,DB00338,1
DB00359,DB00196,1
DB01242,DB00399,1
DB00563,DB00753,1
DB00603,DB00451,1
DB00773,DB00451,1
DB00332,DB01110,1
DB00996,DB00586,1
DB00734,DB00584,1
DB00281,DB00484,1
DB01264,DB00470,1
DB01020,DB01029,1
DB00763,DB00973,1
DB00199,DB00178,1
DB00753,DB00715,1
DB01076,DB00448,1
DB00410,DB00959,1
DB00996,DB00582,1
DB00458,DB00193,1
DB00889,DB01216,1
DB00454,DB01029,1
DB00426,DB00207,1
DB00198,DB00843,1
DB00454,DB00734,1
DB00492,DB00829,1
DB01229,DB00404,1
DB00776,DB00421,1
DB00787,DB00860,1
DB00860,DB01156,1
DB00530,DB00745,1
DB00857,DB01016,1
DB01248,DB00373,1
DB00570,DB00503,1
DB00806,DB01023,1
DB00586,DB00421,1
DB00537,DB00199,1
DB01137,DB00524,1
DB01240,DB00497,1
DB00196,DB00668,1
DB00321,DB00215,1
DB00540,DB00749,1
DB00413,DB00860,1
DB00209,DB00675,1
DB01001,DB01016,1
DB00710,DB00316,1
DB01129,DB00537,1
DB00612,DB00451,1
DB00285,DB01142,1
DB00177,DB00915,1
DB00829,DB02379,1
DB00621,DB00370,1
DB00281,DB00257,1
DB01202,DB00433,1
DB00115,DB01242,1
DB00555,DB01076,1
DB00330,DB01001,1
DB01048,DB00621,1
DB01204,DB00537,1
DB00327,DB00184,1
DB01068,DB00468,1
DB00413,DB00177,1
DB00945,DB00310,1
DB00641,DB00215,1
DB00580,DB00136,1
DB00454,DB01327,1
DB00697,DB00335,1
DB01248,DB00715,1
DB00627,DB00470,1
DB00250,DB00621,1
DB00215,DB01589,1
DB00681,DB00472,1
DB00975,DB00883,1
DB00537,DB00390,1
DB00426,DB00575,1
