0,1
9800721,P27487
118432725,P09211
121455652,Q06187
58459090,P34972
85468829,P56817
11462174,Q9Y5Y4
135320956,Q9UBN7
145431111,P19099
91895781,P27487
117881270,P33981
126524421,P56817
118211226,P36897
10222707,P35354
133081295,P00734
44572540,Q9UBN7
145954248,Q13547
3058754,P35354
139557082,P10721
57780016,P35368
23646483,P28845
122510261,Q9NR97
118401366,P43405
126557541,Q9Y5Z0
73670321,P56817
44444249,P48067
118724209,O76083
25211598,P35228
44314366,P14780
44433617,P27487
163938,P08172
122192780,Q8IU80
44223357,P12644
126557560,P56817
122182835,P29274
155547969,P27338
10575436,P35354
127028005,O60341
78104938,P56817
71297203,Q07817
117869723,P56817
44592865,P08709
49797362,P27487
54584164,P41597
24860447,P27338
118401291,P43405
91935959,P27487
86732252,P56817
22103589,P25101
90373290,P56817
11232123,Q9UHL4
10096130,P27487
134442092,P10721
126555281,P56817
135320790,Q9UBN7
28693,P34969
11599024,P78536
9445,P52895
91895768,P27487
58459056,P34972
6539957,P06239
44427493,P22303
11496896,P08253
12560,Q12809
117897938,P48067
117898099,P48067
90654802,O43570
146676731,Q9UBN7
10221904,Q13946
90644648,Q00987
89480010,Q9H3N8
135321037,Q9UBN7
16203154,P27487
155565537,P03952
132272478,Q9NYK1
5280445,P06239
71547761,Q9H3N8
73670317,P56817
132185302,P21802
71305057,P56817
3934876,P00734
155922395,P08908
68291099,P33981
122510256,Q9NR97
78105082,P56817
16091080,P31751
11623823,P23975
24815996,O14757
6539985,P35916
11306468,P27487
11278463,P27487
134491835,P06401
155537455,Q13547
44592510,P27487
71466345,Q9Y5Z0
133081101,P00734
135285398,P56817
44356954,P29274
10271240,P13497
71535262,P08581
23635895,Q05469
56666239,Q9Y5N1
5328134,P12931
78105262,P56817
85469561,P56817
11662843,P48067
44093,P00797
68078758,O14965
11608830,P09619
10019118,Q9UHL4
11151568,P27487
5287969,Q9Y463
60168107,P35372
59458454,P11597
132272369,Q9NR97
134329583,Q9NR97
11590078,P17948
118720573,P34972
66562669,P56817
44433800,P25103
73346174,P27487
49797610,P27487
11068088,P35354
90372756,P56817
118169620,Q13490
145967469,Q13315
89514942,P09211
11473127,Q9UHL4
86715836,P56817
127035672,P03952
122193933,Q9Y233
71585578,Q00987
23757284,P30542
22421276,P27338
11342435,P45452
127047647,Q14833
78321761,P56817
126557608,P56817
44433803,P25103
10342016,P27487
118732977,P30542
155514463,P30542
11699068,P48067
138686783,Q9NR97
71679855,P08581
117602435,Q04771
138686330,Q9NR97
91895740,P27487
154732905,O76083
122670030,P36897
67098566,P11362
46204821,P31639
10607286,Q12884
118737794,P03372
132272452,Q9NYK1
16059729,P10721
118717617,P00533
91758319,Q9UBF8
117884191,P56817
9939403,P13497
121426361,O00750
141724666,P19099
5754,P08235
11210487,P43116
44308550,P25103
10697605,P05106
137659930,P30542
54766013,O43353
53317349,P48067
53320639,P78536
11786814,P17706
76317452,Q9H3R0
117818379,O60341
135285434,P56817
118433312,P09211
10359235,Q9Y5N1
145987785,P51449
57750342,P31751
24986404,P13612
91895764,P27487
44431217,P27487
90412200,P56817
44223357,Q04771
44420244,P28845
25196434,P21554
118720568,P34972
57523095,P49840
126556763,Q9Y5Z0
132272456,Q9NYK1
45269631,P08253
90412940,P56817
126556982,Q9Y5Z0
117897570,P48067
44157090,P55210
11289792,Q9UHL4
56671897,Q6V1X1
135321024,Q9UBN7
11134644,P08709
138686789,Q9NR97
89455219,P06239
66548458,P33981
126524292,Q9Y5Z0
90412206,P56817
56604907,P08581
121429545,Q9NR97
86287681,P31645
23646142,P27487
91666625,P28482
129032684,Q9UBN7
126524406,P56817
44423838,P30542
6539964,P06239
44278532,P78536
10961828,P14780
44454650,Q13547
122510376,Q9NR97
44423811,P30542
70685696,P48147
10027953,P04818
118211146,P36896
138686902,Q9NR97
130196825,Q00534
44385116,P12931
137650518,Q00987
59635752,P28845
11467730,Q08881
118433134,P09211
11818569,P27487
118344351,O00763
86715850,P56817
5327305,P55210
134144836,O60674
11348315,P27487
23646444,P27487
10667216,P35354
68079073,O14965
86288293,P10635
