Drugbank_id,Uniprot_id
DB00533,P55011
DB00775,P21283
DB01062,P19320
DB12543,P63244
DB01011,Q93088
DB00518,P23219
DB01084,P36896
DB00433,Q05513
DB00277,P02708
DB11633,P50579
DB13877,Q16659
DB11278,Q8IVL6
DB13955,Q00266
DB00327,P00918
DB01114,P51955
DB01591,P37173
DB00593,P10997
DB02709,P23458
DB11757,P11142
DB01245,P68366
DB00936,Q15637
DB01245,P21281
DB13940,P00414
DB09555,P07225
DB08801,O15554
DB09186,Q9HC29
DB00546,P42681
DB11682,Q8N1G2
DB09065,Q9UP52
DB06710,P02788
DB09239,Q9Y5K8
DB09090,Q14833
DB04839,P07437
DB06738,Q02108
DB00980,P38936
DB01056,P28482
DB15114,P17050
DB01419,Q16515
DB00247,Q9Y2Z4
DB09272,Q9UF02
DB00527,Q9UQQ2
DB00619,Q9NP56
DB06712,Q96RI1
DB00732,Q13946
DB01472,P43088
DB00257,P06733
DB02234,P07327
DB00746,Q14353
DB00929,P50440
DB11642,Q08345
DB01411,P57078
DB01241,Q13554
DB05219,Q96RP8
DB01189,P54687
DB01192,Q12851
DB09257,P62316
DB00173,Q9Y2K2
DB00541,P02765
DB00841,P35499
DB00153,P09936
DB02285,P84098
DB00539,Q13370
DB00535,P15924
DB05467,O60427
DB06287,Q00653
DB01226,P13196
DB01429,P09382
DB01466,Q04206
DB11274,P14410
DB11641,P01308
DB01388,P22626
DB01320,P06276
DB09123,Q06323
DB00483,P99999
DB06719,P07332
DB00769,P32418
DB13179,P28161
DB00945,Q8NEV4
DB06216,P14735
DB00126,Q9NSA2
DB11699,P62753
DB01080,P10827
DB00429,P02656
DB06678,Q9UJT1
DB00211,Q13464
DB00645,Q9HAZ1
DB01489,P36578
DB16200,P02786
DB01437,P61769
DB12843,P23786
DB00764,Q9NPA1
DB12579,P00966
DB06144,Q8N1C3
DB01280,P10606
DB04817,P04155
DB05541,Q9NWZ3
DB01023,P32119
DB01599,Q16445
DB00740,P56181
DB08837,P62857
DB01088,P14866
DB00945,Q92753
DB01077,Q14181
DB09207,Q9H4B7
DB00563,P53671
DB00235,Q02153
DB01253,Q9UKI8
DB01136,P17936
DB05239,Q9H4B4
DB06587,Q92952
DB13345,Q06323
DB00899,Q6FHJ7
DB00772,Q969P6
DB00750,P10599
DB01197,P27797
DB00401,O75914
DB04440,Q9NYR8
DB01544,P00338
DB01616,P14625
DB02342,P78348
DB03394,P09769
DB11477,P05113
DB13872,Q9Y233
DB11674,P60174
DB00448,P02652
DB00416,Q7Z2Z2
DB06713,Q16512
DB09048,Q13882
DB06756,P78527
DB13155,P03951
DB04856,P35610
DB01005,P01137
DB01073,Q6TGC4
DB01219,P19878
