0,1
118718079,O15151
44158242,P29466
24993189,Q13043
133081190,P03952
44203849,O96017
45485271,O43570
126557712,P07339
69669963,P10635
134540190,Q12809
49796939,Q12809
121364640,P06870
24765037,Q96S44
129033069,Q13547
73355285,Q12884
90415325,P07339
10317453,Q99500
15951636,Q9UHL4
517020,P35218
16090844,Q12884
90655968,Q12809
11755812,P06213
118656853,Q92769
9853498,Q12809
59635782,P11712
10081163,P14780
10184653,Q9Y4K4
11540951,Q6V1X1
122179854,P00918
155516565,P04070
73669984,P07339
145996472,Q12879
14280998,O00408
66555680,P27707
44460128,P18054
25118925,Q13464
138686330,Q9NR96
10714139,P23219
11797537,P23219
57750369,Q12809
137641422,O43570
57606048,Q12809
135678111,P00533
122599356,P48736
137635781,O76074
5291,Q9UQB9
45487726,Q01959
145431088,P15538
146676732,Q13547
135567021,O75914
49797110,Q6V1X1
78322077,P07339
44418497,Q12809
25127713,P51955
92045024,Q969S8
176870,P33981
122589412,O00329
86715824,P07339
137662187,O43570
134491883,P03372
910172,P35218
90413745,P07339
44600409,P35228
10595453,P23219
44157090,P55212
25262792,Q8TBX8
24795070,P07948
10894874,P00734
132167481,Q9NYK1
136245248,P28482
44287937,P00742
24864821,Q04912
10430360,Q96S44
122182842,Q12809
137633768,Q9UBN7
122510241,Q9NYK1
118699494,Q8WUI4
134491835,P03372
4534,P35354
15951839,P27487
45487773,P23975
11978790,Q9UBE8
91934367,Q9UHL4
44592864,P00734
155525265,P29275
118987874,P10635
122189088,P00915
663844,Q12851
5280666,Q16539
71451587,P42336
11613750,Q12884
126557485,P07339
24993189,P53671
90372917,P07339
117849649,Q06418
137636334,P29275
71457746,Q14432
11552706,Q96L34
3547,P41597
101882871,B2RXH2
130470501,Q13535
9926844,P11511
127032253,P27338
11353015,P43235
68767802,Q12809
117869658,P07339
66597981,Q12809
129900111,O60885
44427493,P06276
64971,P27487
137661550,P03956
44516953,Q16539
134441955,P09619
11548630,O43683
90441945,P07339
25023791,P07858
145986363,P27338
122186559,Q9BY41
118917671,Q12809
71720526,Q9Y345
122510273,Q9NYK1
44457050,Q01959
70682584,Q12809
44569058,P15144
46926350,Q2M2I8
57441946,Q12809
25168707,P13866
11442891,Q15759
71455294,P52895
155564228,Q9NTG7
10431917,O14757
11973736,P42685
11494412,Q2M2I8
10296883,P33981
71657619,Q13093
56649450,Q2M2I8
44570884,P06239
3547,Q13627
11848225,Q12809
155537455,Q9UBN7
25141092,O96013
11707110,Q96S53
155521187,Q9UKV0
23646231,P00734
9947954,P06276
11427553,Q16832
705446,P49802
86288676,Q12809
11710700,Q6V1X1
127050762,Q12884
176870,Q05655
49830590,P45985
91934378,Q6V1X1
52943164,P00918
118021718,Q92830
24864821,O75716
24847114,Q9Y345
89810132,P07339
132142182,P35498
24748573,P22612
4779843,O60341
49797607,Q6V1X1
155526497,P35499
44592153,Q01959
127029809,P00533
135398495,P45985
78105262,P07339
145949377,P07550
1893730,P29317
59472121,Q16790
24821094,P24941
155529937,Q96EB6
141724585,P15538
122510290,Q9NYK1
72793778,P00749
46866604,P10635
275182,P48147
25262792,P43686
59422203,O60313
137648111,P29275
4369491,P12931
