0,1
155802587,Q9NYK1
138319693,Q9HCR9
136087050,O76083
132272269,Q9NYK1
23645409,P27487
91808046,Q13153
52948615,P41145
72195322,Q13547
11339240,P35408
155533066,P27338
11441300,P27487
9853498,Q07343
5755,P78536
9826199,P14780
139557484,P10721
44406585,P48067
44444375,P27487
86287938,P15090
155567528,Q01118
3644637,P28335
25165638,P37231
46209051,P23458
10369856,P05106
68740,P00918
11581204,P06493
5329143,P35968
44418441,P28845
42602178,P31751
126565,Q13554
24785538,O00444
15949418,P27487
90411892,P56817
91895782,P27487
49862713,P27487
5328940,Q9Y4K4
145952345,P00918
126524069,P56817
5291,P00918
145990737,P10415
134329303,Q9NYK1
145975678,P21554
59635784,P28845
11525980,P09619
23648320,P07711
118433065,O60341
9937807,P19099
11511120,P00533
11577331,P27487
25134326,Q13882
49797119,P27487
133081178,P00734
11394048,P27487
71212419,P49840
155567818,P14902
6918852,Q00535
141685225,Q9NR97
16666908,O14965
129283536,Q9UBN7
134329521,Q9NYK1
10296883,Q04759
24743795,P48067
56671893,Q6V1X1
72697208,P27487
137628639,Q00534
91895725,P27487
90395379,P09211
132272494,Q9NYK1
24202429,Q16513
11184397,P42330
134132255,P06276
134329339,Q9NYK1
118938551,Q13224
118456920,P00740
71547761,Q9H3N8
132272452,Q9NYK1
58688569,P53667
72197629,Q99685
90413872,P56817
117918001,Q7KZI7
23646514,P27487
3955,P35372
66562572,Q9Y5Z0
155526377,P00747
73670321,P56817
5327305,P55210
11338033,Q00537
16747696,P35968
126555283,P56817
86287747,P23975
11152667,Q9UKE5
44462760,P53667
86715785,P56817
77107757,P41145
50914390,P31645
70977969,P19099
90373037,P56817
145949554,P00915
23635893,Q05469
44476891,P28845
59422203,Q9H2G2
134329566,Q9NYK1
122193933,Q9Y233
89810132,P56817
3821945,P00748
23635633,Q05469
44592955,P08709
42642645,P29317
10302451,P36894
118753648,P35354
42642648,Q15303
25196434,P34972
16086346,P00749
86288905,Q9UM73
135321178,Q9UBN7
141724589,P19099
145987142,Q13535
44278484,P78536
86688570,P34972
90415325,P56817
2737276,P27338
11235389,P34995
44230873,P31645
126524744,P56817
23647726,P27487
141724643,P19099
117885912,Q9NWZ3
44541014,P35968
59458454,P11597
126557477,P56817
118433355,O60341
15941677,P08253
136662663,Q13627
78105035,P56817
9911830,P07949
155511274,Q13547
122510306,Q9NR97
146676709,Q9UBN7
85469561,P56817
24821094,P42681
135285450,P56817
78319159,O43570
155534055,P00918
91895774,P27487
90372825,P56817
11454205,Q16539
662931,Q9H773
