Drugbank_id,Uniprot_id
DB00412,P19793
DB00661,Q9UBN1
DB00966,P37231
DB12978,P07333
DB00909,P31644
DB00404,P47869
DB01014,P23219
DB00332,P11229
DB00228,O60840
DB12010,Q9BRS2
DB14011,P20815
DB11823,P23560
DB14028,P48169
DB00246,P21917
DB01041,P02763
DB01388,O43497
DB00475,P34903
DB01587,P47869
DB12010,O43293
DB01182,P08588
DB00829,P31644
DB01180,P12821
DB14011,O75762
DB11718,P24385
DB09073,Q00534
DB09342,P35499
DB00421,Q02641
DB12010,P51451
DB09221,P07900
DB07954,Q13370
DB11278,P35348
DB09236,P54284
DB03496,P00533
DB08837,Q9UGM1
DB00875,P14416
DB00953,P08908
DB14723,Q16620
DB01244,P54750
DB00202,Q9UGM1
DB11582,P14867
DB00408,P18089
DB00499,P35869
DB08437,P62750
DB00619,P00519
DB01295,P08588
DB00210,P10276
DB01553,P18507
DB00622,Q13936
DB00825,O00555
DB12010,P29322
DB01242,P28335
DB01175,P08913
DB04894,P25103
DB01119,P25705
DB01131,P00374
DB11363,Q9UM73
DB00142,P38435
DB00418,Q12879
DB00725,P08912
DB00140,P30043
DB01558,P47869
DB00418,P14867
DB00413,P14416
DB05219,P27815
DB06558,P25101
DB01159,Q6W5P4
DB01262,Q9UBN7
DB01288,P08588
DB11817,P52333
DB12010,O15197
DB01236,P78334
DB01205,P14867
DB09283,P54750
DB00373,P08588
DB08804,P14416
DB00656,P08913
DB13837,Q9UN88
DB00842,P78334
DB06230,P35372
DB00126,P09172
DB12010,Q16288
DB01009,P25024
DB00328,P37231
DB06814,P07550
DB00179,P09917
DB00540,P31645
DB01325,P00915
DB15598,P05106
DB01267,P34969
DB13345,Q70Z44
DB00648,P03372
DB13025,P46098
DB06148,P30939
DB01198,P34903
DB02659,P51161
DB05266,P27815
DB00925,P35348
DB01393,Q07869
DB00622,Q01668
DB09093,P84077
DB01017,Q16539
DB00842,O00591
DB00996,P30542
DB09421,P34981
DB00446,P08174
DB00199,Q12809
DB01189,P98194
DB01069,P0DP23
DB04920,Q01668
DB06728,P06870
DB13873,O75469
DB00794,P34903
DB00657,P43681
DB00628,P18505
DB01133,Q16864
DB00313,Q96DB2
DB01791,Q08499
DB01353,P48169
DB01403,P35368
DB01559,P78334
DB01593,P02795
DB11901,O00591
DB14002,O75469
DB12010,P06213
