Drugbank_id,Uniprot_id
DB14071,P25021
DB00575,P51168
DB00654,P45973
DB11273,Q92945
DB00903,Q9UI12
DB00190,P11309
DB00961,O43772
DB14568,P13716
DB00366,Q92806
DB01364,P10589
DB04884,Q9UNQ0
DB01034,P30049
DB15822,Q16853
DB01599,P99999
DB00318,O60427
DB06408,P06396
DB06213,P43405
DB01136,P17936
DB13760,P35398
DB11738,Q99250
DB01010,P52895
DB00518,O00238
DB01104,O75600
DB00486,P17752
DB00381,P36888
DB01208,Q9NR28
DB00416,P56385
DB06441,Q9BY41
DB12465,Q9UQB9
DB00942,P29275
DB00804,Q9Y257
DB04272,Q08499
DB00605,Q92781
DB00876,P47869
DB12364,P05452
DB01618,Q9NRF9
DB13720,P08686
DB01221,P05771
DB08439,P22459
DB04835,P31323
DB00491,P08493
DB00902,Q9UK17
DB00370,P54289
DB00496,P00558
DB03783,Q03426
DB00628,Q01118
DB00007,O95954
DB13996,P09466
DB06654,O75348
DB01545,P54284
DB00903,P04150
DB03010,P00387
DB00665,P50453
DB12597,P25774
DB00177,Q9UHD2
DB00298,P48544
DB12001,P67870
DB00288,P09038
DB00304,P07333
DB01018,O60701
DB00445,P02788
DB09235,P28335
DB00753,P28335
DB12612,P24385
DB06587,Q07021
DB00915,P49368
DB11328,P30518
DB00523,O95069
DB01128,Q96A70
DB00452,Q9NR28
DB00304,P18848
DB08964,P10276
DB00284,P38435
DB01149,P48039
DB00809,P49747
DB00927,P14598
DB00257,P46781
DB00463,P42345
DB00198,P11474
DB09064,O15530
DB15494,Q9Y5Y6
DB04839,O15264
DB09194,P51955
DB00261,P62277
DB05219,P18507
DB12579,P00966
DB00611,Q969P6
DB01056,O14788
DB09030,Q16602
DB01427,P14060
DB00328,Q02880
DB01011,P42858
DB01014,P07237
DB01259,P51957
DB00246,Q13423
DB01129,Q13574
DB04846,O75636
DB01191,Q9NS75
DB00159,Q02218
DB00469,O43525
DB01200,P09486
DB00414,Q16620
DB00394,P06870
DB12371,O15342
DB00917,P62917
DB00977,Q09428
DB08313,P63316
DB02845,P07451
DB14973,P20839
DB05265,P15144
DB00795,Q9UNX3
DB01119,P18850
DB00783,Q9NPH2
DB14063,P04156
DB06202,Q9NR28
DB01041,P07900
DB08828,Q9UQQ2
DB00142,P16591
DB14132,Q00537
DB06678,O60568
DB01954,Q00266
DB09186,Q9HC29
DB01071,P39023
DB14540,P62955
DB11148,P05090
DB01128,P04637
DB01082,P37108
DB09327,Q15303
DB01548,P00966
DB08895,P02652
DB12843,Q99814
DB11590,P54219
DB01586,P07737
DB08918,P01031
DB05667,Q07021
DB00746,P05093
DB11591,P16499
DB00168,P09488
DB01708,P53667
DB00429,P02656
DB03695,P14061
DB01357,Q9Y2H9
DB15873,P00441
DB00197,P25774
DB11093,P43403
DB00841,P16615
DB01045,Q16647
DB05232,O00206
DB00571,P00439
DB00293,P28472
DB01129,P12235
DB00212,P27449
DB06774,Q01118
DB06506,P30542
DB01620,P23921
DB08834,P08779
DB13167,Q16539
DB01411,O60494
DB00947,P31939
DB00544,P00747
DB12548,P49760
DB13345,P06241
DB06268,P15382
DB06684,Q92918
DB06558,Q9NR82
DB00584,P62750
DB00318,Q05513
DB00411,O60568
DB00503,Q02218
DB12612,P49585
DB01020,P07359
DB11478,O14841
DB01244,P30085
DB00620,O60658
DB00324,P08235
DB01339,P08603
DB00197,P28221
DB01100,Q9BUB5
DB04076,Q13315
DB00264,P47989
DB08806,P35913
DB00384,P22309
DB00804,Q99584
DB00586,Q13177
DB05232,Q9UHF0
DB01205,Q9Y616
DB01103,Q96QT4
DB01080,P35228
DB00652,P68104
DB07841,P43004
DB00432,P35913
DB13995,P42345
DB01623,Q92952
DB08951,P04114
DB11689,P02768
DB11478,P19793
DB00831,O60706
DB12941,P36544
DB01623,Q96EB6
DB01421,P17936
DB01429,Q99653
DB00872,Q969G6
DB01092,Q16647
DB08918,P22102
DB13783,Q02809
DB04863,P25705
DB11674,Q13164
DB11201,P19320
DB16217,O43306
DB00808,O43293
DB00543,P00367
DB00846,O43353
DB05710,Q05513
DB06480,P04114
DB00354,Q15120
DB00849,P14780
DB06814,P02746
DB00663,P05177
DB00491,O76083
DB01569,O95259
DB04960,P08648
DB00321,Q14643
DB11978,P21291
DB00746,Q14353
DB00433,Q02817
DB00331,O00222
DB08922,P35462
DB01124,P54762
DB02329,O14936
DB00463,P30086
DB00372,P54284
DB15568,Q07075
DB06233,Q9H2X6
DB00371,P30086
DB11652,Q9BRS2
DB01280,P10606
DB00797,O95954
DB08550,P06280
DB13995,P06276
DB09073,P05771
DB00558,P00915
DB00733,O15382
DB06013,P36955
DB00552,Q86XF0
DB09089,P17735
DB00894,O15382
DB06684,P04040
DB00322,P00748
DB00285,P06727
DB00162,P02766
DB00443,P02786
DB08486,P98170
DB00457,P13645
DB13164,Q15238
DB06016,Q05932
DB00780,P29376
DB01219,P00915
DB00962,P10276
DB14006,Q92847
DB05562,P00450
DB04905,Q04759
DB06725,P05129
DB12500,Q9NPA2
DB01419,Q8NEY4
DB04866,P21817
DB14723,P00742
DB00656,P14410
DB01082,Q13237
DB09204,Q13523
DB05271,P51168
DB14498,P42345
DB01791,Q02880
DB00549,O15264
DB11979,O15392
DB00862,P10589
DB01166,P43116
DB04854,P16234
DB14064,Q05655
DB00870,P50440
DB01106,P22694
DB08893,P13637
DB00903,P46663
DB09049,P00441
DB13955,Q96EB6
DB01429,P05026
DB00313,P27169
DB01160,P07947
DB06480,O95670
DB05351,Q8N0U8
DB06144,Q8N1C3
DB01614,P15538
DB04576,P49761
DB01280,P42263
DB09030,P48735
DB12783,Q8IVL6
DB14002,Q14697
DB04216,P41595
DB06468,P04271
DB01063,O95954
DB00776,O14976
DB01039,P23141
DB12364,P15153
DB14515,Q9NXA8
DB00867,Q16678
DB17083,O95622
DB00269,P14780
DB08895,P28223
DB00223,Q9HCR9
DB01104,P51857
DB08865,Q9UI12
DB13164,Q9H3Y6
DB04513,P04070
DB00360,Q969P6
DB01007,Q08499
DB06678,Q9UJT1
DB00800,P30086
DB06738,Q9NR82
DB00909,P63261
DB14672,Q99835
DB00585,P26447
DB01214,P01137
DB01624,P29275
DB05990,O43526
DB09093,P09429
DB09220,P17174
DB00199,Q05209
DB01347,Q14957
DB00162,Q96L12
DB00139,P23975
DB03604,Q96QT4
DB14631,P05090
DB14063,P26358
DB01608,P21917
DB13720,Q9Y463
DB02207,P19878
DB01791,Q8IW41
DB00724,Q7Z460
DB01108,P09038
DB01700,P62508
DB00959,Q9NSD9
DB01378,P48729
DB00379,Q13188
DB00719,P49368
DB03374,Q13188
DB00243,P08263
DB00175,P13500
DB09244,P56181
DB06654,P09488
DB00887,P06576
DB01010,O75936
DB00941,P22607
DB06654,Q9BXA7
DB09082,Q9H422
DB01246,Q9H244
DB11791,P21917
DB00437,Q08828
DB08837,P62955
DB04794,P21452
DB00870,P02708
DB00703,P08912
DB02056,P05113
DB00837,P29376
DB06203,P35218
DB13948,P09669
DB11274,P14410
DB00685,Q9UNQ0
DB00643,Q9HCR9
DB11348,Q05329
DB11723,P14210
DB01612,Q9UEW3
DB01069,P17612
DB00361,P42338
DB08877,P10515
DB00961,P67870
DB00991,Q16555
DB00122,P19835
DB04845,Q6V0L0
DB11590,O95622
DB00699,P07101
DB00398,P05181
DB00869,P11309
DB06691,Q7Z3S7
DB11425,O60674
DB14538,P08253
DB06579,Q96D53
DB06594,P07737
DB06201,P08263
DB01064,P51172
DB00850,Q9NRP7
DB03523,P50453
DB04975,Q04206
DB00850,P62937
DB13191,Q15274
DB00372,Q14831
DB00637,Q15080
DB04017,Q99653
DB00486,P50440
DB00178,P54709
DB01202,Q96ER9
DB14019,Q8TD43
DB01355,P00736
DB00901,O00305
