drugbank_id_1,drugbank_id_2,label
DB00788,DB06813,1
DB00188,DB06413,1
DB00880,DB06335,1
DB00460,DB01165,1
DB00537,DB00542,1
DB00532,DB01083,1
DB00784,DB06695,1
DB00970,DB04817,1
DB00448,DB09027,1
DB00252,DB08932,1
DB00285,DB01296,1
DB00898,DB00980,1
DB01267,DB04876,1
DB00975,DB01207,1
DB00814,DB00945,1
DB00338,DB08931,1
DB01418,DB01605,1
DB01296,DB01600,1
DB00912,DB00932,1
DB00959,DB01072,1
DB01162,DB01235,1
DB01024,DB01604,1
DB00300,DB01004,1
DB00175,DB00627,1
DB00834,DB01035,1
DB06290,DB06589,1
DB00220,DB01411,1
DB01333,DB01418,1
DB00935,DB09080,1
DB00864,DB01129,1
DB00224,DB01609,1
DB01017,DB01068,1
DB00196,DB05521,1
DB00665,DB09280,1
DB00946,DB01088,1
DB00820,DB01211,1
DB00537,DB01340,1
DB00203,DB00559,1
DB01033,DB01418,1
DB00424,DB04924,1
DB00220,DB00908,1
DB01254,DB09102,1
DB00327,DB09072,1
DB00486,DB01320,1
DB00601,DB01291,1
DB00186,DB00980,1
DB00196,DB04839,1
DB06335,DB06414,1
DB01254,DB01590,1
DB00598,DB01291,1
DB00604,DB06717,1
DB01045,DB06290,1
DB00227,DB01232,1
DB00742,DB00919,1
DB01156,DB06636,1
DB00252,DB00277,1
DB00203,DB00338,1
DB00402,DB00956,1
DB00544,DB04938,1
DB06441,DB06695,1
DB00741,DB06717,1
DB01259,DB06695,1
DB00163,DB00932,1
DB00486,DB01238,1
DB00486,DB00996,1
DB00991,DB06696,1
DB00470,DB01036,1
DB00238,DB09101,1
DB00623,DB01264,1
DB00328,DB00806,1
DB01394,DB02703,1
DB00945,DB01560,1
DB01219,DB09072,1
DB01609,DB06207,1
DB00951,DB01201,1
DB00266,DB01137,1
DB00396,DB08912,1
DB00598,DB00983,1
DB00960,DB01119,1
DB00563,DB08880,1
DB00227,DB06717,1
DB00496,DB09272,1
DB00921,DB00999,1
DB00928,DB01097,1
DB00742,DB09220,1
DB00199,DB01016,1
DB00388,DB01064,1
DB00346,DB00368,1
DB00396,DB06695,1
DB00706,DB01232,1
DB00816,DB01364,1
DB00285,DB00904,1
DB01036,DB09065,1
DB00437,DB00564,1
DB00203,DB00705,1
DB00500,DB00642,1
DB00203,DB00872,1
DB00206,DB08916,1
DB00564,DB04953,1
DB00552,DB01073,1
DB00691,DB08907,1
DB01017,DB01602,1
DB00163,DB00788,1
DB00317,DB00615,1
DB00014,DB00875,1
DB00445,DB04817,1
DB00864,DB08907,1
DB00586,DB09285,1
DB00486,DB01595,1
DB01156,DB01601,1
DB00230,DB00584,1
DB00211,DB00935,1
DB01171,DB04924,1
DB08976,DB09026,1
DB00230,DB00722,1
DB00732,DB01189,1
DB01137,DB09268,1
DB00414,DB01590,1
DB08881,DB08899,1
DB00918,DB01263,1
DB00452,DB00573,1
DB01166,DB06636,1
DB00334,DB00918,1
DB00252,DB09071,1
DB00682,DB06789,1
DB01072,DB09030,1
DB00136,DB00682,1
DB01041,DB01202,1
DB00220,DB00402,1
DB00402,DB06204,1
DB01296,DB08816,1
DB00953,DB06288,1
DB00908,DB09027,1
DB01235,DB08931,1
DB00363,DB00619,1
DB00323,DB09042,1
DB06636,DB09143,1
DB00193,DB00252,1
DB00673,DB01018,1
DB00374,DB01399,1
DB00861,DB00945,1
DB00887,DB06696,1
DB00705,DB03880,1
DB00598,DB01392,1
DB00196,DB01224,1
DB00909,DB09073,1
DB00363,DB00794,1
DB01254,DB01600,1
DB00872,DB01232,1
DB00390,DB08873,1
DB00573,DB00642,1
DB00397,DB00988,1
DB00497,DB01045,1
DB00334,DB00557,1
DB00311,DB00819,1
DB00220,DB04946,1
DB01232,DB06209,1
DB00448,DB01066,1
DB00906,DB09118,1
DB01068,DB01083,1
DB00374,DB00598,1
DB05521,DB08932,1
DB01020,DB08820,1
DB00322,DB00814,1
DB01251,DB08912,1
DB00199,DB00266,1
DB01393,DB01394,1
DB01621,DB09073,1
DB00461,DB03619,1
DB00163,DB01083,1
DB01411,DB09065,1
DB00956,DB01045,1
DB01407,DB06413,1
DB00728,DB00884,1
DB00368,DB01364,1
DB00216,DB01211,1
DB00316,DB00397,1
DB00224,DB00997,1
DB01201,DB04835,1
DB00959,DB04876,1
DB00696,DB05521,1
DB00710,DB01082,1
DB00682,DB04865,1
DB00363,DB00696,1
DB00876,DB01392,1
DB00977,DB06290,1
DB00582,DB01268,1
DB00682,DB04570,1
DB01166,DB09053,1
DB00749,DB01418,1
DB00590,DB01427,1
DB00625,DB00921,1
DB00503,DB04876,1
DB00248,DB00368,1
DB00007,DB00889,1
DB00700,DB01143,1
DB00687,DB00976,1
DB00413,DB09300,1
DB00749,DB00919,1
DB00220,DB01076,1
DB01560,DB09128,1
DB00343,DB06335,1
DB00248,DB01214,1
DB00705,DB01166,1
DB00452,DB00586,1
DB00564,DB09102,1
DB00601,DB06204,1
DB00196,DB01394,1
DB00334,DB01560,1
DB00563,DB00695,1
DB00921,DB00980,1
DB01259,DB06290,1
DB00187,DB00335,1
DB00465,DB00946,1
DB00641,DB01072,1
DB01256,DB05521,1
DB00252,DB08930,1
DB00692,DB01392,1
DB01551,DB09290,1
DB01076,DB03880,1
DB00413,DB00625,1
DB00598,DB01182,1
DB01609,DB08816,1
DB00582,DB01238,1
DB00367,DB01418,1
DB00211,DB09082,1
DB00860,DB09065,1
DB01062,DB08893,1
DB01208,DB08907,1
DB08826,DB11126,1
DB00007,DB09038,1
DB01178,DB06684,1
DB00186,DB00842,1
DB00398,DB01229,1
DB00220,DB00872,1
DB00193,DB01017,1
DB00749,DB01275,1
DB00559,DB01095,1
DB00211,DB01193,1
DB00322,DB01015,1
DB00814,DB00955,1
DB00196,DB00359,1
DB04272,DB06441,1
DB00722,DB09026,1
DB00188,DB01165,1
DB00175,DB01238,1
DB00961,DB01359,1
DB00199,DB00277,1
DB00181,DB00625,1
DB00682,DB01380,1
DB00280,DB01609,1
DB00361,DB06717,1
DB00252,DB00290,1
DB06441,DB08794,1
DB00908,DB06616,1
DB00282,DB00798,1
DB00316,DB01021,1
DB00723,DB05039,1
DB01192,DB09042,1
DB00498,DB00814,1
DB00933,DB01253,1
DB00187,DB00975,1
DB00908,DB06637,1
DB00214,DB00945,1
DB00378,DB08867,1
DB00252,DB00921,1
DB06414,DB06616,1
DB00327,DB00524,1
DB00673,DB06636,1
DB00864,DB01251,1
DB01200,DB01211,1
DB06290,DB08932,1
DB00535,DB03615,1
DB01609,DB09128,1
DB00564,DB01182,1
DB00196,DB00541,1
DB00497,DB00880,1
DB00035,DB00500,1
DB00451,DB09210,1
DB00398,DB00976,1
DB00104,DB00318,1
DB00252,DB00750,1
DB00196,DB00673,1
DB01263,DB09227,1
DB00177,DB00521,1
DB00193,DB05271,1
DB00531,DB01204,1
DB01656,DB09073,1
DB00349,DB08826,1
DB00252,DB09214,1
DB00537,DB08822,1
DB01045,DB09065,1
DB00177,DB00187,1
DB00214,DB00468,1
DB00343,DB00997,1
DB00266,DB00783,1
DB01203,DB08895,1
DB00564,DB08881,1
DB00224,DB00530,1
DB04938,DB09054,1
DB00363,DB01042,1
DB00007,DB00246,1
DB00470,DB00986,1
DB01275,DB01392,1
DB01076,DB06290,1
DB00315,DB00363,1
DB00571,DB00898,1
DB01016,DB08907,1
DB01098,DB01393,1
DB00402,DB01041,1
DB01238,DB05812,1
DB00206,DB01359,1
DB00246,DB00268,1
DB01189,DB01364,1
DB00594,DB00921,1
DB00860,DB00945,1
DB00465,DB00605,1
DB01171,DB04844,1
DB00889,DB09042,1
DB01263,DB04908,1
DB00206,DB00806,1
DB00762,DB01320,1
DB00486,DB00980,1
DB00358,DB00541,1
DB06772,DB09063,1
DB01211,DB08875,1
DB00776,DB08864,1
DB00977,DB09280,1
DB00887,DB01172,1
DB00207,DB00227,1
DB00537,DB00876,1
DB00641,DB01264,1
DB00872,DB01100,1
DB01018,DB08873,1
DB00277,DB01288,1
DB00541,DB05812,1
DB04868,DB06702,1
DB01268,DB09118,1
DB01018,DB01609,1
DB00338,DB01136,1
DB00180,DB06290,1
DB00938,DB09073,1
DB01264,DB08867,1
DB00328,DB00946,1
DB00898,DB04953,1
DB01254,DB06616,1
DB00673,DB09102,1
DB00794,DB01232,1
DB06290,DB06626,1
DB00565,DB01627,1
DB00459,DB09123,1
DB00851,DB08880,1
DB00205,DB01614,1
DB00195,DB08976,1
DB00465,DB09285,1
DB00252,DB01058,1
DB00673,DB00687,1
DB01100,DB01211,1
DB01120,DB09063,1
