0,1
9809715,CLK3
11656518,MLK2
216239,SBK1
9933475,MELK
10427712,INSRR
153999,AMPK-alpha1
11234052,PRP4
123631,YSK1
216239,TSSK1B
11656518,YANK2
9929127,MYLK
176870,ERK3
11717001,CAMK1D
9926054,DRAK2
11409972,CAMK2D
24180719,PFTAIRE2
11617559,PRKG1
9929127,FYN
16725726,ERBB3
11656518,WEE2
10113978,MEK1
176870,p38-alpha
6918454,TBK1
11617559,PYK2
11364421,FER
10138260,EPHB3
10427712,NEK2
16722836,CSNK1E
5291,INSR
11338033,AAK1
156422,ITK
11234052,YSK1
10074640,SRPK1
25243800,MARK1
16007391,MARK2
16038120,PIP5K2B
9933475,BMX
10138260,PRKX
3025986,PAK4
4908365,ERBB3
156414,PIK4CB
11656518,PIM1
25127112,PRKCD
11409972,YANK2
11617559,JNK3
5287969,PIK3C2B
9884685,MAK
11626560,MELK
11485656,CAMK1
11984591,ACVR2B
11338033,RIPK2
10074640,CDK2
42642645,MAST1
176167,EPHA7
11409972,IKK-epsilon
11364421,MAP3K4
9884685,PRKCI
644241,MYLK
25127112,FGR
9926054,JNK3
10074640,PHKG1
10113978,ERK5
151194,NLK
3038522,ASK1
10127622,PAK2
25243800,TIE1
11667893,NEK4
6918454,ERK8
42642645,CSNK1A1L
176167,FRK
208908,RSK1(KinDom.1-N-terminal)
3062316,ERK4
11656518,ERK8
216239,EPHB3
11338033,ACVR1B
16725726,EPHB1
3062316,GRK1
176167,PRKR
24180719,CSNK2A2
151194,NDR1
6450551,TGFBR1
11717001,SgK110
6918454,INSRR
11234052,ARK5
176155,RIPK4
3038525,RSK3(KinDom.1-N-terminal)
11364421,CDK3
11717001,FGFR3
176870,LATS2
11717001,PRKG2
24779724,CSNK1D
11485656,TGFBR2
3038525,IKK-epsilon
6918454,IRAK4
11338033,NIM1
16007391,NEK2
10127622,RIPK2
208908,MEK2
3062316,PAK6
11338033,BMX
208908,CLK1
447077,PLK4
151194,CSNK1G2
6450551,PFTAIRE2
11314340,PAK3
10127622,GRK4
10127622,DCAMKL1
11656518,CDKL3
3038525,MAP4K2
11338033,YSK1
42642645,NEK6
10113978,CLK3
6450551,LYN
11427553,PLK2
11427553,GSK3A
11234052,NEK2
123631,BMPR1A
10127622,TRKB
11234052,BRSK2
6450551,DMPK2
6450551,TSSK1B
11617559,PKNB(Mtuberculosis)
11234052,PCTK3
644241,MLCK
9929127,PAK6
3038525,SYK
176870,AKT1
5287969,FLT3
9933475,PKAC-alpha
24779724,PLK1
176167,FAK
6450551,DCAMKL2
644241,SNARK
11427553,PIP5K1C
17755052,FGFR1
16007391,PRKCD
11338033,NDR1
3081361,PAK6
17755052,MERTK
24889392,CAMK1
11234052,CTK
5329102,PRKG2
153999,ABL1
9933475,FAK
123631,PRKD3
11617559,DMPK
11667893,CSNK2A1
216239,TLK2
11667893,TIE1
9926054,PCTK3
151194,SBK1
9933475,MARK3
44150621,MAPKAPK2
151194,PIM2
3038525,AMPK-alpha2
5494449,CAMK2A
24180719,CDKL1
11409972,ACVRL1
11617559,MST4
156414,DCAMKL3
24779724,CDKL3
6918454,BRSK2
6918454,DRAK1
24889392,EPHA2
6918454,RAF1
9809715,TLK2
10074640,RIPK4
10461815,MKK7
176155,DCAMKL2
11712649,RPS6KA5(KinDom.1-N-terminal)
447077,HUNK
5291,MEK2
9929127,RIOK1
11485656,MAPKAPK2
176167,MLK3
3062316,ULK1
11717001,DCAMKL3
44150621,SNRK
151194,ERK3
17755052,CTK
644241,CDK3
24180719,GRK1
9926791,LATS2
11338033,CHEK1
10138260,RAF1
208908,MST2
644241,FGFR4
3038522,NEK3
11338033,PIM2
16007391,PRKG1
10138260,MKK7
11338033,PRKD1
11409972,CASK
208908,CDKL3
11712649,PKAC-beta
11338033,INSRR
24180719,IKK-alpha
153999,DDR2
3062316,GSK3A
11314340,CDK2
9926791,PIK3CB
42642645,GRK1
17755052,LOK
447077,CAMKK1
11667893,PAK1
11626560,ACVR2B
9884685,PFPK5(Pfalciparum)
9809715,MKK7
11617559,MRCKB
10113978,CDK8
9926054,TRKA
10127622,JNK2
11364421,GRK1
11485656,DRAK1
24180719,ERK8
4908365,MAPKAPK5
11314340,CSF1R
