Drugbank_id,Uniprot_id
DB00418,P48169
DB00657,P43681
DB00960,P08908
DB13025,P46098
DB00908,P35348
DB00408,P08172
DB01002,Q9Y5Y9
DB00333,P36544
DB00228,O43497
DB12010,Q9H0K1
DB14011,P35372
DB11823,Q14957
DB14185,P28223
DB00247,P30939
DB01036,P08912
DB01392,P08913
DB00476,P23975
DB01587,O00591
DB12010,O95747
DB01186,P21917
DB00818,P78334
DB01186,P28223
DB14028,Q8N1C3
DB11693,P49069
DB09071,P48039
DB09330,P00533
DB00431,P23415
DB12010,Q9H422
DB09221,P08700
DB08313,O60760
DB11273,P08908
DB09236,Q08289
DB03496,P50613
DB08839,Q05940
DB00867,Q14654
DB00951,P10632
DB14754,P23975
DB01247,P27338
DB00202,P08172
DB11397,P02787
DB00409,P28223
DB00502,P08908
DB08550,P11086
DB00612,P08588
DB01325,P55011
DB00209,P20309
DB01558,P31644
DB00622,Q7Z3S7
DB00813,P35372
DB12010,Q13873
DB01244,P63316
DB01183,P41143
DB04894,P35346
DB01120,Q09428
DB01133,P38606
DB11348,P0DP23
DB00142,O00222
DB00421,Q01668
DB00721,Q9Y6K1
DB00134,Q99707
DB01559,O14764
DB00421,Q13698
DB00418,P36544
DB05239,Q02750
DB06589,P35916
DB01162,Q12809
DB01267,P08908
DB01303,P30542
DB11800,Q02763
DB12010,Q9BVS4
DB01236,Q8N1C3
DB01211,Q12809
DB09283,Q14123
DB00379,P35869
DB08807,P07550
DB00653,Q08289
DB13872,P18505
DB00831,P14416
DB06230,P35372
DB00120,O95363
DB12010,P30530
DB00997,Q02880
DB00328,Q9Y5Y4
DB07069,Q16719
DB00181,P61073
DB00543,O14764
DB01338,P20309
DB15494,P30874
DB01268,P10721
DB13345,P18089
DB00647,P41143
DB13158,P04150
DB06151,Q9UPY5
DB01200,P21917
DB02709,P03372
DB05294,Q02763
DB00924,P31645
DB01403,P35462
DB00621,P10275
DB09096,P17252
DB01016,O60706
DB00831,P35348
DB00988,P00441
DB09409,Q05586
DB00452,P61073
DB00197,P11474
DB01189,P03886
DB01069,P35368
DB04920,Q13936
DB06738,Q05586
DB13949,P02786
DB00776,Q8IWT1
DB00653,O00305
DB00626,P14735
DB01136,P17302
DB00313,Q8WUI4
DB01892,P23219
DB01354,P14867
DB01411,P01375
DB01565,O60858
DB01593,P13647
DB11901,P47869
DB14011,P35354
DB12010,P07711
DB00338,P35869
DB00320,P28566
DB08801,P08172
DB09202,P35368
DB08865,P08581
DB13781,P08588
DB04209,Q05655
DB00903,P09211
DB00986,P08172
DB01159,O15554
DB11674,Q92731
DB01567,P14867
DB01202,Q00975
DB01239,Q8WXA8
DB01159,P23415
DB12404,P18507
DB01588,P78334
DB09338,P29972
DB01254,P54756
DB00231,Q9UN88
DB04847,Q96KS0
DB00543,P14867
DB01588,P18505
DB09517,P02792
DB00422,Q01959
DB01033,Q06203
DB04599,P42262
DB01873,Q13509
DB00273,P00915
DB00801,O14764
DB01259,P04626
DB06148,P41595
DB01085,P11229
DB01100,Q12809
DB00458,P23975
DB11278,P07550
DB00843,P19838
DB12267,Q15303
DB08807,P08908
DB01244,P0DP23
DB05812,P05093
DB13025,P34969
DB12010,Q9UHD2
DB01418,Q9BQB6
DB01118,O60840
DB00909,Q16790
DB06412,P16860
DB02546,Q9BY41
DB00421,Q13936
DB06733,P38606
DB05087,Q16445
DB00935,P28221
DB12695,P60903
DB01159,P78334
DB01352,P31644
DB13345,P28223
DB01576,P35348
DB00628,P18505
DB06040,P52732
DB00775,P05106
DB00555,Q9NY46
DB14543,P04150
DB06153,P35348
DB04844,P14416
DB01576,P23975
DB13345,P13945
DB00794,P47870
DB01511,P47870
DB05294,P07949
DB14544,P14060
DB00799,P13631
DB00767,P08173
DB01118,P13945
DB00555,Q99928
DB09236,Q01668
DB00393,Q13936
DB00402,Q99928
DB00399,P14324
DB01254,P10721
DB12010,Q12866
DB01373,P63316
DB09217,P35354
DB09213,P00750
DB00145,O75600
DB13643,P18507
DB01144,P43166
DB09130,P15531
DB00482,Q99519
DB00162,Q6NUM9
DB00795,P23219
DB01324,P55017
DB00866,P08588
DB01593,P01308
DB01017,P28482
DB09130,P35858
DB01262,Q9UBN7
DB00246,P28335
DB09089,O15554
DB01069,Q9UQD0
DB12010,Q8IW41
DB12537,Q8N1C3
DB00589,P28335
DB08846,O43570
DB12010,Q9Y4K4
DB00126,P09172
DB01593,P06396
DB00661,O60840
DB09166,P18507
DB00541,P68366
DB00782,P11229
DB02709,P16152
DB12141,P36888
DB06654,P27338
DB01235,P14416
DB01621,P21728
