Drugbank_id,Uniprot_id
DB00533,P55011
DB00780,P19525
DB01073,Q04206
DB12565,Q14721
DB01021,P31939
DB00521,O95670
DB01095,O43306
DB00432,P05412
DB00279,Q9H422
DB11638,P34972
DB13925,Q9UGJ0
DB11323,P23141
DB13955,Q00266
DB00323,P05090
DB01121,Q9Y2J8
DB01591,P37173
DB00598,P07237
DB02845,Q9Y463
DB11758,P48764
DB01248,P37802
DB00940,P15814
DB01248,Q96ER9
DB13943,Q7RTX0
DB11081,P36578
DB08801,P02533
DB09194,P22792
DB00548,Q96FI4
DB11689,P02768
DB09064,P30536
DB06710,P19320
DB09242,Q03013
DB09091,Q16568
DB04842,P23526
DB06738,Q9UI12
DB00986,P33402
DB01067,P09455
DB15133,P22888
DB01420,P14416
DB00253,P21918
DB09282,P19634
DB00528,P00533
DB00620,Q969S2
DB06713,Q16512
DB00740,P56181
DB01489,P36578
DB00261,P62277
DB02282,P15056
DB00750,Q14500
DB00938,P00918
DB11642,O60266
DB01412,P30926
DB01245,Q13224
DB05223,P02786
DB01192,P08686
DB01195,P07737
DB09270,P07437
DB00173,P27448
DB00541,P02765
DB00850,P07998
DB00155,P10997
DB02345,Q9UHW9
DB00539,P12644
DB00535,P04179
DB05467,Q8TCC7
DB06283,O14757
DB01227,P50453
DB01433,Q8TD19
DB01481,Q9UGI9
DB11275,Q75N90
DB11642,P10909
DB01393,P62277
DB01336,O95865
DB09123,O14983
DB00486,P50440
DB06725,P02656
DB00776,P30874
DB13257,Q99759
DB00953,O75911
DB06213,P02766
DB00127,Q9NR97
DB11699,P02655
DB01092,O95864
DB00427,Q06203
DB06678,O15399
DB00214,Q16881
DB00651,P18846
DB01511,P10721
DB16217,Q9HBH9
DB01440,P14415
DB12843,Q5JPH6
DB00771,Q16513
DB12597,P25774
DB06137,P54578
DB01288,Q9UHC3
DB04824,P21728
DB05542,P09917
DB01034,Q9H1R3
DB01599,Q99259
DB00746,Q99584
DB08836,P30086
DB01099,O00204
DB00953,P48506
DB01087,O75908
DB09211,Q9GZU7
DB00564,Q9H252
DB00240,P10635
DB01260,P34932
DB01149,Q9NY65
DB05246,Q13126
DB06558,O14788
DB13437,P40933
DB00904,P29372
DB00777,P30968
DB00755,Q13393
DB01200,P09486
DB00401,O75914
DB04552,Q9NP56
DB01558,P61024
DB01616,Q5S007
DB02527,P55157
DB03467,P28472
DB11560,P48544
DB13876,P48736
DB11674,P32004
DB00445,Q99653
DB00415,P00326
DB06714,P37173
DB09047,Q14833
DB06756,Q01082
DB13164,Q16512
DB04863,P17405
DB01013,Q8WXI7
DB01083,Q9Y5Y4
DB01221,Q16558
DB09555,P35348
DB02552,O95644
DB01297,O14920
DB01410,Q13488
DB01219,P00915
DB12141,P42330
DB02925,P10515
DB09194,P04271
DB01427,Q15208
DB00283,Q00536
