0,1
2390,1063
2432,912
2496,2313
1957,1085
2465,361
638,1898
320,1993
1406,1715
1412,1365
1173,1063
2112,1073
2476,861
1200,693
89,2455
235,2286
447,2129
1399,1576
427,1794
304,501
1766,789
1464,1315
27,1887
394,2013
812,812
235,531
2200,221
443,1803
1024,1482
1965,2252
589,152
20,1182
1513,1246
1982,1982
1094,801
1998,196
535,1345
1874,475
1877,1867
1554,380
160,1480
1836,2068
1974,1094
130,1406
1378,283
1754,1548
2502,2396
2116,2028
1194,2355
1488,1410
2109,57
2224,221
469,776
2474,1676
1130,2055
1563,511
360,1497
565,448
1480,1463
1582,46
75,949
353,1290
605,1482
2136,775
842,2508
1018,2013
2399,1230
534,221
1886,326
811,2294
2200,1862
1901,2037
2325,1363
553,1294
1564,92
912,1217
349,321
375,64
7,1617
235,479
851,724
447,749
374,2363
1105,2132
2195,320
1508,59
1076,2161
2320,614
535,278
1754,2436
166,1233
1889,1067
166,1612
2383,1757
1930,378
215,1691
144,1236
708,360
940,2401
868,893
1176,2167
520,118
1805,1767
1886,132
1338,1804
2141,239
695,1085
590,1348
696,2220
1997,689
2374,1201
876,942
2049,1379
1957,948
1941,578
16,328
57,571
2313,2343
2359,493
375,375
2241,271
832,2132
1573,1960
30,1176
1843,622
304,474
1585,1429
2065,2065
434,1935
1870,238
2264,1063
1194,779
769,2222
2410,1671
810,385
1069,1886
569,563
1843,125
130,1743
1688,648
1744,368
1540,1010
1038,442
1628,1580
1901,2078
2488,249
449,603
893,1484
2064,1450
581,163
1092,2019
876,1899
720,1239
1532,2369
1009,385
304,405
2267,1242
2498,1249
1378,377
469,641
527,1659
856,1040
243,603
839,2116
144,298
842,1798
2529,2344
2220,1753
18,95
1957,2512
2119,1296
726,110
514,171
1176,2129
2432,2418
827,670
1470,1317
813,465
89,486
1765,1378
998,15
1849,2211
1867,818
1641,2012
395,2200
198,719
563,260
1492,654
1513,647
1065,2437
1628,1076
1850,1152
2220,914
2004,1579
1406,942
2329,543
374,374
971,380
34,1340
1783,1838
1018,2260
2392,1881
1221,1689
1511,1380
829,812
209,1748
395,1962
2512,640
57,406
1303,1976
1468,2277
1673,367
274,1936
2141,1766
194,2298
955,1861
27,126
2432,456
1849,1933
304,790
969,2396
57,343
194,1516
1540,384
603,1050
1857,2387
699,1643
75,1261
1850,1336
202,132
1338,1723
1699,1699
244,1468
360,1697
137,393
1436,217
1276,347
1329,2374
2269,1640
2279,157
2407,1086
1130,852
490,693
2511,2341
1072,1485
213,2234
235,444
569,1469
393,217
2252,2268
1150,2328
1701,869
75,1832
470,1224
1567,799
2141,1519
2327,51
93,1934
2035,1124
2010,383
2153,234
547,1154
2220,1999
1083,115
1459,624
1806,2429
2239,1737
1886,265
533,78
1920,2327
769,1480
89,1153
304,2228
1105,385
1105,757
2120,2418
1653,2069
2198,2330
1505,1805
144,861
1689,597
2139,1246
1720,1042
1066,1160
1554,1160
1641,292
779,1217
1695,1695
304,1844
677,1640
2103,2128
629,1224
1942,1337
883,2363
1960,719
965,1231
1612,2099
215,1780
619,1217
1921,1455
1622,386
2080,380
1367,1107
1377,1617
1708,298
1689,2023
1618,2194
75,471
861,130
1977,1977
1786,2385
304,1375
1901,1973
1345,42
696,213
53,166
1517,1852
940,900
2037,1843
2138,612
1685,1128
1570,1029
2210,2289
2350,430
1112,2196
1240,1537
909,873
2416,715
706,1746
27,895
1791,1770
1684,1409
1957,2235
1577,2022
2052,2311
395,246
2114,672
1401,1458
1018,757
428,2408
2432,196
969,236
1708,1311
1466,832
1889,1224
2155,1576
2474,304
1218,693
1105,1186
552,517
706,377
300,34
2168,1400
1765,1965
598,598
89,2387
1080,2019
1510,2144
1357,269
1957,1252
1287,2074
1164,2202
1291,543
1281,2407
1954,411
269,435
1176,779
2325,891
1707,79
1942,833
333,479
1299,2093
463,451
2344,679
9,2034
1338,1595
1597,219
1464,1290
2325,1313
1851,443
135,2497
797,1204
766,693
1176,1997
2023,2132
435,1298
1065,1359
1340,1287
135,1369
2405,1589
5,1899
1657,2399
1095,265
80,295
1283,722
512,693
1754,1833
172,1260
741,833
320,81
1231,1039
896,1388
144,1721
207,207
407,50
1464,1464
2009,306
883,889
2210,2349
1682,448
1818,1818
1193,1107
2363,1450
1965,1470
604,1665
942,976
605,1254
2474,337
395,883
1010,1669
1160,534
1221,757
2445,928
955,2479
2103,39
469,972
202,1657
438,438
1468,2209
1466,2294
1571,1956
1446,1656
1468,2136
1039,2256
312,1580
1580,2169
1957,2461
304,459
101,101
836,363
780,780
1724,693
2090,193
2491,670
1941,535
1338,131
195,1387
888,2344
435,1803
2129,1939
2089,2297
64,2094
1225,1010
696,1368
861,1564
719,2071
1960,1135
789,150
2391,2274
2350,768
709,2510
719,1135
2247,982
1940,1612
741,1978
