Drugbank_id,Uniprot_id
DB09096,P17252
DB00715,P08913
DB14533,P08700
DB00429,P34995
DB01567,P28472
DB01351,P14867
DB04855,Q13936
DB00540,P35368
DB06819,P56524
DB06741,Q05586
DB02709,Q92945
DB00774,P05023
DB01351,P42262
DB11638,P62937
DB00116,P11586
DB09488,P35367
DB01593,Q06481
DB06595,P10721
DB00904,Q13639
DB01054,Q9NPA1
DB11823,Q05586
DB12010,O14578
DB01325,P00918
DB01403,P08913
DB00228,Q06432
DB14533,P27169
DB01365,P07550
DB01133,Q9HBG4
DB00875,P35348
DB02901,P08235
DB01483,P36544
DB01593,Q13547
DB04440,P00813
DB00605,Q9Y5Y4
DB01497,P35372
DB12478,P35462
DB13943,P10275
DB08437,P62917
DB00909,Q14524
DB04272,O75390
DB00186,P18505
DB11638,Q06830
DB01544,P48169
DB01113,Q13370
DB01069,P08913
DB12010,Q8NEV4
DB13953,Q99527
DB14715,Q8N1C3
DB14487,P01591
DB00312,Q14957
DB15035,P06239
DB00605,P23219
DB00623,P28335
DB04846,P08588
DB09118,Q8N1C3
DB00228,O60359
DB00852,P19838
DB14491,P06746
DB00810,P11229
DB12147,P22455
DB09231,Q02641
DB00247,P28566
DB14001,O75469
DB01169,P31749
DB09238,O43497
DB04272,O14964
DB04855,Q14524
DB00475,P78334
DB01616,P08908
DB09130,P0C0L5
DB00475,P28472
DB01592,Q16595
DB08868,O95977
DB01110,P48050
DB00867,Q9UNX9
DB12010,Q9UHD2
DB09079,P17948
DB00715,P46098
DB14533,P05067
DB02589,P29474
DB12404,O00591
DB00313,Q9NY46
DB08804,P21917
DB00972,P35367
DB03701,Q9H252
DB01174,Q8TCU5
DB00753,Q09470
DB09130,P05109
DB00523,P19793
DB00747,P08173
DB00289,O15399
DB12404,P47870
DB06201,P41594
DB09130,P31942
DB14487,P02746
DB09065,P20815
DB00193,P35372
DB04209,Q05655
DB00334,P21917
DB13729,O15393
DB00755,P00352
DB11800,P11362
DB00683,P29274
DB00142,P54886
DB09079,P36888
DB02261,P17900
DB01564,P10275
DB06802,P35354
DB04209,Q05513
DB13125,P40238
DB00313,O15379
DB12010,P07947
DB01241,Q07869
DB01593,P02652
DB00142,Q12879
DB00490,P08908
DB01069,P18089
DB00184,P30532
DB03419,Q9NWZ5
DB12010,Q9UM73
DB04838,P23141
DB01221,P25103
DB01645,O95718
DB08867,P06401
DB00825,Q7Z2W7
DB00201,Q14432
DB12478,P14416
DB01942,Q99418
DB13170,P33402
DB01113,O76074
DB00682,Q9BQB6
DB02115,P05091
DB06637,Q09470
DB01193,P07550
DB00924,P34969
DB00726,P08172
DB13955,P03372
DB11855,P08173
DB15490,P18507
DB01437,P78334
DB00726,P11229
DB00465,P23219
DB01545,P28472
DB14002,P05771
DB00262,P00390
DB00523,P10276
DB11638,P22626
DB12010,Q9P0L2
DB00675,P05771
DB00273,Q08289
DB06262,P13945
DB01593,O14556
DB01544,P34903
DB00321,P35372
DB00606,P00918
DB00737,P35367
DB01403,P28223
DB05541,O60939
DB14631,P04150
