Drugbank_id,Uniprot_id
DB01250,P18848
DB06436,P09466
DB08810,Q13363
DB00692,P29323
DB15494,P15086
DB00467,O95622
DB04574,P31645
DB00857,Q9UPY5
DB09555,P03952
DB04817,P07998
DB06512,P08519
DB00361,O60503
DB05246,Q13126
DB06210,P21731
DB00717,Q86XP1
DB00703,P08912
DB00935,Q96L12
DB14010,O75390
DB05708,P23921
DB14715,Q9HBA0
DB00852,P11217
DB00360,P78527
DB12670,P04070
DB04854,P00439
DB00528,P52895
DB03395,Q13464
DB11817,P14625
DB12670,Q9Y5Y9
DB00572,P68366
DB04828,Q02779
DB00337,Q15722
DB12789,P22303
DB04871,Q99519
DB01189,P29218
DB00643,Q99250
DB01600,P07204
DB12465,Q9UQB9
DB09049,P10109
DB00868,O14965
DB00412,P02818
DB01588,O15399
DB02032,P12814
DB04743,Q8TCC7
DB01327,Q9ULB1
DB02207,P19878
DB00223,Q9Y691
DB09235,Q8N5Z0
DB03849,P16581
DB01132,P08670
DB00373,Q15858
DB01537,P05230
DB00846,Q7Z2W7
DB01013,Q16555
DB09231,Q14571
DB00163,P33151
DB01708,Q969G3
DB09214,P61604
DB00983,P07686
DB04977,P36873
DB14019,Q00532
DB01144,Q13370
DB01135,P15538
DB01250,P62269
DB11541,P08700
DB12978,P05121
DB00304,P02795
DB06728,O60701
DB00871,P19429
DB11712,P24752
DB06422,P07098
DB09221,P21860
DB00765,P28222
DB09262,P18545
DB01608,P53611
DB00380,Q06323
DB00287,Q14749
DB00262,Q15759
DB04630,P08697
DB03566,P21266
DB12161,P63316
DB00764,O60285
DB00980,P02792
DB00830,P69905
DB08806,P53611
DB11674,Q13164
DB01245,P50750
DB01234,Q9UBN1
DB01151,Q9Y6T7
DB03902,P00387
DB00680,Q9NYY3
DB00970,P35348
DB07780,P0DP23
DB08838,P41222
DB11837,P52333
DB00704,Q13423
DB15565,P14867
DB00941,O14732
DB06714,Q14831
DB09217,Q14032
DB08960,P23634
DB04868,P20309
DB00861,Q99623
DB11853,P17050
DB00308,O76083
