PubChem_id,Uniprot_id
129245918,Q14164
73453,P41595
132272717,Q9NR97
44448327,P35372
118713803,P31645
57897195,P10635
10102031,P23458
72545600,P00519
58199027,Q9Y5N1
162779248,P03952
11560568,P49760
49830586,P49760
118720614,Q13535
11488320,P21860
46932139,P00797
122192742,P42330
44143088,P53634
76329184,Q9Y5N1
6539985,P36888
71613516,O14842
91935940,P27487
5329564,P24941
49797642,P27487
118684960,Q8WW43
115237,P18825
164675948,P15056
22336121,P08709
10479468,P27815
57990770,Q2M2I8
134130563,Q07343
11715767,P50750
942,P32297
11235063,P53778
9829523,Q13043
44541014,Q16539
142506210,Q9UBN7
121426239,O00329
53354793,Q9Y4D2
71041623,P42336
127034069,Q9Y2T6
6537802,O43570
122498421,P43405
24759534,Q13627
53312328,P27487
90372989,P56817
46206129,P0DMS8
46224861,P06756
71578307,P49841
137492741,P21453
10928161,P25100
86580694,P07947
1924413,Q00535
58874273,P27487
15005567,Q13370
56676922,P36888
127051045,P27487
72188554,Q9UBN7
153354343,P14902
162722548,Q9UBN7
86732133,P56817
16745311,P11712
44563178,P24941
10270352,Q13946
71659492,O14684
9818702,Q08493
9549183,P12931
134329827,Q9NYK1
89628397,P78536
14281027,Q14432
3386,P08913
155202852,P35462
12112238,P43115
164626366,Q92769
11155124,Q16539
134441935,P07333
9953715,P06756
162678313,P08581
1832,P41595
126556828,P56817
162779186,P03952
49796998,P27487
54754967,P41597
91932626,P37231
24180585,P27487
16725726,P22694
162722846,Q9UBN7
16719221,P15056
164620063,P42345
6918667,Q13946
117723301,Q15059
71454277,P11712
23648867,O75907
135398495,O14757
73673708,P23458
71504248,P05091
91935946,P27487
135320959,Q9UBN7
3062316,P54760
78319161,O43570
54585992,P28845
44158326,P55210
44291583,P25101
154593768,Q92793
11651362,P21397
138687068,Q9NR97
11582528,P35228
24894145,P43681
11406590,Q15759
52942644,P28221
44574868,P13945
59095797,P08709
492019,P00740
54764565,P17948
44473094,P00742
164517159,Q14123
139557088,P10721
118429886,Q9NSY1
148338650,Q92793
56587957,Q9H2K2
162643078,P43405
6539137,P49798
156070407,P03952
71725024,P35462
134329529,Q9NR97
11546144,P35228
162779144,P03952
44425138,P13497
176407,P29275
122553440,Q15059
91895828,P27487
49797193,P27487
145955012,P00918
136069453,Q9GZT9
5330587,Q8NER1
87502,P23141
24370907,P49841
10669693,Q07343
90413216,P56817
90413271,P56817
11364421,Q96RR4
91933414,P21397
10273315,P13497
137701959,Q9NR21
168270638,P03372
154827331,O95271
66562669,P56817
57990770,Q9UBE8
156011544,P17787
146646844,P43681
138686718,Q9NR97
126715443,P23458
24756910,P56524
45377248,P21453
24748573,O43293
93147,Q7Z2W7
134329539,Q9NYK1
66763023,P23443
122419077,Q14833
137125267,Q9Y618
71455939,Q9Y233
49803313,O14976
138686391,Q9NYK1
44330646,P35354
90373228,P56817
9853559,P06756
154640091,Q9NR97
78104988,P56817
58528735,P49810
162654034,P43405
6539961,P12931
169290198,Q9UBN7
146423343,P19838
25167767,Q15858
53466048,Q6V1X1
162722781,Q9UBN7
44450091,P28845
23645399,P27487
44223357,Q04771
135743577,O60341
5330156,P35968
52942081,P28845
57842624,P13726
118401364,P43405
89451604,P08581
132154121,Q04771
6539985,P51451
54575456,P56524
42642645,Q08345
24864821,P08581
166177416,Q14123
146469056,P31644
44315457,P24723
126509209,Q13547
59603829,O60285
91826366,P25440
118142016,P51449
49797246,P27487
137649571,P22455
118432716,O60341
151325265,P27986
162722519,Q9UBN7
16749164,P55210
44157089,P42574
76903477,Q9Y233
1217101,P42330
162721884,Q9UBN7
135320997,Q9UBN7
137661210,P50406
44419286,P28845
9914167,P55210
138725464,Q9NYK1
46207586,Q13188
86732231,P56817
118675454,Q01959
24951733,P27487
56604907,P10721
124222798,P56817
156013739,P35414
4932,P41595
118433017,O60341
46191454,P49760
59635652,P28845
16049887,Q9Y5N1
56846693,P29317
2166081,P00915
148853481,P49841
11485656,O15146
138687100,Q9NR97
118713801,P31645
146344003,P28223
11213558,O60285
56603353,O75907
11613750,P27487
3707,P36888
11989776,P21452
129237029,O60674
137496415,P21453
16756623,P08648
145950570,Q13315
164622184,P11597
49769453,Q969S8
164624870,Q9NZ08
134330054,Q9NR97
1370177,P37231
46885626,Q02763
16038385,P11229
155765855,Q13231
90373505,P56817
65752,P05177
14280994,Q13370
46882857,P23975
129205454,P51449
118707111,P05129
5351344,Q13509
896,P49286
136069605,P42338
86297381,P34972
132510851,P08684
59627005,P07949
138725357,Q9NR97
118366969,Q969S8
11663528,Q16790
152427789,Q9NR97
400010,P35228
46864000,Q15303
5281780,P15121
24424330,P47870
44565943,P11387
59278314,P32246
11599767,P28074
155535968,Q96GD4
73775081,P23458
122510345,Q9NR97
71666749,Q9Y5Y9
58688313,P53671
10255,P39086
136230230,P31749
5328135,P11362
145957574,Q92847
90413160,P56817
90372932,P56817
134442357,P07333
44592955,P08709
59635726,P28845
165141590,P34913
11719421,Q02750
44621458,P48736
25014535,P29475
59603829,Q9UHD2
44319005,O43570
50912801,Q9Y5Z0
73670491,P56817
101887271,P27487
145969909,O00763
25217030,P55210
46854608,P05093
138686628,Q9NYK1
11650194,Q06187
121225442,Q8TEK3
147530237,P00748
6420138,Q00537
11250361,P22303
135320931,Q9UBN7
23647885,P00797
3062316,P54762
58299570,P24385
46207586,P16591
137408729,P08173
10478569,P17948
16122818,P29274
135368397,O95835
60168069,P41594
44159411,Q9Y5Y4
134329754,Q9NYK1
89560618,O43613
53387026,P29475
5280457,Q16678
44378225,P35354
156422,P28223
162722432,Q9UBN7
42625987,P11802
44223357,P36894
146317609,Q13547
151591750,Q9NYK1
25169384,Q9NWZ3
44605426,P42345
70681315,P27487
91895847,P27487
10854279,P03956
145983695,P27338
134821691,P23458
73670653,P56817
169290315,Q9UBN7
58531411,P10415
146421695,Q9UQD0
46216796,Q15831
44363766,P31645
155557232,P31751
76685059,O00329
11520360,P28074
156070153,P03952
10219,P08913
72792549,O60341
15950345,P00742
483672,P08246
132272715,Q9NR97
118432828,P09211
157049321,P28074
134325585,Q13315
10138259,O15146
11559371,P27487
115237,P35462
152495025,Q9NYK1
25141092,Q16620
46176000,P30542
11794308,P00918
25141092,P07333
89963023,O60939
72792438,P03951
122553494,P25440
44404503,P22894
24424330,P23219
135240314,P23458
162721934,Q9UBN7
122419211,P21802
7059534,P05106
132118649,O60341
46190695,O43614
10053267,P41143
11652621,O14965
130196825,P24941
652633,P21728
9956922,P00749
6918799,Q13946
44340116,Q15661
16756955,P05556
162721999,Q9UBN7
91895838,P27487
76328021,Q8TEK3
44350450,P06756
162506723,O15379
162722649,Q9UBN7
166629735,Q03181
24785538,P06213
24826799,P36888
72545684,Q9UBN7
70686473,Q9H2X6
44230662,Q9GZT9
9797857,P35228
56949517,P42338
24755210,P27487
90665988,Q9UM73
58191961,Q92769
91932653,Q07869
44250316,P28845
44433617,P27487
46240482,P41597
44589548,Q9UKV0
137651532,P29274
126480573,O00329
156021774,O43570
5163,P05177
11322127,P11712
135125915,P56817
25147798,Q08499
71659895,O14684
136069450,Q9GZT9
70683155,Q96GD4
129012579,P03951
53238125,P46098
9799518,P03372
91844660,Q9NZ42
126524407,P56817
131985523,P06756
118959090,P52333
126557181,P56817
25227462,P18074
25138142,P00742
46225540,P31751
6420138,P35968
9869943,P12931
11442891,P11274
10458809,P06756
681,P21917
86288293,Q01959
146430457,Q9UQD0
9911502,P00742
49854226,O00329
137125266,Q9Y618
16658101,P08684
44422578,P21453
89648194,P23443
16077471,P23458
46861576,P49768
118720575,P34972
134211185,P51679
11573427,P27487
86287635,P03372
72943374,Q16832
138472567,Q92793
58688380,P53671
11427553,P36888
11715767,P51617
137645016,P10721
142505968,O00329
118179819,P08254
126558753,Q9Y5Z0
169290150,Q9UBN7
168279523,P28074
162722476,Q9UBN7
44180409,Q01064
135125452,Q9Y5Z0
66555696,Q96GD4
169290157,Q9UBN7
49830782,Q9HAZ1
11077271,P21397
11427553,O96017
71718185,Q01959
24905218,O00329
11977753,P27986
117723307,P25440
9821317,P42574
10595453,P35354
54728429,O14684
135398495,O60674
169290303,Q9UBN7
44340086,Q15661
16749268,P42574
44158154,P55210
11626920,P07333
44330132,P78536
15182477,P11511
118866030,Q9Y5Z0
121364639,P03952
11576540,P55210
118433017,P09211
126565,O75460
5494449,O15197
44230873,P23975
5330157,P11362
162722780,Q9UBN7
16220354,P16234
162722892,Q9UBN7
6426858,O76074
71452176,P78368
76322044,P13945
11238110,P27487
118217911,P51449
135434961,P49840
24759534,P50750
9935481,P00734
68551,P18825
10575733,Q07343
69950064,P56524
71553304,O60341
89462288,P23458
44380417,P07477
9863341,P28702
155530095,Q9Y337
56675299,P0DMS8
59835758,Q99705
137642180,P43166
155525494,P30542
51042438,Q16512
45270850,Q99705
137480037,P06756
136041748,P42338
23582824,P49759
24866313,P28482
16118737,P00519
49849231,Q9GZT9
132272456,Q9NYK1
59603829,P29597
67953330,P34972
156612914,P56817
145956073,Q16790
72203284,P00519
118386418,P43405
11188314,P27487
56669739,P35228
124222800,P56817
90395370,O60341
6894293,P49798
44592864,P00742
141724594,P19099
165414708,Q01064
11751922,P12931
162721944,Q9UBN7
138454792,Q13547
162722323,Q9UBN7
11647012,Q9Y5Y4
72195322,Q13547
117869335,P56817
73453,P35462
10308091,P35228
54555233,P00742
1909086,P13726
118217611,P51449
20817425,P06239
9798336,Q07343
44466239,P47901
137254472,P07949
118211059,P36897
130429224,P06239
156070086,P03952
6125,P22748
134329685,Q9NR97
155556134,P0DMS8
86732111,P56817
71718185,P31645
24757938,P17948
162722578,Q9UBN7
139557067,P07333
58191950,P04626
90413325,P56817
46868856,P45984
145978072,Q96KQ7
164514131,Q92793
23635632,Q05469
11628328,Q99705
154584267,Q13315
46206809,P0DMS8
145967140,Q9UBN7
155553510,P30542
24866313,P36507
129071867,P28062
90412674,P56817
3025961,P41594
44454416,Q13547
118711805,P22303
15953802,Q9UBL9
68078758,O14965
90675937,Q16790
90675939,O43570
167844973,P09874
16007391,P09619
10565532,P39900
57384751,Q9H6Z9
11526786,P42338
10983472,P00734
129236941,O60674
44273653,P11387
5288018,P24385
118987860,P49841
5812595,P21397
11442891,O14965
51000510,P06493
132272402,Q9NYK1
11674180,P27487
134283810,Q9BY41
11027718,P08253
16220354,P10721
10074640,P12236
24748573,Q9HAZ1
77844888,P08246
146421807,Q9UQD0
4601,P08912
155519148,P30542
137658634,Q5NUL3
59603829,Q9NWZ3
10388027,P27487
16041424,P36888
137648111,P29274
76915,P23141
137646223,P00918
57869953,P49841
44314322,P08253
138686399,Q9NR97
9856041,P41595
44449584,Q92769
1400,P07948
138479666,Q92793
54583925,P55210
46207586,Q14164
5311377,P21917
23121326,P21453
3827,P41595
72713638,P78536
44441445,Q9Y5N1
134442186,P07333
71043,P00748
10301884,P07947
46869879,P45984
146676722,Q9UBN7
24905175,P12931
24882181,P11802
11392888,P23975
86275398,Q96BI3
134442209,P10721
126565,Q9UM73
130196825,P11802
6993119,P07384
66882551,P42338
73453,P18825
44205087,Q13547
90654824,O43570
387447,P28074
9844392,P00742
155537455,Q9Y618
11488320,P21709
54577896,O60674
162722702,Q9UBN7
11704386,P31639
135398510,Q9NSY1
90654152,O60341
162722451,Q9UBN7
5330804,P49841
162664204,Q8NEB9
118734983,P08254
44448627,Q15858
137637767,P43166
22574214,P23141
138522636,P07949
130454058,P06756
139557057,P07333
91896179,Q16790
126557766,Q9Y5Z0
133081211,P00734
44441350,P31645
9836155,Q16678
10929404,P14780
