0,1
44259,PIM2
5494449,SRPK2
5329102,SIK2
6450551,CSNK2A2
44150621,PIP5K2B
16725726,PIM3
5328940,LRRK2
10127622,MEK2
10184653,HCK
11984591,PAK4
153999,MKNK1
44259,MAP4K5
10427712,PIP5K2C
123631,MEK5
3081361,ALK
25243800,CDK7
11717001,ERBB3
4908365,DDR1
10138260,IKK-beta
11427553,CSNK1G1
11338033,CDKL2
11234052,DDR1
5287969,ICK
16038120,MST1R
44150621,RET
4908365,ABL2
51004351,CAMK2B
11427553,FGFR3
16007391,CDKL2
156414,DRAK2
51004351,RPS6KA4(KinDom.1-N-terminal)
5329102,MST1
126565,QSK
44259,NLK
176155,MAP4K4
5287969,EPHA3
16007391,YES
126565,EPHA1
11427553,LZK
126565,PRKCH
17755052,PCTK3
11667893,HCK
10138260,CAMK1G
5287969,IRAK4
126565,YANK1
126565,MEK6
176167,PRKG2
11485656,VEGFR2
123631,DAPK3
42642645,MAP4K3
5329102,STK16
5329102,TNK1
25243800,CSNK1G1
5328940,YANK1
5329102,ULK3
16038120,LATS1
216239,CDK11
126565,MAP3K2
11409972,SIK
3062316,p38-beta
16722836,CAMKK1
44259,TYK2(JH1domain-catalytic)
126565,GRK1
123631,SLK
9926791,PKN2
44259,MEK6
3025986,TAOK1
11364421,LTK
44150621,PIP5K1C
3025986,CIT
126565,FGR
11409972,PRKD1
25127112,SRPK3
9809715,FGFR1
4908365,PKN2
11364421,NEK2
5494449,NEK7
10138260,HIPK3
51004351,MINK
156414,TNIK
9926054,YSK4
51004351,MAP4K3
447077,JAK2(JH1domain-catalytic)
11626560,TNK2
51004351,PRKR
5328940,PAK3
16038120,CLK2
10461815,AURKB
5494449,MST3
9809715,SIK2
44150621,BIKE
11409972,AURKC
16725726,STK36
44259,BMPR2
5287969,EGFR
5287969,PRKD1
3081361,FLT3
25243800,S6K1
11485656,p38-beta
11409972,ABL1
153999,RIOK1
25243800,PRKG2
11626560,ALK
4908365,MAP4K2
176870,FLT3
11626560,EPHB4
5291,DDR1
44259,SYK
5287969,HIPK2
44259,HIPK4
11409972,PKAC-beta
3025986,RIOK2
5328940,TAOK3
16722836,CLK2
3062316,STK36
5328940,BLK
176167,CAMKK2
9933475,EPHA8
5494449,ACVR1
44259,AKT1
42642645,MAP4K2
16038120,PKNB(Mtuberculosis)
216239,p38-gamma
44259,PRKCD
208908,PIK3C2B
9926054,CDC2L2
11314340,ROCK1
25127112,DYRK1A
4908365,JNK1
5329102,CSNK1G2
16038120,MAP3K1
216239,MAP4K5
16722836,HCK
11984591,JNK3
25243800,PKAC-alpha
5329102,EPHB4
126565,TIE2
5287969,CAMK2D
126565,SYK
16722836,MARK4
9933475,FLT4
9933475,YES
10138260,CSNK1G2
16038120,SBK1
3062316,MAP3K3
126565,VEGFR2
3062316,FGR
11338033,CDK11
216239,MKNK1
11485656,CDK9
10113978,ROS1
208908,ERBB4
9915743,LYN
24180719,CLK2
5287969,MERTK
5494449,YES
9933475,ERBB3
6450551,ITK
25243800,FGFR3
216239,MKNK2
11984591,MEK4
42642645,IKK-alpha
10461815,SLK
5291,ZAK
5329102,CAMKK1
5287969,DMPK
156414,IRAK1
11364421,MYO3A
17755052,ICK
5329102,SIK
5328940,SNARK
16007391,RIPK2
10427712,BRSK1
11984591,YSK4
10138260,PRKD3
9915743,EPHB6
16038120,TRKA
126565,CDK4-cyclinD1
11314340,PCTK2
16722836,MAP3K3
11338033,CDK3
9926791,FYN
6450551,SRPK3
126565,YES
153999,PRKG2
16038120,CDK4-cyclinD1
4908365,EPHA3
123631,EPHA6
447077,EPHA6
11626560,TBK1
5328940,GAK
16038120,TBK1
11427553,GCN2(KinDom2S808G)
5494449,TNK2
10461815,BIKE
42642645,PLK4
44259,ITK
11984591,SgK110
44259,ERK8
11984591,NEK5
9929127,CLK1
24889392,DDR2
11656518,HIPK4
5494449,ACVRL1
11667893,EGFR
176870,GAK
5328940,CLK2
25243800,PRKCE
42642645,FGR
11656518,PDGFRA
16038120,QSK
5287969,STK35
16038120,EPHB2
3081361,PDGFRB
11984591,YANK1
126565,MST1
5494449,RSK1(KinDom.1-N-terminal)
3038522,IRAK1
4908365,LYN
126565,ACVR2B
176870,SBK1
176155,RAF1
4908365,RIPK1
9915743,DRAK1
126565,SIK2
126565,PRKX
11409972,ERK8
5328940,FLT3
9915743,RIPK5
156422,ANKK1
5494449,STK16
156422,LCK
10427712,SRPK1
16038120,CAMK2G
51004351,FYN
51004351,MARK3
10427712,TNNI3K
11314340,AKT3
10461815,ARK5
11984591,YSK1
10138260,LCK
11427553,ABL1
11314340,PRKR
51004351,PKAC-beta
10138260,TYK2(JH1domain-catalytic)
11409972,STK36
9809715,MAP4K3
25243800,DYRK1A
42642645,JNK1
16722836,DDR1
16038120,BRK
4908365,BIKE
11314340,MKNK2
216239,TRKA
11427553,CSNK1G3
5287969,AAK1
11409972,ALK
447077,QSK
44259,IKK-alpha
176155,LCK
9809715,LZK
11984591,ERBB4
16038120,PYK2
16722836,BRAF
24180719,DDR2
10113978,GAK
16722836,DCAMKL1
10461815,CDK9
10074640,EPHA8
17755052,PIK3CB
16038120,ERK8
153999,CAMK2A
42642645,SYK
11409972,CDK8
11427553,CDKL2
11984591,AURKB
5329102,RSK1(KinDom.1-N-terminal)
3062316,ERBB3
51004351,GSK3B
11656518,SRC
153999,RSK3(KinDom.1-N-terminal)
25127112,IRAK1
5328940,FRK
16007391,VEGFR2
176167,PFTK1
3062316,SYK
9809715,PAK4
9809715,PDPK1
44150621,ANKK1
11485656,AURKC
11338033,DYRK1A
11656518,YES
11314340,DRAK2
6450551,MYO3A
11427553,VEGFR2
44150621,TYK2(JH1domain-catalytic)
9809715,PRKD3
16722836,GRK4
44259,PIK3CG
25127112,RIOK3
9809715,AMPK-alpha2
11409972,CDKL2
126565,EPHA6
10138260,MAP4K3
11626560,MAP4K3
44259,EPHA3
3081361,GAK
4908365,FLT3
10427712,MKNK1
17755052,CSNK1D
4908365,LCK
24889392,FLT4
447077,TRKC
126565,BMPR1A
9915743,MAP4K2
3081361,FGFR4
16038120,TYK2(JH1domain-catalytic)
16038120,KIT
11409972,JNK3
10113978,BIKE
51004351,GAK
11427553,BRSK1
44150621,CDK4-cyclinD1
5287969,CLK1
11712649,ABL2
24889392,LOK
11626560,BMX
16722836,EPHA4
11234052,FGFR1
16038120,SYK
176870,TYRO3
11984591,ERK8
44259,RSK4(KinDom.1-N-terminal)
11984591,WEE1
11485656,ALK
156414,MET
9933475,FGFR4
44259,SIK2
16038120,MARK2
11427553,EPHA6
156414,TXK
16722836,MYLK2
16007391,MKNK2
16722836,BRK
5494449,CAMK1
9933475,ACVR1B
44150621,LCK
10184653,EPHA6
44259,AMPK-alpha2
11314340,S6K1
126565,DDR2
9809715,TTK
10138260,SIK2
25243800,MERTK
9915743,HIPK4
156414,EPHB1
11626560,IKK-epsilon
11314340,ICK
6450551,FLT3
42642645,EGFR
5494449,TRKC
123631,ERK3
126565,CDK3
16722836,NEK3
5329102,TYRO3
11409972,ROCK1
11667893,FYN
644241,CLK4
5494449,MAPKAPK2
16038120,ABL1
10138260,MELK
11626560,ABL1
9915743,MST1R
25243800,CLK1
10113978,ABL1
11712649,DAPK2
9915743,FER
44259,LZK
5287969,DYRK1B
216239,CDK8
51004351,TSSK1B
44259,CSNK2A1
3062316,FLT1
3081361,S6K1
176870,LOK
156422,CDC2L5
24779724,JNK1
25243800,EPHA8
44150621,YSK4
9933475,FGFR2
4908365,AURKB
44150621,FYN
151194,FLT4
176167,AMPK-alpha2
