0,1
44259,PIP5K2B
5494449,SRPK1
5329102,SgK110
6450551,CAMKK2
44150621,PDGFRB
16725726,GSK3B
5328940,LTK
10138260,AMPK-alpha1
10184653,TXK
11984591,NEK3
153999,HIPK1
44259,MEK6
10461815,AAK1
123631,FRK
3062316,SRC
25243800,ANKK1
11712649,SRC
4908365,ANKK1
10138260,IRAK1
11427553,ABL1
11338033,CDC2L2
11234052,EPHA7
5287969,FRK
16038120,MEK2
44150621,PKNB(Mtuberculosis)
3081361,ROCK2
51004351,CAMK1D
11427553,CSK
11984591,VEGFR2
156414,ALK
51004351,RIPK5
5329102,MYLK
126565,PIM1
44259,PAK2
176155,EPHA6
5287969,DCAMKL3
16007391,MEK1
126565,DDR1
11427553,GAK
126565,PFCDPK1(Pfalciparum)
17755052,EPHB6
11667893,CIT
10138260,CAMK1G
5287969,HIPK1
126565,TBK1
126565,LRRK2
176167,PKN1
11485656,SLK
44259,YSK4
42642645,JNK2
5329102,STK16
5329102,TNK2
25243800,BTK
5328940,YSK4
5329102,WEE1
16038120,IGF1R
176870,VEGFR2
126565,IRAK3
11409972,p38-gamma
3062316,LCK
16722836,BLK
44259,TRKC
126565,FAK
123631,MKNK1
9926791,DMPK
44259,MLK3
3025986,MYLK2
11364421,ERK5
44150621,PCTK3
3025986,BRAF
126565,EPHB6
11409972,MST3
25127112,PAK6
9809715,EPHA1
4908365,MYLK
11364421,HIPK2
5494449,NDR2
10138260,HUNK
51004351,MEK3
156414,PDGFRA
9926054,ERK8
51004351,LOK
447077,EPHB2
11626560,TAK1
51004351,PRKR
5328940,PDGFRA
16038120,CAMK2A
10461815,CDKL2
5494449,MST2
9809715,RIPK1
44150621,ANKK1
11364421,SLK
16725726,PKN2
44259,CAMK1
5287969,CLK2
5287969,PRKCH
3081361,CIT
25243800,RET
11485656,MET
11364421,PRKD1
153999,PIM2
25243800,PIM1
11617559,TRKA
4908365,INSR
176870,EPHA7
11626560,DLK
5291,CLK4
44259,STK33
5287969,ERBB3
44259,JAK1(JH1domain-catalytic)
11409972,MST1
3025986,MAST1
5328940,TLK1
16722836,CAMK1
3062316,MAP4K4
5328940,AMPK-alpha1
176155,YANK1
9933475,CSF1R
5494449,ALK
44259,AKT1
42642645,JAK2(JH1domain-catalytic)
16038120,PAK6
216239,FLT4
44259,PRKD1
176870,TIE1
9915743,TIE2
11314340,RIOK1
25127112,CAMK2A
4908365,FYN
5329102,CTK
16038120,JNK1
216239,EPHA7
16722836,FER
11984591,HIPK3
25243800,PFCDPK1(Pfalciparum)
5329102,ERN1
126565,SNARK
4908365,YSK1
126565,RPS6KA4(KinDom.1-N-terminal)
16722836,JNK3
9933475,ERBB3
9933475,TIE2
10138260,CSNK1G3
16038120,RET
3062316,ERBB2
126565,TAOK1
3062316,DDR2
11314340,TNIK
216239,EPHB4
11427553,YSK4
10113978,SLK
176870,SRC
9915743,GAK
17755052,PLK4
5287969,MAK
5494449,WEE1
9933475,EGFR
6450551,GAK
25243800,DAPK2
216239,EPHB6
11984591,LCK
42642645,FES
10461815,STK16
5291,RAF1
5329102,CAMKK2
5287969,CDK9
156414,EPHA6
11364421,GRK7
17755052,CLK4
5329102,SBK1
5328940,SNARK
16007391,HIPK2
10427712,EGFR
11984591,TNIK
10138260,RIOK1
9884685,YSK4
16038120,STK36
126565,CAMK2A
11314340,PCTK1
16722836,IRAK4
11314340,VRK2
9926054,PKNB(Mtuberculosis)
6450551,RIPK2
126565,TGFBR1
153999,PHKG1
16038120,BRSK2
4908365,BMPR2
123631,CHEK2
447077,ABL1
11626560,SRPK3
5328940,HCK
16038120,SNRK
11427553,DAPK2
5494449,TIE2
10461815,CSF1R
42642645,p38-gamma
44259,LOK
11984591,PRKR
44259,GAK
11984591,MKNK1
9926791,MKNK2
24180719,STK36
11656518,EPHA4
5494449,AMPK-alpha1
11656518,VEGFR2
176870,EPHB4
5328940,CLK1
25243800,PIK3CG
42642645,EPHB1
