Drugbank_id,Uniprot_id
DB04841,O95180
DB14002,P05771
DB01421,Q96L21
DB01110,Q9H2S1
DB11093,P62166
DB04513,P19429
DB06819,P56524
DB01215,Q16445
DB00647,P23141
DB01511,P48169
DB04948,P08913
DB01175,P28223
DB06712,Q01668
DB00276,P11388
DB00306,P18505
DB00201,O00408
DB00277,P29275
DB00178,P12821
DB01545,P34903
DB14540,P04083
DB01579,P35368
DB14533,P03952
DB01215,P28472
DB00540,P18089
DB01595,P47869
DB01564,P10275
DB12695,P68371
DB00360,P00439
DB00674,P06276
DB00120,O95363
DB04878,O43451
DB16629,Q01959
DB01159,P08100
DB00433,P35367
DB01339,Q15822
DB00659,Q05586
DB14533,P0C0L5
DB00126,Q8N543
DB05087,P28472
DB00396,P04150
DB14019,P25103
DB00618,P30518
DB01014,P35354
DB00829,Q99928
DB00926,P13631
DB06741,O15399
DB01511,P14867
DB00715,P25100
DB00746,P05067
DB00477,P21728
DB14001,P52824
DB06701,P31645
DB12010,P17612
DB00606,P35218
DB00628,Q99928
DB01267,P28221
DB09227,O43497
DB09167,P25100
DB09068,P34969
DB00755,P00352
DB01254,Q06203
DB01388,Q01668
DB00227,P04035
DB09068,P46098
DB09078,P16234
DB01262,Q969S8
DB12147,P22607
DB00228,Q8WXS5
DB01254,P41240
DB05219,Q07343
DB00412,P48443
DB01215,P18507
DB02852,Q13002
DB00908,Q12809
DB01248,P10415
DB00243,Q14524
DB06678,P35367
DB00273,O00305
DB12010,Q9Y6E0
DB08896,P04049
DB14487,P13647
DB00191,P31645
DB00170,P00734
DB00252,O00305
DB09130,Q96FI4
DB14028,P14867
DB01262,Q9UBC3
DB12010,Q99808
DB01645,O95718
DB00142,Q8TCU5
DB00898,O00591
DB00404,Q16445
DB14487,P01308
DB06663,P32745
DB06207,Q12809
DB01620,P35367
DB11638,Q16555
DB00116,P11586
DB08896,P09619
DB09130,Q9UHF0
DB00246,P18825
DB03010,P68363
DB09130,P35908
DB11800,P10721
DB07780,O95749
DB00753,Q16445
DB06732,P11474
DB01411,P05113
DB06777,O75469
DB00794,Q8N1C3
DB01069,P35348
DB04209,P29973
DB05812,P05093
DB15873,P30874
DB01151,P11229
DB09229,P35348
DB14533,P46939
DB01154,Q14654
DB14719,Q8N1C3
DB08167,P22303
DB01028,P98194
DB00242,P31350
DB01213,P00326
DB01403,P35462
DB09345,P35499
DB00252,P31644
DB00320,P35368
DB00245,P31645
DB12010,O00238
DB00228,Q15878
DB06678,P18825
DB00342,P20309
DB00120,P17735
DB13345,P30939
DB14533,P51693
DB00132,Q03181
DB01068,O00591
DB08910,Q96SW2
DB00907,Q9NY72
DB00683,P31644
DB00802,P35372
DB00657,P36544
DB06654,P27338
DB04272,P15121
DB00692,P18089
DB00909,P00915
DB09288,Q8NER1
DB09130,P62807
DB11614,P35367
DB00122,P22303
DB11577,P18089
DB11718,P45984
DB11590,Q9UPY5
DB06374,P03372
DB11986,O60674
DB15494,P35346
DB14028,P18507
DB09245,P21397
DB00458,P14416
DB04216,P25705
DB01577,Q05940
DB15489,Q99928
DB01325,P00915
DB00715,P31645
DB01138,O75469
DB06819,Q92769
DB00321,P35372
DB00799,P10826
DB00396,P03372
DB04930,O75469
DB12695,P34932
DB01114,P35367
DB05541,Q01118
DB00431,P06401
DB01205,Q99928
DB12267,Q9UM73
DB09343,P19971
DB09118,Q9UN88
DB00794,P18505
DB00726,P21728
DB00547,P04150
DB04216,P36542
DB01593,P02652
DB00142,Q8TD30
DB12332,Q9UGN5
DB09020,P54709
DB00182,P08913
DB06819,O15379
DB12236,P31639
DB00285,Q01959
DB13867,P04150
DB01351,P42262
DB14533,P02671
DB12010,P53350
DB00490,P21917
DB00364,P0DJD9
DB06684,P08908
DB14541,P80365
DB01667,P00491
DB12010,Q15303
DB00145,O60391
DB01183,P41143
DB00474,P14867
DB06678,P28223
DB01340,P12821
DB00795,Q00653
DB04216,O00303
DB04216,P22314
DB00231,P18505
DB12323,P00519
DB00145,P48637
DB00207,Q9UM07
DB05039,P07550
DB14487,P03952
DB00627,P49019
DB12010,P08631
DB00273,Q14524
DB01567,O14764
DB00201,O76083
DB01708,Q07869
DB12010,Q15375
DB00153,Q15878
DB01593,P15531
DB00774,P22748
DB00924,P41595
DB15149,P22455
DB00696,P30939
DB01169,Q13547
DB09202,P18825
DB05015,Q8WUI4
DB00280,Q9NZV8
DB01593,P04217
DB00281,P35499
DB11978,Q99835
DB02587,Q9H2S1
DB02552,P14324
DB02105,P21964
DB02546,O15379
DB00721,Q9NPA1
DB06702,P08172
DB01274,P07550
DB00184,P30532
DB00228,Q13224
DB12537,P18505
DB01159,P03886
DB09079,P35916
DB00843,Q00653
DB13943,P08235
DB00245,P11229
DB01189,Q99928
DB01136,P48050
DB00753,P17787
DB00170,P00740
DB00278,P00734
DB00675,Q02156
DB01107,P78334
DB09236,Q01668
DB00829,P14867
DB00184,P36544
DB00434,P25021
DB02709,P11166
DB11278,P08913
DB13954,P62508
DB00489,P08588
DB00843,Q13224
DB14543,P14060
DB12695,P43487
DB00321,P35367
DB11235,P08173
DB01215,Q9UN88
DB01593,P69905
DB14715,P34903
DB14533,P15169
DB09286,P28223
DB00741,P04083
DB00340,P08173
DB00850,P0DP23
DB14050,Q9Y5S1
DB14488,P06746
DB04297,P01375
DB00949,Q13224
DB00642,P04818
DB13335,Q9UN88
DB11682,Q96KS0
DB00340,P20309
DB01403,P35367
DB00404,O14764
DB01151,P08588
DB00189,Q8N1C3
DB12010,Q9P0L2
DB06196,P30411
DB01215,P14867
DB02587,Q96PN6
DB06176,Q9UQL6
DB13954,O75469
DB00653,P54284
DB08808,P13945
DB00570,Q9UJT1
DB01708,Q14957
DB01193,P07550
DB00184,Q15825
DB00920,P35367
DB00842,Q9UN88
DB08995,P35869
DB09283,Q08499
DB00242,P23921
DB00606,P22748
DB11093,Q9UBV8
DB00232,Q13621
DB14715,P14867
DB00800,P21728
DB00126,P09172
DB09074,P42330
DB02234,P29474
DB11348,P04271
DB01425,P14416
DB13437,Q9UN88
DB01592,Q969S2
DB06144,P14416
DB00202,Q15822
DB00721,P27338
DB12612,P21453
DB01175,P14416
DB14533,P00738
DB00683,P28472
DB14487,P46663
DB12010,Q13233
DB00712,P35354
DB09194,P11229
DB01107,P18505
DB05541,O60939
DB09089,O60840
DB00842,P14867
DB11093,Q99584
DB01175,P25100
DB01221,P20309
DB12141,P28222
DB00621,P10275
DB00996,P54289
DB08814,P19838
DB12010,Q9NYY3
DB15494,P32745
DB00970,P11388
DB01108,P14060
DB00120,P07101
DB06579,Q8N1C3
DB00726,P35348
DB03394,P16152
DB06616,P07948
DB09283,P09619
DB00273,Q13698
DB05381,P35367
DB04855,Q13698
DB02659,Q96RI1
DB00674,P36544
DB00306,P78334
DB15694,P32320
DB12010,O95747
DB14487,P02787
DB02266,P23219
DB01233,P14416
DB01199,P22303
DB12404,O14764
DB01069,P18825
DB11691,P35372
DB11672,P09211
DB14481,P09486
DB14488,Q969S2
DB00200,Q8IVH4
DB13345,P18089
DB11823,Q14957
DB00461,P23219
DB12010,P49841
DB00945,Q04828
DB01254,P06239
DB01254,P06241
DB00184,P11511
DB01013,P04150
DB00145,P50440
DB12010,Q13882
DB04851,Q9UNQ0
DB15091,P23458
DB04630,P08235
DB12147,P11362
DB11761,P48764
DB00382,P23141
DB11093,P27797
DB00122,P36544
DB01614,P08908
DB12010,P49760
DB09130,P29034
DB06603,Q9BY41
DB05232,P35498
DB12010,Q8IVH8
DB08814,P35228
DB00860,P04150
DB01267,P08913
DB01142,P20309
DB04297,P34995
DB06819,Q9UQL6
DB00908,P35368
DB14001,Q9Y6T7
DB00615,P07900
DB13944,P08235
DB12831,P03952
DB00255,O75469
DB01594,Q99928
DB01205,P14867
DB08906,P08235
DB00477,P08913
DB00243,Q14500
DB03756,P48443
DB01175,P18825
DB00897,O00591
DB09130,P00747
DB01873,Q9NY65
DB00683,P48169
DB06787,P20309
DB00436,Q12791
DB14533,O14618
DB00142,O15399
DB00145,P34897
DB04855,Q14524
DB00155,P00480
DB14487,P05109
DB04846,P07550
DB09068,P28222
DB00767,P11229
DB00421,P04150
DB00637,P35367
DB00715,P34969
DB12010,P68400
DB00313,Q07699
DB00252,P78334
DB06719,P22888
DB00979,P11229
DB00599,P48169
DB00243,Q13936
DB14487,P08700
DB01624,P35367
DB00402,Q9UN88
DB01043,Q99928
DB00726,P13945
DB12010,P51955
DB01593,P01308
DB00572,P08912
DB09130,P01024
DB00463,P47869
DB01107,O00591
DB00228,Q06432
DB00767,P20309
DB12010,Q9P2K8
DB01171,P21397
DB16690,P13637
DB11590,P54710
DB00421,O60840
DB08867,P04150
DB00306,P31644
DB04513,P0DP23
DB00186,Q8N1C3
DB03756,P37231
DB00465,P23219
DB03619,P28161
DB00310,P00915
DB01173,P23975
DB01186,P21728
DB01189,P14867
DB13781,P08588
DB13955,O75469
DB00458,P08172
DB00608,Q9NR96
DB01656,Q08499
DB00696,P28335
DB00243,Q8IWT1
DB09130,P31942
DB04297,Q14790
DB12010,Q06418
DB14185,P18825
DB12010,Q99759
DB00246,P08908
DB12010,Q05397
DB00696,P35368
DB01133,O95670
DB13345,P28222
DB12010,P51451
DB00683,Q99928
DB08162,O75116
DB09118,O00591
DB09130,P56537
DB01567,P18507
DB00726,P28335
DB06732,P35869
DB04896,Q14957
DB00221,P07550
DB06603,Q969S8
DB00162,Q9BTZ2
DB00988,O95264
DB01151,P08908
DB00897,Q99928
DB00731,Q09428
DB09238,Q02641
DB01191,P31645
DB01189,Q16720
DB00193,Q8NER1
DB15490,P47870
DB00949,Q12879
DB00334,P21917
DB00886,P08473
DB00906,P30531
DB00661,Q9UF02
DB00657,Q15822
DB00402,P47870
DB11148,Q15842
DB00458,P34969
DB09130,P23528
DB00142,P00505
DB00334,P50406
DB12695,Q9H4B7
DB04855,Q01668
DB00493,Q8TCC7
DB00545,P22303
DB00115,P42898
DB06144,P28223
DB01567,P14867
DB16690,P50993
DB00431,P23415
DB01567,P78334
DB09213,P07359
DB12267,P08069
DB00465,P35354
DB00747,P14410
DB00142,Q13224
DB09238,Q9P0X4
DB00145,P34896
DB00170,P04070
DB00813,P35372
DB01073,P09884
DB00337,P42345
DB00721,Q9UGI6
DB13345,P08908
DB13345,P28221
DB15035,P04626
DB00849,Q13002
DB00242,P56282
DB04209,Q9UGI6
DB01472,P27338
DB06153,P08913
DB00282,O95749
DB04946,P35348
DB00771,P11229
DB01168,P27338
DB12010,Q02779
DB12010,P09769
DB09130,P11142
DB01107,P28472
DB08804,P28222
DB13335,P18505
DB00313,Q99250
DB00170,Q8N0U8
DB00228,P31644
