Drugbank_id,Uniprot_id
DB06274,P48047
DB00737,O75899
DB04216,P29762
DB14002,Q14697
DB15328,Q9UNA0
DB16098,Q16739
DB11791,P46939
DB00968,Q8N0U8
DB00465,P48729
DB00318,P21731
DB01180,P24462
DB14507,Q9H252
DB16236,O75600
DB00685,P22830
DB02659,P18850
DB09167,Q9BTZ2
DB00669,Q05901
DB00122,Q08345
DB15566,P05186
DB01236,P42685
DB00876,O00591
DB00423,Q92945
DB01590,P41594
DB00370,P54289
DB13025,P52895
DB00315,Q00536
DB01065,O95644
DB04839,P11217
DB06230,P46939
DB00897,P16455
DB00334,P06858
DB00935,P11387
DB15873,P22102
DB09220,Q01814
DB00465,O95342
DB15442,P09917
DB01592,Q01668
DB00584,P27348
DB11365,Q04917
DB06603,P14416
DB00318,O95665
DB09185,Q06278
DB00234,P08100
DB01536,P08603
DB06781,Q8NET8
DB01625,O43451
DB01206,P16066
DB00308,Q93088
DB00744,P23297
DB00945,Q92753
DB00906,P01889
DB11577,P49902
DB00223,Q9Y691
DB00637,P31391
DB09078,Q8IWT1
DB01075,Q9UQM7
DB02261,Q9Y271
DB08822,P29274
DB01194,P21462
DB00197,P25774
DB08802,O75838
DB11693,O14732
DB09229,Q16595
DB05395,P09874
DB06191,P31751
DB01408,P50914
DB06468,P36896
DB00797,Q8NET8
DB13346,P14625
DB13164,Q00534
DB00468,P26439
DB01378,P22455
DB00605,P06576
DB11693,Q14353
DB11699,Q99527
DB06233,Q9H2X6
DB08960,P05067
DB00188,Q969G6
DB01084,P33151
DB09194,P04217
DB01022,P10415
DB00494,P05121
DB05152,P21462
DB00454,P48039
DB00178,P02795
DB01656,P14854
DB00223,Q15596
DB12612,P49448
DB00810,P41240
DB00463,P30086
DB15569,P48551
DB04838,P48551
DB14517,P49419
DB00120,P25774
DB04977,P28062
DB01394,P56524
DB00913,P0DP23
DB06292,P43235
DB00777,P52788
DB00126,Q8N159
DB06263,P17787
DB00327,P13073
DB03566,P50406
DB00790,Q9Y230
DB15565,Q13488
DB00610,P43405
DB06693,P36955
DB04938,P09669
DB06469,P04049
DB09048,Q13882
DB04209,P29762
DB00585,Q9Y257
DB01537,Q9UQD0
DB14050,P17735
DB04863,P22694
DB04707,P11142
DB00451,O75185
DB00370,P14555
DB06700,P02748
DB16629,Q9NR33
DB01079,P48723
DB01541,Q13621
DB01283,P62508
DB00214,P05362
DB00761,P15104
DB00275,P17844
DB00778,P29322
DB08800,P78334
DB01251,O14983
DB11979,O15392
DB01180,P22413
DB04868,P29762
DB14649,Q06418
DB12499,Q92887
DB11718,Q9H4B7
DB09194,P51955
DB01026,P62857
DB01252,P02775
DB01062,Q6NUM9
DB06782,Q9HC29
DB00343,P08238
DB01103,P51693
DB00829,P29350
DB00997,P08588
DB04817,P07998
DB00768,P30536
DB01320,Q13733
DB05246,P68400
DB00811,P07814
DB00361,Q9NR33
DB00991,P47869
DB01248,P61073
DB00617,P51170
DB00657,P04271
DB00412,P02452
DB12007,Q32MK0
DB00775,Q6PHR2
DB06374,Q13509
DB06287,O14983
DB00455,Q9HAZ1
DB04880,O95718
DB00187,O60218
DB00347,P18669
DB11791,P07550
DB00619,P31153
DB01367,P00414
DB00762,P16220
DB01085,Q01668
DB00415,Q13946
DB00317,P14679
DB00672,P41240
DB14583,Q8TD30
DB00280,Q06203
DB01103,P00747
DB00214,Q16881
DB05607,P08686
DB01202,O60939
DB00471,P05026
DB09462,P26439
DB00675,P23560
DB00804,Q15722
DB00558,P55072
DB08819,Q13555
DB09235,P15104
DB01667,P05771
DB03695,O75936
DB07720,P09038
DB08313,P18405
DB01410,Q15125
DB12010,Q14643
DB05232,P78508
DB15494,P01100
DB00699,P45984
DB00221,P61978
DB01157,P00338
DB01144,P26447
DB14071,Q8WXA8
DB01280,P46663
DB06788,P28702
DB08329,O60656
DB00998,Q96LB4
DB09257,P13498
DB08964,Q15878
DB03615,P51857
DB01336,Q12866
DB13257,P27487
DB02207,Q6V0L0
DB08877,P51800
DB11737,P54284
DB11859,Q16881
DB11859,P09038
DB00706,O15530
DB00523,P29275
DB07615,P29275
DB00262,Q99497
DB00145,P03372
DB16650,P13196
DB00434,P22460
DB05482,Q9Y5Y6
DB01075,P00749
DB14973,P16615
DB00127,Q9P0Z9
DB14649,P19784
DB01035,O95622
DB09071,Q9Y230
DB00708,Q8TCT9
DB01159,Q969S8
DB01431,Q03013
DB00349,P62736
DB00495,Q9UNA0
DB08918,P06870
DB04896,P68104
DB00227,Q9NR28
DB14805,P10997
DB00996,Q9H0K1
DB01327,P09601
DB01106,Q9NY46
DB04876,O75880
DB06412,Q02817
DB11712,P49281
DB00883,Q9Y234
DB01087,P49721
DB14507,Q02779
DB01511,P10721
DB00749,O14965
DB01192,Q12851
DB00527,P15880
DB00217,O00444
DB06480,P46940
DB08960,P41231
DB06480,P22001
DB09217,P48167
DB06469,P04040
DB04820,Q969S8
DB01006,O15379
DB04953,Q96PR1
DB06159,P03951
DB08804,P22888
DB01600,P11137
DB00373,P29590
DB00854,P08473
DB00320,P02708
DB01396,Q99720
DB11737,P05108
DB06809,P04075
DB01378,P48729
DB05260,P21554
DB13166,Q96SW2
DB01028,Q9HCR9
DB09026,Q9UHW9
DB08872,P02749
DB00132,P51451
DB01396,Q16873
DB09409,P00325
DB00436,P17174
DB01242,Q00536
DB02329,P27824
DB00283,Q00536
DB00862,Q96A05
DB00304,Q16288
DB11590,P35354
DB16703,P51884
DB09330,Q9UKI8
DB04263,P29401
DB00585,P26447
DB01438,P62807
DB01191,Q969S2
DB01378,Q9BY66
DB00287,P49747
DB04272,P52209
DB13940,P00414
DB09071,Q9UM73
DB00654,P14060
DB12537,Q92806
DB01348,P02538
