Drugbank_id,Uniprot_id
DB00376,P54709
DB15102,Q96L21
DB12612,P23415
DB06558,P05187
DB04864,P28223
DB01496,P15104
DB00949,P04818
DB06011,O00305
DB03040,Q13882
DB00714,P48637
DB00252,Q6FHJ7
DB03374,Q9GZZ6
DB16019,Q9Y4U1
DB11278,Q15303
DB07374,P19367
DB00938,O14936
DB00831,O60706
DB01128,Q15569
DB00531,Q04917
DB09075,P52597
DB12307,P36955
DB01656,P21589
DB00596,Q05901
DB00845,Q9Y5Y6
DB00608,Q16595
DB00228,P26358
DB09053,P13637
DB11148,Q02779
DB00182,Q9UI33
DB01073,Q04206
DB13867,P14210
DB00794,P54578
DB11365,Q02818
DB01222,Q92781
DB00316,Q16513
DB06203,P37802
DB01176,Q9BYF1
DB14006,P47989
DB05087,Q12879
DB00695,Q15155
DB00708,P21802
DB01359,P63000
DB01616,P07237
DB02709,P50914
DB13781,Q9UQL6
DB01320,P02751
DB02282,Q15185
DB01483,P16591
DB00904,P29372
DB09262,Q9BVS4
DB00725,O95747
DB00762,P22102
DB12010,P32745
DB04630,P08697
DB14071,P25021
DB09290,P07098
DB00246,Q13423
DB07768,Q8IWT1
DB11477,Q96SW2
DB00892,P02751
DB00136,Q9UNN8
DB11791,P46939
DB05814,P28221
DB00642,P51857
DB01227,Q92696
DB14514,P30542
DB12695,P02795
DB11641,Q9Y230
DB12116,P0DMS8
DB14805,P10997
DB00914,P50453
DB09555,P54762
DB00162,Q96L12
DB00313,P04271
DB00635,Q13393
DB04630,P22557
DB00621,Q9BY41
DB00973,P30411
DB01268,P22792
DB01181,Q7Z3S7
DB00700,Q9UHW9
DB00331,Q14003
DB12693,P11166
DB09091,P16233
DB01594,P04818
DB00418,Q13882
DB05708,P17676
DB01124,P55210
DB01173,P33261
DB01173,P05181
DB01050,P28702
DB09256,Q9Y6T7
DB01028,P12532
DB00665,P02775
DB09221,P10827
DB16019,P10909
DB08399,P18507
DB01021,P08697
DB04892,P12104
DB01394,P39086
DB13995,Q9Y2H9
DB06021,Q8N543
DB12610,P29371
DB11275,P02751
DB03419,P28161
DB09212,Q12866
DB00533,Q9BXA7
DB04743,P00414
DB06151,P61927
DB00544,P00747
DB09076,Q8TE23
DB06210,P21731
DB00863,P42685
DB01440,Q96S37
DB01437,P29973
DB12537,Q92806
DB00181,P18848
DB14006,P31939
DB01289,P02763
DB04847,Q14643
DB00761,Q06323
DB00822,P00352
DB12147,Q9UBF8
DB01244,P11413
DB01351,P35590
DB01082,Q13237
DB09224,P37840
DB00547,P37231
DB09351,Q92847
DB12332,P48637
DB11201,Q01959
DB05424,Q06278
DB01050,O60939
DB04216,Q99584
DB06202,Q9UK17
DB08895,P80365
DB01229,Q14103
DB09039,O43613
DB04878,P00846
DB11817,O60656
DB09477,P13995
DB16826,Q14181
DB04552,Q9NP56
DB00777,O75838
DB04576,P00505
DB00179,P17540
DB14541,Q99418
DB01428,Q9Y463
DB13952,Q9BY49
DB00170,P27348
DB08802,P62277
DB09229,P68363
DB11365,Q04917
DB12465,Q9UQB9
DB09221,P27338
DB01007,P21964
DB00741,Q07020
DB00962,P98170
DB02115,O14649
DB09083,P12883
DB05524,P47898
DB04878,P34995
DB00594,P05412
DB00524,P54289
DB14498,Q99928
DB01351,P00966
DB00636,P49368
DB00317,P62955
DB05467,P36897
DB00215,Q9UGI9
DB00315,Q9UNQ0
DB09018,P12532
DB01086,Q09428
DB08836,P78508
DB02709,Q9BTZ2
DB00924,P11137
DB05710,P21283
DB13346,Q14103
DB00617,P02452
DB05708,Q9Y230
DB02640,Q04609
DB01698,P67775
DB01026,P62857
DB12130,O43772
DB12499,P17302
DB01246,Q9H244
DB09079,P00441
DB00711,Q08881
DB01873,P51692
DB04908,P39019
DB08868,P54709
DB06700,P02748
DB00253,Q9Y230
DB00744,P30613
DB01352,P23975
DB01039,P17812
DB06764,P48728
DB14019,Q9UI33
DB09116,P22894
DB01215,Q16288
DB09286,Q96BR1
DB08167,Q9UI33
DB01034,O76083
DB12548,P49760
DB00014,P07998
DB01629,Q9UI32
DB00513,P24046
DB01053,Q6NUM9
DB06408,P07225
DB00673,Q8WUI4
DB01421,P17936
DB06210,Q13488
DB02285,Q9NPH2
DB09018,P00734
DB00758,P35348
DB02207,Q16873
DB00153,P28329
DB02032,Q08462
DB04885,P33261
DB00139,P61978
DB14783,Q96RP8
DB00385,Q16647
DB01119,Q16873
DB01592,P01024
DB04356,Q9UJU2
DB00491,P27169
DB00354,Q15120
DB00851,P17844
DB00836,P36542
DB02546,P24462
DB11951,P25815
DB00475,P10827
DB00690,O15399
DB08783,Q01718
DB00313,Q99814
DB00244,P10826
DB01348,Q9BQE3
DB01700,P49368
DB00663,P0DMS8
DB02691,O75600
DB04263,P42338
DB08880,P62258
DB00542,Q9Y4U1
DB01297,P03886
DB01103,P04746
DB00322,P61024
DB11739,P13196
DB08633,P10145
DB01208,Q9NR28
DB04930,P21589
DB07637,Q16719
DB01047,P08173
DB08486,Q96RR4
DB04863,Q14643
DB11901,P00738
DB03604,P41743
DB12695,P62316
DB06213,P02748
DB00321,P07900
DB14895,Q7LG56
DB00619,Q9NP56
DB13014,P00747
DB03256,P04150
DB00998,O95819
DB00558,Q9Y698
DB09290,Q9NNW7
DB00240,P10909
DB00519,P25963
DB01481,P00338
DB01419,Q15185
DB00535,P09486
DB00688,P05093
DB14568,Q07817
DB01164,P25103
DB13174,P35408
DB00591,Q96LB4
DB00719,P49368
DB00825,P43115
DB00583,P05412
DB00372,P67775
DB01408,P32004
DB01211,P29474
DB00951,Q9UNX3
DB06412,P08588
DB08807,Q96RQ9
DB11757,P02746
DB09014,P13569
DB12404,Q02108
DB02691,P27338
DB00298,P29590
DB04960,O00408
DB00240,Q08881
DB04854,P00738
DB13953,P51800
DB11793,P49354
DB11582,Q96S37
DB01954,Q9UHI5
DB00690,P10176
DB00383,Q9UBN7
DB00861,Q04771
DB08932,Q16445
DB01373,Q9NZD4
DB13867,P35858
DB11582,Q96L34
DB00683,P08684
DB01131,P24311
DB00852,P05093
DB01296,P07333
DB11841,Q16099
DB00570,P35348
DB01056,P01591
DB15488,Q13464
DB00940,P61073
DB11081,P36578
DB01370,P62736
DB01618,Q9NRF9
DB14540,P39023
DB03575,P12277
DB06710,P04035
DB01203,P12104
DB00663,P08912
DB11323,P23141
DB11148,Q9BRS2
DB01303,P46736
DB00960,Q06830
DB06781,Q8NET8
DB01177,P49585
DB00378,P00414
DB01177,P22102
DB04841,O60939
DB00868,Q05940
DB00562,P04798
DB00598,P00439
DB00575,P42261
DB00318,Q9NYR8
DB12637,P52564
DB11090,Q9Y4K4
DB00758,P51649
DB00776,O14976
DB14542,P28482
DB06819,P12004
DB09093,P09429
DB05015,Q02818
DB01067,Q8WXA8
DB01342,P51857
DB04599,P47895
DB00513,Q12866
DB09073,O60488
DB01062,P19320
DB12978,P27448
DB15035,P51170
DB13581,Q13946
DB02187,P22102
DB13949,Q99519
DB00872,Q969G6
DB05668,P46782
DB00669,Q05901
DB06736,P21817
DB00341,O00180
DB14921,P30988
DB00670,P63261
DB12093,P30044
DB13967,P07355
DB00741,P78352
DB01119,Q96RP8
DB00279,Q92918
DB09220,O60266
DB09048,Q9Y5K3
DB00284,P39086
DB04707,Q13936
DB00350,Q9BYF1
DB09462,P26439
DB13940,P05091
DB00648,P33151
DB01149,Q9NY65
DB03756,Q9Y230
DB00612,P08686
DB00802,Q96PY6
DB13954,Q8N907
DB01396,P07359
DB01403,P34932
DB03695,O75936
DB13729,Q9Y6F1
DB00179,Q8IVL5
DB00091,Q13370
DB00679,P10606
DB04835,P31323
DB00665,P49761
DB08313,P34896
DB01089,Q96SW2
DB00494,Q9P0X4
DB00489,Q9Y694
DB01084,P36896
DB06016,Q9H2S1
DB01259,P51957
DB01288,Q08462
DB00591,O14618
DB16390,P42684
DB00871,Q8WXA8
DB00905,P16234
DB02659,P30086
DB00694,Q9NPA2
DB00655,P31151
DB09096,P34896
DB00313,Q8TE23
DB00528,P29320
DB00950,P29317
DB14185,P21397
DB01303,P20674
DB04903,Q13882
DB09409,P00325
DB09204,P04155
DB13874,P28062
DB06733,P18846
DB01006,Q05513
DB00768,P30536
DB06237,P00738
DB12537,P35462
DB11737,Q16322
DB12371,P00367
DB04440,P13569
DB07348,O60488
DB04665,P35610
DB00640,P50993
DB09147,Q9UQB9
DB14649,P19784
DB01118,P14625
DB00445,P05155
DB00489,Q04760
DB12177,P09382
DB08949,P28335
DB00584,P27348
DB00830,Q8NI60
DB02058,P35348
DB00652,P68104
DB13967,P16152
DB05265,P15144
DB00399,Q15822
DB00545,P02656
DB01324,O75897
DB00922,Q01082
DB00969,P23458
DB01621,P36578
DB15444,Q04828
DB09070,Q9UQQ2
DB14500,Q15120
DB01231,P50440
DB00875,P29275
DB00673,Q6V0L0
DB11791,P20839
DB07348,Q8WXI7
DB00217,P00750
DB04832,P10589
DB11859,P00558
DB00503,P14410
DB06787,P28223
DB01873,P67870
DB00928,P51800
DB12379,Q13237
DB00734,Q99814
DB00657,Q05329
DB00221,Q04609
DB13919,Q16513
DB00399,P11021
DB09270,P07949
DB00608,Q04609
DB00844,Q9BVS4
DB02568,P05771
DB00130,Q32MK0
DB07841,P13639
DB00448,P26447
DB00373,P13498
DB00736,P33151
DB00401,P00480
DB01234,P49674
DB00279,P50453
DB01378,P22455
DB01535,P22557
DB00349,P09669
DB01541,Q9BYF1
DB04552,P20061
DB09063,P28566
DB04938,Q13509
DB13191,Q6IA69
DB06739,P35590
DB11642,O60266
DB00677,Q15788
DB09091,Q16568
DB11591,P12532
DB01205,P02765
DB01412,P30926
DB01429,P22309
DB00206,Q00532
DB06374,P17174
DB00820,P04054
DB00936,Q99584
DB00680,P35858
DB09215,P40933
DB14481,Q9NQX3
DB01047,Q9UGN5
DB00486,P42261
DB01088,P31939
DB00580,Q92769
DB14540,P62955
DB13125,P15880
DB09242,P10515
DB05266,P23975
DB03756,O60359
DB00489,Q01118
DB00769,O15399
DB00969,P42330
DB00907,P07101
DB01248,Q9BY49
DB04864,Q13332
DB01392,P21554
DB07954,O00305
DB12364,O14788
DB00590,Q15080
DB08906,Q02383
DB09211,Q9Y2K2
DB09099,P06307
DB00518,P84098
DB01198,P68371
DB01238,Q14103
DB01483,P23945
DB09238,P25024
DB01038,P21796
DB07447,P12104
DB11763,P55072
DB00459,P29034
DB01114,P51955
DB01408,Q14032
DB04844,Q9HBH9
DB00746,Q9Y2H1
DB05039,P68366
DB15982,P06870
DB00199,P61925
DB06413,Q8TD08
DB00508,P15954
DB11633,Q9UQL6
DB00552,Q6FHJ7
DB00241,P00736
DB00741,Q8IU85
DB11365,P02787
DB00903,P02743
DB00613,P34913
DB00502,Q8NHE4
DB00695,P80404
DB01357,Q9Y2H9
DB09075,P15924
DB04106,Q9Y6F1
DB01151,O95864
DB00221,P09619
DB00544,P46734
DB01103,P55011
DB09256,Q16513
DB14517,P17174
DB00624,P17174
DB01537,P51172
DB00422,P98066
DB00776,P08708
DB00197,P28221
DB11478,P09958
DB04888,P60568
DB00648,Q15822
DB11090,P48507
DB14050,Q9Y463
DB00376,Q9UBV8
DB04920,Q8IW41
DB00661,Q96RR4
DB01364,P51693
DB14069,P12235
DB03523,P50453
DB14512,P04271
DB00872,P50135
DB11737,P49674
DB09241,P04003
DB00518,P11229
DB14715,Q9HBA0
DB04356,P63104
DB12465,O75897
DB14540,P42684
DB05129,Q9NYY3
DB04832,P14625
DB00949,P10632
DB02187,P14598
DB11791,P07355
DB04838,O15554
DB01154,P19320
DB00969,P60174
DB01616,P20648
DB12831,P00480
DB06605,Q9NNW7
DB05229,Q04760
DB00998,P31040
DB00445,Q99653
DB00782,Q13574
DB00452,P34932
DB00757,P29322
DB00007,O95954
DB12499,P49642
DB00335,Q01814
DB00794,P07359
DB13179,P41238
DB05708,P23921
DB15114,P17050
DB06589,P25021
DB00191,P13500
DB06700,P16233
DB00802,P54289
DB04017,Q00537
DB00482,P84098
DB00806,P10412
DB01039,O95264
DB00451,P51168
DB00672,P12104
DB05294,P23458
DB09295,Q15208
DB09235,P15104
DB00946,P06756
DB02546,Q13370
DB00751,Q14457
DB11712,P19525
DB00575,Q16513
DB00712,P61604
DB09242,Q14524
DB01392,Q8WYK2
DB09061,Q16322
DB13139,Q9NSD9
DB02691,P00326
DB06267,Q15722
DB13872,P00441
DB05316,P04839
DB04834,P42681
DB01093,P69905
DB02901,P09601
DB00503,Q02218
DB00623,P30793
DB16217,Q9HBH9
DB13985,Q9NR28
DB00907,P05129
DB06718,P21281
DB08801,P21291
DB00452,P34969
DB12062,Q9Y271
DB13166,P02746
DB00340,P35354
DB14881,P68363
DB14631,P05090
DB05428,Q9Y2K2
DB09130,P14598
DB00946,P35869
DB00292,P10606
DB00692,O60701
DB13872,O60391
DB00801,Q92847
DB04894,P25105
DB01215,Q9Y698
DB01169,O00469
DB01336,O95865
DB01611,Q9H2G2
DB09089,Q04759
DB01106,Q9NY46
DB12978,P05121
DB00546,P07900
DB12513,P14410
DB04856,O60502
DB11638,P40429
DB09148,O00750
DB00503,P60842
DB00451,O15342
DB00648,Q8IVL5
DB00777,P30968
DB00465,P21453
DB05541,P14679
DB13867,Q8NEV4
DB05015,Q9HCR9
DB00616,O60939
DB09285,P08235
DB14514,P40261
DB11994,P49761
DB06714,Q14831
DB01064,P12268
DB05395,P09874
DB00574,P45985
DB13615,P22694
DB01101,P68104
DB06623,P51957
DB00598,P10635
DB00942,P23458
DB00450,P38435
DB09207,P48544
DB09351,Q15637
DB08816,Q04917
DB00991,P47869
DB01119,P18850
DB00883,Q969G6
DB00585,Q15418
DB00351,Q13177
DB00519,P24385
DB08846,Q16539
DB04468,Q13523
DB12001,P78352
DB14027,Q16739
DB00951,P05067
DB06216,Q9Y3R4
DB06190,P14902
DB00118,P08100
DB00866,P35354
DB00678,P49761
DB09214,P09038
DB00223,P23921
DB00304,Q16288
DB09148,Q02156
DB01624,P13631
DB00751,P16860
DB14540,P04004
DB00273,P62241
DB00949,P68363
DB04917,P02708
DB08815,Q14123
DB00382,O75385
DB01406,Q14680
DB00870,P50440
DB11837,P15954
DB00656,P14410
DB04599,P10635
DB06700,Q02156
DB00332,P41594
DB09304,P54687
DB08820,P28702
DB01623,P56181
DB04655,O14980
DB00435,Q9UGI9
DB04821,Q01082
DB01135,P06858
DB01018,P50453
DB15688,P29371
DB08922,P63000
DB16629,P05093
DB08399,P19429
DB09013,P11586
DB11363,P49902
DB08931,P24462
DB14840,P17844
DB04898,P07900
DB06739,Q59H18
DB13928,P23381
DB09231,P08648
DB00998,P18850
DB01791,P51787
DB04854,O60488
DB00414,Q9Y487
DB00615,Q9NRF9
DB11638,P34972
DB00655,P05108
DB01088,Q14534
DB00554,P08493
DB00551,P28065
DB00805,P22413
DB01071,P11142
DB05152,Q06432
DB11429,Q14032
DB13520,P53778
DB13025,P52895
DB00324,P46940
DB00269,Q14289
DB00749,Q5JPH6
DB01370,O00264
DB00772,Q969P6
DB00351,Q15493
DB06788,P49841
DB06738,Q9NR82
DB09173,Q16134
DB00541,P29401
DB01320,P22607
DB16390,P10909
DB08828,P63104
DB02342,P10109
DB12582,Q9H2S1
DB00537,P15559
DB08834,P11586
DB04842,P11362
DB00604,Q13733
DB06694,Q02218
DB00198,O14920
DB15102,P29275
DB13919,Q9UDR5
DB11477,P51812
DB00353,Q92934
DB16267,Q5NUL3
DB01226,O95069
DB00261,P10515
DB13720,P08686
DB04263,P54284
DB00796,Q9NRH2
DB06176,P31350
DB00477,Q9Y5Y6
DB09054,P25021
DB09290,Q9H2S1
DB05351,P63000
DB03467,P61073
DB00424,P14416
DB06712,Q96RI1
DB11363,P46734
DB02901,Q9Y617
DB00518,P09455
DB06825,P42262
DB09061,Q9NS75
DB00759,Q02383
DB01411,P17050
DB01611,P48664
DB01203,P09455
DB00504,P68371
DB11699,P31415
DB06469,P04049
DB11978,P21291
DB01089,P29275
DB00935,Q04828
DB06237,Q13131
DB09068,P00749
DB08936,P47712
DB08329,O60656
DB00959,Q9NSD9
DB04828,P09455
DB08162,Q02221
DB00914,Q9BYV1
DB05467,O60427
DB08936,P25105
DB13581,O15554
DB00181,P23526
DB04863,P22694
DB06733,P17676
DB00371,O14832
DB09185,Q15080
DB01075,P32418
DB01428,Q02818
DB00350,P47895
DB12713,P29371
DB14514,P54219
DB09082,P18850
DB00645,P10828
DB12141,P42330
DB00116,Q02108
DB09282,P19634
DB14541,P10606
DB00674,P42336
DB01667,P05771
DB00461,P40238
DB14500,Q9UN88
DB12941,P51161
DB09244,P19634
