Drugbank_id,Uniprot_id
DB00312,P18505
DB04946,P21917
DB09018,P14416
DB00432,P04818
DB01094,P35610
DB00398,P11362
DB01238,P28335
DB11273,P28335
DB14723,Q16620
DB00202,P36544
DB01175,P25100
DB00721,P27338
DB00907,O60939
DB06712,Q9P0X4
DB11901,P28472
DB00132,P37231
DB00615,P14625
DB00284,P04746
DB13943,P10275
DB12010,P51955
DB12010,O15075
DB00228,Q8TCU5
DB01151,P31645
DB00935,P08908
DB01199,P36544
DB01221,P28335
DB12010,P42679
DB00897,Q99928
DB00315,P08908
DB06217,Q14524
DB00244,O15111
DB09227,Q13936
DB01553,P47869
DB12843,P29323
DB04795,P23141
DB00379,P35869
DB12010,O00238
DB14011,O75762
DB00477,P34969
DB12010,P11802
DB00997,P11388
DB12010,Q9UKE5
DB04440,P00813
DB04707,Q13464
DB04894,P35346
DB01593,O14791
DB09235,Q06432
DB00142,Q9UI32
DB08954,P48051
DB01048,P01889
DB00594,P51170
DB12267,Q15303
DB01217,P11511
DB00472,P30926
DB00898,P30926
DB04365,P11229
DB06726,P08588
DB06579,Q99928
DB09207,P35462
DB01110,P29474
DB00774,Q13621
DB06738,O15399
DB12010,P51957
DB00518,P68371
DB09128,P08908
DB01254,P54756
DB14719,P78334
DB06787,P08173
DB13437,P18507
DB00574,P08908
DB00584,P12821
DB00320,P35368
DB04513,P19429
DB00989,P06276
DB01587,P78334
DB06701,P31645
DB11541,P03372
DB00546,P18505
DB14924,Q08881
DB00769,P04150
DB00540,P08908
DB00255,Q15596
DB11478,P03372
DB00477,P21917
DB09517,P68871
DB05667,P05108
DB09389,P10275
DB01618,P14416
DB00574,P31645
DB04824,P03372
DB16165,P08235
DB00603,P78334
DB14491,P69905
DB07841,P49354
DB00734,P35348
DB00841,P35348
DB13191,P17540
DB00527,P0DP23
DB08313,O60760
DB09477,P46663
DB00363,P34969
DB00201,Q14571
DB00186,Q16445
DB05316,P28223
DB00458,P23975
DB13746,O00555
DB14805,Q04609
DB00118,Q14749
DB00337,P42345
DB01017,P09917
DB00847,P49146
DB14002,P05771
DB08805,P25021
DB14487,P08779
DB06800,P35372
DB01183,O00206
DB15035,P42680
DB01373,Q13936
DB09205,P25100
DB12010,O43353
DB00975,P02763
DB14011,P28223
DB14488,Q9NZD4
DB00628,P18505
DB01593,P00450
DB00197,Q99808
DB00115,Q9Y4U1
DB04930,P03372
DB01215,P78334
DB00145,O60391
DB06216,P18089
DB01115,Q9P0X4
DB00189,Q99928
DB01238,Q05586
DB11986,O60674
DB04250,P06276
DB12010,Q7Z460
DB14715,Q16445
DB12010,P07947
DB01200,P18089
DB00704,P35372
DB08437,Q9UNX3
DB01373,P05187
DB09167,P35368
DB00714,P21917
DB03255,P02768
DB14491,P39748
DB01162,Q12809
DB08837,Q09470
DB14011,P04798
DB00933,P28223
DB06274,P35372
DB00182,P35368
DB00829,Q9UN88
DB00237,P30532
DB09020,Q92482
DB12978,P36888
DB06732,P35869
DB11638,Q06830
DB01382,Q09428
DB00565,P30532
DB04938,P03372
DB02546,Q9UQL6
DB12147,P11362
DB09130,P14550
DB00608,P09488
DB12010,Q15139
DB02342,Q16665
DB09017,P47870
DB01076,P04035
DB12695,P61978
DB03575,Q99720
DB00543,P28335
DB09273,O00408
DB00398,P09619
DB14642,P30518
DB06433,P23921
DB03619,P28161
DB00210,P17174
DB01110,P63252
DB00624,P08235
DB00393,Q02641
DB01142,P08912
DB00280,P20309
DB00153,P54289
DB14719,Q16445
DB05232,Q99250
DB11638,P00338
DB08399,P06576
DB14719,P28472
DB00465,P35354
DB09130,P35527
DB01017,Q13164
DB05812,P05093
DB06288,P28223
DB06148,P08908
DB00540,P14416
DB00404,Q8N1C3
DB00909,Q16790
DB00285,Q01959
DB13873,O75469
DB00477,P28223
DB00392,Q8TCU5
DB01268,P16234
DB04574,P03372
DB00312,O15399
DB01593,P13647
DB09128,P14416
DB09074,Q9Y6F1
DB06374,P03372
DB01239,P30939
DB00216,P28222
DB04575,P03372
DB08804,P28222
DB12010,P36897
DB06262,P35348
DB01069,P25100
DB02789,O00204
DB11582,P78334
DB00142,Q14831
DB00934,P08912
DB00818,Q16445
DB00153,Q02641
DB00242,Q7LG56
DB00631,P09884
DB09130,P35858
DB11901,P78334
DB01133,P27449
DB09130,P27797
DB04855,Q9UK17
DB00849,O75469
DB14487,P16455
DB00007,P30968
DB11577,P25100
DB00617,Q9P0X4
DB07720,P17787
DB08883,P42261
DB09061,P05177
DB00328,P42330
DB00188,P28074
DB00168,Q8TE23
DB01489,P78334
DB01236,P20020
DB01392,Q14654
DB01149,P23975
DB02709,Q14994
DB01084,P35367
DB01101,P04818
DB09235,Q7Z3S7
DB01224,P28566
DB00399,O95749
DB01110,Q92952
DB01268,P17948
DB06016,P41595
DB08889,P49721
DB06335,P27487
DB12010,P43405
DB14649,P04150
DB00182,P27338
DB01429,P0DP23
DB04855,O95069
DB00747,P08173
DB13257,P69905
DB09061,P24752
DB01536,P42330
DB00564,Q9NY46
DB04216,Q9Y230
DB00528,Q06432
DB00255,P03372
DB00313,Q8IWT1
DB01142,P35367
DB01708,P47870
DB01553,P18507
DB03010,P68366
DB00805,P28335
DB00536,P05091
DB00195,P08588
DB00418,O60391
DB01077,P12236
DB01175,P18089
DB00754,O75469
DB12500,O60674
DB00716,Q9NS75
DB00163,P67775
DB00721,Q9H2S1
DB00302,P00747
DB00247,P28222
DB04216,Q16678
DB12110,P28335
DB14515,P05023
DB04468,P11474
DB09020,P05023
DB09061,P05093
DB01593,P15169
DB08810,P08908
DB00202,Q9GZZ6
DB01065,P03372
DB01238,P28221
DB00809,P20309
DB09167,P08908
DB06616,P42680
DB08437,P61313
DB14723,P04629
DB01221,P28566
DB11638,P62241
DB01236,Q96ER9
DB00725,P08173
DB01135,Q15822
DB00497,P35372
DB09194,P08912
DB00182,P14416
DB01136,P35348
DB00470,P21554
DB01592,P02787
DB00496,P20309
DB00180,P04150
DB00418,Q16445
DB00228,P18505
DB00806,P29274
DB13581,P08912
DB14490,P69905
DB11638,P07437
DB12010,P43403
DB09195,P25100
DB01033,P12268
DB11619,P30968
DB01254,P10721
DB14488,P02786
DB00320,P28222
DB14490,P39748
DB00774,P05023
DB01483,Q13002
DB00771,P11229
DB00575,P35348
DB06153,P18089
DB00402,P28472
DB14487,Q00987
DB09061,P23415
DB02342,Q16678
DB11800,P16234
DB00909,P27338
DB01175,P35348
DB12843,P42345
DB09130,P05155
DB00398,P04049
DB09014,Q99720
DB00659,Q9UBS5
DB00543,P23975
DB00842,P28472
DB00588,P08235
DB14487,P06396
DB13746,O00305
DB00759,P04156
DB00490,P35368
DB11235,P08173
DB00697,P25100
DB00805,P21397
DB00475,Q8N1C3
DB00588,P04150
DB01342,P30556
DB01186,P28221
DB06777,O75469
DB14001,P49619
DB09130,P23246
DB00244,P09917
DB06243,P11926
DB00490,P14416
DB12255,Q99814
DB15822,Q16288
DB01073,P27707
DB12010,P53671
DB01133,P21281
DB01593,P08603
DB00952,P28221
DB00321,P28222
DB05266,Q08499
DB01043,P47869
DB01942,O14936
DB00273,Q16099
DB14533,Q00987
DB09232,Q02641
DB08871,P10415
DB01520,Q8TCU5
DB14481,Q96L12
DB14489,Q96FI4
DB08860,P04035
DB12010,Q15569
DB12695,P10599
DB12141,P28335
DB01043,P14416
DB00120,P00439
