PubChem_id,Uniprot_id
9953181,P27487
155765988,Q13231
4212,P11309
11580374,P30542
16658183,P00749
16288533,P41143
135398510,P07333
168283489,O60331
58109240,P28845
138547901,P22607
141724655,P19099
154575,Q07343
10254993,P21554
10569395,P46098
4634,P08172
49796942,P27487
155316150,P00748
11676364,P35968
15979151,P31749
58088056,P46098
46916435,Q12884
76071144,P11274
11573427,P27487
10409556,P14416
126565,P52333
122599274,Q13315
42574,P0DMS8
136115596,P30281
53322451,Q01959
127035805,P29274
59362004,O75116
89455219,P06239
57330086,P15538
7000183,P42263
49855760,P00533
10436126,P00734
86275248,Q04771
71212337,P49840
68563058,Q13464
45487634,Q02156
126664229,P43405
11712625,O14578
146020618,P05177
45482735,P24462
58191961,Q92769
11442891,Q96GD4
56952795,Q9Y233
162779261,P03952
155557199,Q13547
139467637,Q9NYY3
126480573,P27986
10389239,Q9BZL6
136069453,Q96KS0
122184845,O15379
91933412,P21397
77108442,P03952
54577892,Q9UM73
23643975,P50750
5328940,Q07912
90412765,P56817
25000755,P35354
10045603,P34972
70696865,Q9H2X6
16013184,O95271
11697504,O14672
45379609,P35968
22336146,P00747
16666908,O14965
132272325,Q9NR97
71554526,P09211
25181078,Q16790
145950894,P00915
2689,P08908
76328644,P34913
16658103,P27487
44622340,Q9Y5N1
155546691,Q13547
44580649,Q16539
44417919,Q99705
9983904,P37231
136056541,P07948
24748573,Q13627
162676838,P43235
11068088,P35354
11496746,P35462
136214171,Q9NR97
6539459,P49760
89455219,O43353
3715,P10275
134329411,Q9NYK1
4708,P21860
25258809,P31645
24754344,P19099
155548907,P00747
10216627,P17612
5330258,P11802
31036,P43166
16124208,P12931
135263805,Q14145
71472133,P42336
146254731,P49841
5328115,P12931
167845038,P09874
86268374,O00141
146839019,P00748
155810867,Q9BVA1
44318729,P00915
11576622,P42574
81689842,Q8WUI4
24905175,P12931
118737647,P07384
72713638,P78536
118170253,Q14145
124114603,Q00534
118888929,Q13464
162722067,Q9UBN7
44448725,P04049
60168107,P35372
122510295,Q9NR97
90412634,P56817
22010118,Q9BZJ3
44459773,P08514
5330812,Q8WWL7
129237029,P29597
46846072,Q05655
44592978,P08709
134329637,Q9NR97
25183872,P19838
90914794,P06239
24853956,P29274
23648352,P25774
131954137,Q9H2K2
130288537,Q99500
11664423,P42574
16068694,O15379
71657619,Q99685
15986509,Q9UBN7
118684960,Q92542
154593621,Q92793
10389527,P43088
90395394,O60341
44516953,P42338
162656459,Q13153
58189810,Q96GD4
155517175,O15379
155765838,Q9BZP6
5281600,P47869
90402017,Q9Y5Z0
216239,Q8TD08
60164,P10826
10719579,P00734
118960556,Q01959
155765764,Q9BZP6
5494449,P42684
90441926,P56817
