0,1
1690,43
800,968
2011,48
994,2234
1853,2069
2377,1731
771,1772
1846,632
1699,1981
1956,511
1452,378
2186,1110
2418,1412
1738,301
722,846
1655,2472
1696,968
2469,2249
959,1843
1583,1026
2193,860
19,1379
165,286
2218,510
797,1867
1846,979
2367,1026
930,1256
1936,1779
2509,732
1888,444
1181,287
1476,584
1724,235
1853,2344
227,946
807,1273
2023,1869
720,117
2247,979
269,303
755,2114
2449,485
2002,291
2064,1458
642,1141
1929,978
319,1623
1738,622
13,266
262,1316
1159,1494
2232,186
716,2112
1845,960
2448,997
2168,614
2308,469
2509,2244
2064,2248
43,2475
406,2447
6,2093
2222,2177
957,1096
385,1960
550,536
1919,2182
1239,1002
2469,716
2328,585
1176,1731
1738,266
2281,2018
3,885
2002,73
2469,1023
2467,1843
1155,1696
1249,1676
319,157
2062,1673
1466,2125
1003,1861
1239,1010
723,1621
769,1313
2089,1389
432,618
2213,1146
480,2138
42,1235
526,998
1267,1680
1239,2093
2257,167
318,2208
797,2426
1435,1020
1976,1429
743,342
2062,734
2497,2277
2060,467
967,293
1146,1440
1578,727
2107,542
1723,1295
1006,1887
2483,526
84,2019
957,1414
1249,2382
812,2048
769,2377
2468,1069
1453,2131
1283,2226
957,1755
2281,481
1923,2422
1277,2376
1779,1946
1571,1970
2213,1356
480,227
766,90
615,2488
1453,1328
1142,502
1909,506
1856,2314
524,2229
1193,1963
3,396
1163,202
2233,1262
1277,2081
2105,1389
2357,279
1023,870
2357,1426
687,1928
1362,2071
2168,846
1204,2054
1923,1094
1300,2471
1159,2522
42,1737
957,2208
2031,349
951,1278
1243,1914
1466,948
2467,1265
1825,1679
1453,2064
851,241
1403,992
400,2259
2193,690
556,734
2438,2319
1655,1181
1274,1418
1009,1731
2105,1129
72,2249
1275,2324
662,201
851,1229
1794,1787
746,19
1856,1017
1655,1957
113,1133
783,1935
2328,481
1065,111
2062,1213
1864,2314
2473,1835
2438,202
959,846
415,27
1723,173
270,2249
1316,213
967,1540
2326,2249
2150,1730
2326,502
1982,965
1300,729
252,2368
1366,954
1951,673
385,496
113,1799
957,725
766,232
1872,687
807,1006
270,2178
2433,109
1883,342
863,511
2306,1327
999,997
319,1275
957,938
685,1827
457,1303
2143,919
1300,1719
1146,523
1466,67
2062,1247
2166,1128
1316,33
107,1103
2011,490
873,913
2433,1985
136,2235
2365,791
859,1369
480,1163
2281,1303
596,1589
2422,374
987,685
1274,779
886,1961
2067,21
2026,1241
1579,1885
644,784
1852,913
1097,655
2120,1685
2485,704
766,2092
1386,2092
588,342
810,1441
550,948
1395,321
1334,1335
1277,1094
1738,2160
2516,1887
2067,723
2357,925
2258,2338
19,2248
155,1052
851,1246
1872,2393
70,1419
1729,196
1277,743
1728,972
110,1065
2498,2362
566,1523
724,1534
1718,934
2357,1888
2171,2081
1656,903
1318,1414
1009,2447
1852,1901
720,2244
1362,482
889,557
1370,2094
1401,1977
2179,848
318,1138
505,2199
408,437
165,2382
1656,2427
491,73
1424,656
1466,1516
524,493
1765,1023
1959,173
2062,856
725,2208
2067,1790
1476,1730
1864,54
1367,2140
369,2344
1656,1677
1346,347
1655,2505
2111,639
1274,2506
2521,1676
2166,1828
100,1379
218,1552
722,96
2010,1196
1452,2189
1150,2320
1205,1039
1029,1822
113,332
1935,310
76,345
432,1389
1797,885
959,1366
1598,1690
1666,509
34,640
556,1388
1218,1019
1356,1141
2107,2483
1277,1670
1401,1949
413,1739
1598,2238
1598,1500
1052,410
1881,1899
1811,1289
1598,1981
755,898
1738,1128
1641,647
1146,1356
1097,196
1825,779
2509,2145
1374,1116
2089,1471
1203,1916
1442,1488
820,279
783,1728
491,2131
1991,89
1155,1970
2469,915
1684,885
797,1984
1967,663
632,506
42,1676
1313,2399
1883,1471
1031,215
1386,998
2047,1079
807,1374
2505,199
1196,1565
2365,2235
2150,13
999,385
367,1479
2201,1821
1346,789
2516,1288
520,1824
1159,291
596,1679
1193,1096
1845,879
738,204
1362,27
783,1573
1267,1828
653,1519
716,18
2357,684
1362,2447
1146,218
2377,2456
1516,2099
2509,1636
70,391
1864,2277
1797,1788
1864,602
291,1754
1976,2014
1598,136
2445,631
406,1969
2438,1304
859,946
