0,1
1696,2038
2512,25
493,801
913,1705
569,846
56,56
1470,659
570,22
1338,1595
57,496
1622,1744
788,201
2214,595
255,1974
705,2329
236,934
1598,1598
1522,2260
2133,1223
573,1309
300,1991
1348,192
80,2502
300,1085
684,2116
530,1069
237,1803
304,106
1744,288
1689,1666
1911,525
671,1803
1554,2148
2142,2280
727,2248
213,1368
2189,1298
1877,1867
888,2344
72,388
2291,962
741,704
2035,2329
447,1473
2384,1833
214,2143
1451,1063
2482,1437
817,2480
2138,1109
1176,693
1053,1053
2504,2504
1170,2522
2103,578
1590,2242
448,918
172,2433
518,1370
1176,1928
531,784
972,788
789,942
2150,1193
2296,514
294,2359
2332,1427
75,2010
1487,2146
130,1756
304,2228
1588,1588
2383,1246
1781,2262
1464,130
96,719
141,1205
985,2179
2223,1022
1040,942
1455,2402
374,2363
2004,611
395,990
818,1678
2037,2116
1394,2310
1000,1931
1139,2140
1365,82
470,1224
1719,884
1251,2032
1897,30
304,535
1453,2494
753,1823
965,1231
2182,2182
1886,730
509,249
119,2495
304,2513
339,675
2210,1224
2134,57
1320,1342
1606,1487
2432,592
955,1295
2212,1755
946,34
1957,2384
1707,1641
67,1502
2486,1523
2469,2327
2101,216
565,1479
1176,2167
1105,2132
583,1471
465,1823
1338,882
1557,1605
85,1850
708,846
795,323
1500,2298
1225,2248
1036,2508
1072,1485
1754,1957
2363,1450
410,1984
527,569
1277,383
1502,2370
818,360
2492,1409
1880,539
598,462
1689,2023
2116,1264
2141,1464
254,1617
27,1470
817,1991
1641,2145
1677,2503
130,295
307,810
300,1724
1418,1867
1946,53
2280,2060
540,2479
2207,1557
922,422
246,1160
1299,2277
1843,1318
2035,2
2035,2087
836,1568
2047,1085
13,711
2359,1863
1009,385
127,1191
741,1810
30,50
807,2132
1555,2185
1901,2465
1594,1594
435,891
1153,1231
2529,846
2319,1688
57,731
74,2307
598,342
1409,1003
998,2083
24,1063
1686,458
871,1626
1287,2074
1423,2479
1105,1186
2267,2315
1105,905
1464,18
2141,2462
1083,115
1143,2000
2033,927
2220,934
136,2274
569,1176
1463,1114
304,1647
1781,436
619,2432
861,1564
860,2161
688,1993
1329,1080
1930,944
537,1176
1596,822
454,2460
1160,764
378,380
1632,2437
1518,535
892,1804
2191,1803
2122,2126
1930,786
336,336
125,1458
2311,57
598,1889
160,1480
1018,1607
2051,2234
2003,255
2391,1544
2134,1225
304,379
813,1456
1999,1999
1843,1645
514,171
2401,1711
1270,57
1744,459
2150,358
1345,693
726,1689
550,720
1687,783
1500,2186
2090,311
603,1909
2267,1242
2351,2202
332,884
395,68
2110,360
2210,470
161,979
1781,259
569,922
1861,1540
2035,1280
116,1117
300,689
1580,1887
395,2312
963,1429
581,2344
899,1499
1538,1538
1412,1412
1468,1948
130,942
1691,104
795,1153
2501,2406
1075,1602
1205,385
115,1056
2019,1201
2198,1977
1062,657
1804,1804
1389,1168
932,1436
1681,2068
175,1985
1500,746
1641,1641
1560,917
320,22
2013,810
940,581
304,459
486,981
2168,974
768,161
2390,643
1930,378
1468,581
938,373
706,1746
454,435
1560,970
1566,1212
1957,2240
1039,1092
559,2055
1092,1523
2415,2129
2037,128
578,539
298,992
395,2466
80,1033
1661,65
708,1867
1744,2395
1094,801
2110,2479
2426,2141
2103,39
1957,2045
633,428
130,1406
239,456
202,265
2486,1340
1957,2155
1836,1681
861,1238
908,2017
2025,2025
304,277
115,1162
1715,295
59,2121
1351,1351
867,2129
2134,2248
1561,611
1911,1379
1037,2137
377,1875
586,2508
1018,2495
1769,1715
1628,2454
838,1617
1031,214
144,2009
113,1283
122,1238
304,149
922,80
1168,1429
1470,1362
470,470
30,6
177,231
2182,861
2009,2255
42,1185
2423,1111
58,1447
1412,1508
994,810
955,708
558,2169
596,596
1596,940
1707,79
1715,122
304,1489
2525,2434
1368,2116
1754,1833
1699,1805
1564,92
1066,2
27,1900
316,694
2129,2000
569,333
2090,1316
846,2121
320,1954
91,304
2394,161
1453,1376
2526,1919
1065,369
1281,514
1819,1875
202,410
407,1057
1884,1242
1596,1622
1526,2171
1622,386
316,488
2155,2249
1689,526
2420,843
2372,2361
695,1085
235,235
1338,2137
96,1477
21,1833
243,449
244,1468
998,1315
1973,436
1912,347
304,1327
213,703
119,1878
1636,1313
1740,1205
2004,1721
2431,45
1867,1669
2515,1284
281,2347
27,2009
1974,168
1851,1162
2453,1290
746,2095
590,2529
823,1379
456,1091
1844,611
1720,1042
363,295
813,1039
872,872
1340,689
1247,693
955,1418
1965,1345
2117,1617
1740,119
2141,1288
2004,1255
1338,614
2330,136
706,2035
2498,1249
2267,411
447,1542
468,1065
1389,2177
1786,2125
651,1972
1564,942
1169,2355
1757,1757
2358,1156
1039,288
1708,296
144,2114
719,1264
2035,543
1995,1636
1901,236
1064,566
2037,963
2474,2241
868,893
463,451
1868,1566
1781,1518
2029,137
2325,891
585,2349
243,2211
1288,1169
858,1379
2013,1638
1129,453
86,2211
1377,871
603,134
1494,417
438,438
998,2380
2161,1462
337,1589
2141,1677
1597,219
462,1889
924,290
2052,2433
907,907
576,81
1378,2367
144,1477
1722,1588
1957,2449
1105,1983
895,1323
569,34
18,2499
1991,695
1066,701
1007,253
144,1467
2116,1645
462,1067
2009,1421
720,1239
27,1285
2275,1739
59,647
1329,1092
2220,914
712,290
1281,1714
1457,396
179,1421
922,2502
2350,430
1984,960
1341,2347
304,2487
2441,2441
1484,2118
2210,1889
690,506
1761,2479
85,2382
968,1119
550,1239
2052,961
1192,1208
2066,2094
1818,0
1471,34
2141,239
2445,928
1528,1528
1659,1798
2155,1429
1684,1409
1160,1845
2116,1318
1597,609
924,1455
2113,1054
955,71
202,1657
1281,1217
335,2170
1566,1281
1684,2095
1641,1292
1941,535
2009,614
1678,57
986,1063
2350,391
1641,292
1468,1299
1718,2206
1754,888
1529,348
979,101
167,1206
170,1250
1617,2033
1254,1858
1954,1042
1338,1148
453,2184
2145,1705
1767,1767
160,1171
741,310
1957,881
1440,1624
336,2329
1468,1626
2156,304
39,1407
1510,370
1040,626
834,1085
463,1395
1173,2264
2130,1979
688,1345
1068,877
719,2071
2092,1530
552,517
837,392
968,1569
2220,2419
235,1617
2261,1369
1620,1620
2052,1382
2004,1615
788,624
1851,2191
194,2298
340,674
827,1354
2342,411
1389,884
1849,2211
817,2190
1378,2214
1510,525
1192,1651
2398,898
2325,1756
2510,539
1741,428
1390,2034
2156,791
2141,1519
96,436
75,832
1703,1636
239,1217
586,541
2320,614
1886,844
2109,57
1179,2490
654,654
782,782
2234,2026
585,2210
578,852
1929,1967
1480,2010
2437,1107
581,777
581,1576
1488,1464
1706,197
1715,1788
1987,75
2129,833
1051,670
852,122
1691,1820
407,50
994,2493
690,25
435,1626
1610,2502
1993,2327
2453,1931
496,1543
2440,2385
590,162
1510,961
795,1534
586,600
1805,918
2199,117
96,2184
939,1255
879,2202
1836,1049
103,231
1571,1571
1921,712
1017,2344
2191,1269
1800,263
955,2529
1034,319
1740,1105
1745,1745
213,2353
304,539
652,2220
1715,2502
2150,371
1169,431
1338,2397
2489,1869
1699,1699
2238,1082
677,145
1054,2358
34,590
1818,1056
2451,2307
328,308
2082,2230
660,686
2189,122
309,2414
578,1894
1644,1971
2293,780
1062,1365
708,818
1494,2457
1514,1349
274,2095
1920,1920
434,291
2502,1238
712,2402
2393,2393
165,783
1105,722
337,1408
1104,1617
1781,1356
375,493
1885,1468
1109,612
1570,683
1996,1727
1613,2009
27,1422
416,1918
1105,1132
395,370
2155,496
1867,495
2399,1126
1867,1232
1889,1067
996,2482
2504,1925
1930,126
1069,1886
603,1221
145,2269
1901,2220
445,445
473,2007
243,603
1782,557
1377,1617
1105,935
306,1742
1694,1821
145,709
109,1373
57,1662
1448,2182
1342,1331
1311,1311
2200,1803
469,149
2082,775
563,2301
1268,874
1240,1537
2035,1818
678,1180
1880,800
1957,440
1765,812
2004,992
136,2468
1468,1916
1754,2436
131,454
462,2289
228,2362
674,366
389,1309
16,2162
1468,389
1641,2422
2150,2437
1850,1336
741,1978
2518,535
264,2162
1160,281
1281,1576
75,1811
1781,1648
2184,1739
216,1341
1805,1767
207,207
2090,219
1744,606
1002,2359
1471,304
955,1669
1002,1753
2072,255
410,2373
395,246
2416,1389
1212,996
393,217
537,2225
589,152
1634,1982
1754,948
2452,120
1491,1617
1039,760
20,1205
27,27
565,693
530,1979
963,624
513,1291
1342,446
1957,549
876,2140
2199,1754
2141,18
678,612
1851,115
1808,630
2116,703
610,84
696,1781
2239,1737
2252,2268
1466,603
2505,2035
1875,155
1540,1484
333,479
1018,757
2071,1389
1997,689
451,831
1716,2393
144,298
965,1047
2471,2116
2138,911
1168,1754
2485,2189
1237,146
921,682
2416,2211
1554,380
590,1348
1806,547
1902,1223
61,2441
932,1907
1757,647
2150,331
27,1887
696,1645
1554,304
1039,2256
93,2140
1911,915
1409,1409
1736,569
1378,765
1281,176
995,581
115,1618
395,607
1940,1419
667,1636
732,1816
696,365
2453,1626
213,2220
2136,2268
694,1456
80,1882
38,165
2124,1802
1536,2077
1287,2108
1479,395
1011,284
1505,1805
492,644
813,479
160,203
1901,2078
1555,1555
1463,93
374,1567
1281,941
1744,2255
449,603
812,103
2220,1718
182,1520
837,2009
2229,693
1051,1156
813,2427
1365,1365
2100,2268
545,2019
1268,1191
1415,1307
2298,2298
2278,693
2141,2503
1954,667
781,2478
1468,2093
1850,1152
309,1841
504,1996
2234,356
5,421
1798,1617
1979,2335
53,1940
382,733
769,1480
1464,1926
2029,96
1159,240
2111,1074
304,342
2168,2280
1066,408
824,1593
699,1643
769,401
1851,1804
818,73
817,1011
696,622
791,1311
1805,2155
252,1805
955,1970
2029,1719
1578,1242
1518,342
1991,834
741,2416
1010,234
1281,1
1468,871
1941,660
1957,840
1789,695
1173,691
144,2525
2392,1881
1391,1618
1115,851
2365,366
1641,578
2035,1746
319,1920
304,405
1839,488
741,1654
444,1798
1765,570
1622,1503
1781,590
81,676
1521,2092
1984,28
1104,739
2280,957
2012,660
1577,622
304,1131
876,1934
895,895
1744,1131
1603,2347
1176,342
1028,247
323,529
1257,2239
678,1808
2217,1618
1997,1085
1169,386
1867,1622
1781,1778
2368,2116
2220,1650
931,1692
307,2011
1689,807
696,1264
603,810
1851,824
942,976
1333,1607
1104,669
1338,1829
1090,496
719,2116
1901,2353
931,1263
1534,33
1941,1501
1092,753
375,375
2276,1473
978,753
135,1369
30,1256
773,1990
235,2286
1405,693
569,1128
1150,411
1817,1085
395,1087
1275,62
404,2119
1034,918
1480,587
992,1255
1756,1099
1160,1656
968,968
1409,1516
2168,2342
2110,1670
36,363
818,846
2474,304
1176,2129
2371,1731
2035,1613
80,1040
395,435
166,1233
1283,722
298,1384
304,2519
2198,1722
2512,1116
317,631
2150,1107
1065,226
195,1998
603,2211
57,488
509,156
590,1704
2071,1264
534,221
660,1011
1160,1859
769,1277
194,2116
1682,448
2390,1063
310,2290
453,779
1468,2238
1095,265
741,1837
2156,1072
2253,2086
2198,2198
1246,647
1804,272
788,1555
883,834
1422,707
1688,584
1957,2098
2306,1918
2191,443
89,1463
812,1805
304,2106
450,2198
1104,1491
2416,2327
476,522
186,528
435,1298
1946,1612
2294,1077
1605,1605
604,1618
2365,1797
1193,1107
696,2184
1688,648
1103,2336
700,137
954,224
829,1351
1734,397
434,656
1842,671
245,245
2523,1495
2529,234
1410,1442
273,407
1736,813
213,719
777,2162
1920,1185
340,366
304,880
708,2451
198,198
1129,889
1644,1307
1410,369
2234,934
410,730
