Drugbank_id,Uniprot_id
DB00315,P28221
DB04855,P48050
DB05271,P35462
DB00458,Q01959
DB14672,Q9UN88
DB00320,P28223
DB06678,P35367
DB14500,P05023
DB15490,P47870
DB11638,P07737
DB05541,P35499
DB09236,Q02641
DB04946,P21917
DB14019,P25103
DB09085,P21817
DB00321,O43526
DB00829,Q99928
DB00454,O15399
DB01189,Q9UN88
DB00292,O14764
DB01017,P42574
DB01403,P08173
DB13837,P47869
DB11800,P11362
DB00393,Q02641
DB00960,P28222
DB00966,P37231
DB09074,Q9Y6F1
DB01587,Q8N1C3
DB01892,O75469
DB05316,P28335
DB12010,Q9H4B4
DB01242,P41595
DB00132,P19793
DB05541,Q9UQD0
DB14533,O14791
DB00142,Q13003
DB09185,P11229
DB00266,Q9BQB6
DB15489,P18505
DB01622,P35368
DB09235,O00305
DB01593,P49908
DB01124,Q09428
DB01583,P10828
DB00312,Q8N1C3
DB01595,P47869
DB01023,P54289
DB05223,O15379
DB06148,P28223
DB00917,P43115
DB06154,P69905
DB00408,P08912
DB00153,Q9Y698
DB01231,P11229
DB01169,P28482
DB01589,P78334
DB01239,P28222
DB00898,P17787
DB14540,P14060
DB00606,P07451
DB05087,P28472
DB00750,Q14524
DB14487,P46736
DB15490,Q99928
DB00912,Q09428
DB14715,Q99928
DB01133,O75348
DB01373,Q01082
DB05541,Q99250
DB00247,P30939
DB00327,P35372
DB14481,Q75N90
DB12340,P10415
DB02587,Q12791
DB00349,Q8N1C3
DB00675,Q15125
DB00585,P25021
DB09118,P00338
DB08936,P35367
DB11830,O15379
DB14973,O60674
DB00429,P34995
DB08901,P22607
DB02329,P28845
DB12010,O14920
DB01544,Q99928
DB01087,P08729
DB01351,Q16445
DB00555,P47869
DB00770,P35408
DB01189,P16615
DB00313,P37231
DB14487,P07237
DB06246,O60218
DB00683,P47870
DB09128,P35367
DB00320,P28566
DB14185,P28221
DB12645,Q92769
DB01016,P13569
DB09096,Q02156
DB00228,Q05586
DB01200,P21918
DB09089,P08173
DB01189,P98194
DB01353,P47869
DB00312,P28472
DB00555,Q99928
DB00748,P35367
DB09166,P78334
DB00242,Q9NRF9
DB11591,P35367
DB00805,P28223
DB00334,P47869
DB00434,P20309
DB00228,Q8N1C3
DB00191,P31645
DB02659,P00395
DB14487,P16455
DB08901,P06239
DB00368,P00439
DB00321,P35367
DB01594,P47870
DB01260,P04150
DB13954,O75469
DB09130,P01031
DB01235,P35462
DB06751,Q13936
DB00754,O75469
DB01545,P47870
DB11273,P41595
DB00136,P31260
DB00280,P20309
DB00162,O94788
DB00903,Q13621
DB00321,P28335
DB01238,P41595
DB01347,P30556
DB04894,P25103
DB09166,Q8N1C3
DB05294,P07949
DB01084,P35367
DB14490,Q9BY41
DB12010,P07947
DB01472,P21397
DB04209,P98170
DB00562,P35218
DB01203,P08588
DB01392,Q15842
DB00696,P41595
DB01133,Q9HBG4
DB11633,Q12809
DB05229,P43119
DB13943,P08235
DB00574,P28223
DB00562,O43570
DB01629,P00441
DB02659,Q02221
DB12010,Q9UGI9
DB09238,O00555
DB01593,P07357
DB07768,Q04828
DB00726,P35367
DB01146,P35367
DB00801,Q16445
DB00452,P61073
DB09130,P07900
DB06213,P29274
DB06196,P15144
DB04216,P54652
DB01325,P55011
DB01205,Q16445
DB00794,P18507
DB00313,Q8WUI4
DB00202,Q9UGM1
DB09283,P35913
DB09128,P11229
DB00753,Q9UN88
DB11823,Q8TCU5
DB00360,P07101
DB12010,P17948
DB09026,P00797
DB01016,P50416
DB15494,P30874
DB00435,P14902
DB14487,P03952
DB00458,P14416
DB06144,P35368
DB06262,P35348
DB00975,P02763
DB00334,P21918
DB08839,Q05940
DB06207,P35368
DB00320,P35368
DB01238,P31645
DB14489,P00450
DB14533,P03952
DB01183,P23141
DB01268,P10721
DB12010,P42684
DB01050,P07359
DB09291,P25103
DB00661,Q9BXT2
DB01119,Q14654
DB09167,P31645
DB00126,Q32P28
DB00237,Q9UN88
DB01428,P03372
DB14011,P05093
DB09130,P07237
DB00809,P11229
DB14001,P49619
DB06732,P10589
DB00482,P35354
DB00252,Q9UQD0
DB00189,P78334
DB00898,Q9UN88
DB00825,Q7Z2W7
DB02587,Q9NPA1
DB04272,Q96RQ9
DB00985,P35367
DB00714,P21918
DB12010,P11309
DB06212,P30518
DB13953,O75469
DB01238,P21917
DB01068,Q99928
DB06786,Q99835
DB14989,P49674
DB00255,Q15596
DB01050,P13569
DB00690,Q8N1C3
DB01238,P28223
DB01267,P35348
DB12010,Q9NRP7
DB00555,O14764
DB01151,P35367
DB01216,P51857
DB00956,P35372
DB00694,P11388
DB00514,P36544
DB01442,P28223
DB05482,P11387
DB00972,P35367
DB12500,P23458
DB02709,O75469
DB01050,P31151
DB14672,P18507
DB00282,P55211
DB01118,P37231
DB01151,P35348
DB00880,P00915
DB01645,Q15596
DB04216,P60709
DB09061,O75762
DB00675,Q12809
DB05271,P08908
DB01221,P06276
DB01593,P08779
DB04707,P17612
DB00201,Q9Y233
DB09286,P35368
DB01337,P20309
DB00867,P78508
DB03695,P00374
DB08883,P42261
DB14011,P00390
DB00745,P35368
DB00312,Q05586
DB00690,P47869
DB00463,P18507
DB06616,Q02750
DB01010,P06276
DB00193,P35372
DB01110,P48050
DB00514,P19878
DB08896,Q16832
DB00363,P35462
DB08872,P54289
DB13877,P09874
DB01166,Q14432
DB01103,O60733
DB11363,Q9UM73
DB11638,P34897
DB08807,P08588
DB14487,O14556
DB01023,P08235
DB01069,Q9UI33
DB05667,P05108
DB01588,P18507
DB14001,P05771
DB03619,Q7Z2Z2
DB01370,P05023
DB02709,Q86T13
DB06176,Q92769
DB09207,P35462
DB00308,Q9H252
DB00248,P28222
DB01608,P35368
DB11718,P53667
DB09167,P35367
DB00723,P35368
DB00197,P09211
DB07931,Q04828
DB06782,P05067
DB01472,Q05940
DB02207,P29474
DB12007,P37231
DB01197,P08253
DB13800,P0DP23
DB04297,P43116
DB08910,P35354
DB07841,O95749
DB12010,P04629
DB14533,P02671
DB11090,Q12809
DB12010,Q9BRS2
DB01092,P50993
DB01215,P28472
DB01577,P21397
DB01262,Q9UKV0
DB09096,P08294
DB00364,P0DJD9
DB01224,P28566
DB00153,O60359
