Drugbank_id,Uniprot_id
DB00142,Q5JPH6
DB14185,P28335
DB08860,P20701
DB09079,P11362
DB06512,P28223
DB13940,P28335
DB06637,P22459
DB08437,Q9UHA3
DB11638,P35579
DB06711,P35348
DB14487,P02652
DB00820,P18545
DB06216,P21917
DB00304,P06401
DB06151,Q12879
DB00201,P54750
DB04846,P07550
DB15490,P18505
DB01069,Q9NY46
DB14185,P35367
DB01043,P23415
DB00280,Q14524
DB01041,P02763
DB00273,P14867
DB00312,O14764
DB00331,P21695
DB01283,P23219
DB00906,P30531
DB09118,Q9UN88
DB00898,O00591
DB00434,P28335
DB00193,P11229
DB00120,O95363
DB11619,P04150
DB01236,O14983
DB09096,Q05513
DB14669,P04083
DB01559,P31644
DB14487,P16455
DB11817,P23458
DB13952,Q15596
DB00610,P35348
DB00435,P33402
DB11800,P35916
DB01237,P35367
DB09167,P08913
DB08893,P13945
DB00573,P35354
DB00231,P18505
DB12645,Q8WUI4
DB00244,O14920
DB00725,P08173
DB00898,P14867
DB01656,P27815
DB01667,P00491
DB00604,P46098
DB12010,O15197
DB00945,Q04828
DB09194,P25100
DB13872,P34903
DB00246,P08913
DB00197,O60488
DB01593,P15924
DB01589,Q9UN88
DB14583,P10275
DB06637,Q14721
DB08936,P35367
DB01437,P34903
DB08896,P21802
DB00666,P30968
DB09089,Q01668
DB12010,P15056
DB04890,P35367
DB00333,P17787
DB09283,Q01064
DB00448,P10636
DB00145,P41250
DB00132,P37231
DB01593,P13647
DB14514,P05023
DB11148,Q08289
DB03467,Q92731
DB12010,Q02763
DB14028,P34903
DB00206,P54219
DB00841,P03372
DB00477,P50406
DB06626,P35968
DB09283,Q14123
DB00454,P08912
DB01537,P28335
DB01624,P21728
DB13335,Q9UN88
DB06693,P04035
DB00661,O60359
DB09167,P08173
DB11638,P62937
DB08846,P17612
DB15685,P21802
DB00216,P08908
DB00293,P04818
DB02659,P20674
DB04948,P28221
DB01708,Q14994
DB13345,P34969
DB00186,P47870
DB09167,P18089
DB00842,P47870
DB00619,P11274
DB01176,P35367
DB09238,Q02641
DB00982,P10276
DB01001,P07550
DB00437,P47989
DB11093,P31415
DB01394,P07437
DB09195,P28223
DB14543,P80365
DB00228,Q00975
DB01437,O00591
DB00657,P36544
DB01159,P23415
DB09130,P00390
DB01645,P11474
DB00371,P18505
DB01410,P04150
DB00243,Q13936
DB12010,P36897
DB11477,P08913
DB00490,P25100
DB00728,P08172
DB00628,Q8N1C3
DB00740,Q14524
DB00898,P48051
DB11278,P35368
DB00252,Q12809
DB00142,P48058
DB13025,P14416
DB09238,O00305
DB05015,Q13547
DB00975,Q9Y233
DB12141,Q13639
DB01043,P28472
DB01024,P12268
DB00540,P08913
DB14507,P29218
DB00855,P13716
DB11638,P11142
DB11148,P48048
DB00189,P18505
DB01235,P21918
DB00834,P04150
DB00306,P47869
DB01278,O60894
DB04263,P11926
DB01558,P34903
DB00852,P08588
DB01454,Q01959
DB14481,P09486
DB09235,O00555
DB14002,P09917
DB01593,P02765
DB01488,P50406
DB01133,Q15904
DB06216,P25021
DB00243,Q9NY72
DB01708,Q05586
DB01136,P16581
DB00715,P20309
DB01175,Q01959
DB12695,P62736
DB00635,P04150
DB13952,P62508
DB01205,Q16445
DB00612,P07550
DB14481,P06703
DB01567,P14867
DB00797,P35367
DB01107,Q8N1C3
DB00458,P35367
DB11577,P35348
DB00315,P28223
DB00484,P18825
DB00800,P21918
DB14533,P35858
DB00404,P18507
DB00862,Q13956
DB11853,P30968
DB01186,P35368
DB01576,P08913
DB00852,O95644
DB06764,P25100
DB01594,Q9UN88
DB00642,P31939
DB01942,P00918
DB01221,Q8TCU5
DB01168,P27338
DB06422,P46098
DB03496,P50750
DB01104,P31645
DB01068,P47869
DB13501,P23219
DB00623,P28223
DB00163,P09917
DB06246,O00408
DB09068,P28222
DB12147,P16234
DB00408,P47898
DB14973,P29597
DB01045,O75469
DB01182,Q14524
DB01104,Q01959
DB04630,P04150
DB11278,P07550
DB01226,P20309
DB01215,P48169
DB13953,P62508
DB00193,P18825
DB01050,P07359
DB14533,P02671
DB00575,P08913
DB06176,O15379
DB00925,P35348
DB11638,O75964
DB01873,Q71U36
DB11823,Q16620
DB09167,P25100
DB09130,P04217
DB01407,P01138
DB01149,P28223
DB01159,P47869
DB01645,O95718
DB00420,P11229
DB01113,Q9Y233
DB01483,P31644
DB09194,P28223
DB04297,Q9BY41
DB11148,O00305
DB11823,Q05586
DB00794,Q8N1C3
DB00246,P35367
DB00800,P21728
DB00661,Q9Y698
DB01136,P48050
DB11348,P35556
DB00720,P05141
DB08804,P14416
DB01085,P20309
DB11156,P11229
DB09130,P29401
DB01173,O15399
DB04884,P28335
DB11763,P52333
DB01215,Q8N1C3
DB01095,P04035
DB00412,P28702
DB01032,Q9NYV7
DB06153,P25100
DB11760,Q9UGN5
DB13751,P06858
DB12010,Q9UPZ9
DB01159,P23634
DB00696,P18825
DB09409,Q14957
DB00408,P28335
DB00122,P06276
DB01593,P00441
DB14533,P56524
DB14975,P69905
DB14132,P29274
DB00140,Q969G6
DB16629,P08908
DB01144,P22748
DB13335,Q99928
DB15822,P04629
DB08896,P10721
DB00153,O60840
DB01544,P34903
DB14719,O00591
DB09167,P20309
DB12319,P11712
DB01221,P46098
DB05137,P36544
DB01588,P47870
DB09225,P28223
DB01593,P06727
DB14487,P01042
DB00228,O00591
DB05767,P05231
DB06144,P14416
DB00540,P08908
DB06678,P41595
DB11638,P22626
DB00308,Q13936
DB00615,P14625
DB01595,P35498
DB01159,Q9NPC2
DB00142,Q13255
DB01567,P18505
DB12978,P09619
DB01130,P04150
DB01017,P31152
DB00231,P18507
DB00843,Q00653
DB01355,P31644
DB01553,P18507
DB00340,P20309
DB06216,P07550
DB00696,P28221
DB09238,Q13936
DB00842,O00591
DB03374,P17612
DB01579,P35368
DB01161,Q9Y5Y9
DB12010,P53667
DB09477,P12821
DB01144,P00915
DB01262,P26358
DB06144,P35368
DB00606,Q6FHJ7
DB01108,P26439
DB12010,Q9Y2H9
DB00540,P07550
DB01327,P27169
DB13025,P34969
DB00849,Q13002
DB00523,P13631
DB00243,P35348
DB00715,P46098
DB01107,P34903
DB00802,P35372
DB02709,Q07869
DB08834,P08648
DB00452,P61073
DB00599,P20309
DB12007,P37231
DB11614,P25105
DB12010,P68400
DB00170,P00740
DB12612,P21453
DB00715,P34969
DB00630,P23469
DB00367,P06401
DB00184,P36544
DB12695,P62258
DB00761,P55011
DB00562,P55017
DB05129,P11387
DB00514,P43681
DB00829,P18505
DB12941,P06401
DB06712,Q02641
DB00970,P11387
DB00252,Q16445
DB09147,P68871
DB02709,P37840
DB09283,Q13370
DB01592,P69905
DB00951,P08684
DB15598,P05106
DB14575,Q99571
DB00603,P08183
DB00774,O43570
DB09130,P02656
DB01175,P28223
DB01954,Q08493
DB08899,P10275
DB16628,O96007
DB12235,P03372
DB00163,P62714
DB04786,P14555
DB15873,P30874
DB00281,P00533
DB14719,O14764
DB00628,Q99928
DB00829,P47870
DB01589,P31644
DB13025,P18089
DB04855,P51787
DB00918,P28221
DB01151,P08913
DB00436,P00918
DB01205,P28472
DB00404,P31644
DB06787,P08173
DB01273,Q15825
DB00313,Q14524
DB00939,P09917
DB09130,Q0VD83
DB14028,Q99928
DB00661,Q06432
DB01565,P35372
DB00313,P14210
DB00402,P28472
DB01395,P08235
DB13437,Q99928
DB00142,P48506
DB00694,P11388
DB02659,P10176
DB00252,P31644
DB12404,P47869
DB11541,P03372
DB01262,P56524
DB00374,Q03181
DB00753,P28472
DB00866,P08588
DB01160,P43119
DB01645,P03372
DB02261,P17900
DB00683,Q8N1C3
DB02587,Q86W47
DB13335,P28472
DB08922,P21917
DB11730,P11802
DB01159,P78334
DB13166,P12821
DB12537,O14764
DB09283,Q08499
DB02207,P29474
DB00221,P07550
DB00926,P28702
DB02659,P62508
DB01068,Q16445
DB09235,O43497
DB00317,P00533
DB09555,P35367
DB00433,P35368
DB00334,P35367
DB12010,Q99808
DB09017,P47869
DB01184,P35462
DB00721,P47712
DB00188,P28074
DB00839,Q09428
DB09229,Q13698
DB01053,Q8TCC7
DB00805,P14416
DB04272,P07998
DB01593,P46939
DB00898,Q9UGM1
DB05541,Q9Y5Y9
DB00897,O14764
DB01079,P41595
DB00243,Q9NY46
DB14533,P02746
DB13345,Q13639
DB01076,P04035
DB02587,P13569
DB02056,P42330
DB00533,P35354
DB01268,P35916
DB08846,O43570
DB00972,P35367
DB01254,P11274
DB01382,Q09428
DB00829,Q8N1C3
DB00465,P35354
DB00189,P28472
DB04864,P22303
DB12010,P42345
DB01624,P08913
DB01151,P18825
DB00246,P08172
DB00876,P30556
DB00273,Q13002
DB00145,Q12879
DB14487,P68104
DB06151,O14920
DB01262,Q8WUI4
DB00583,P43155
DB01349,P30556
DB00925,P35368
DB06153,P08172
DB00909,P21397
DB00412,P37231
DB07768,Q04828
DB01593,P01591
DB13335,P14867
DB01593,P02671
DB00605,P23219
DB04855,P08588
DB00465,P23219
DB00716,Q13258
DB13345,P30939
DB14533,P07237
DB06446,P08908
DB00875,P35462
DB01226,Q15822
DB01022,P38435
DB00243,P35368
DB09291,P25103
DB11148,O60359
DB14491,P06746
DB14921,P12883
DB00726,P21728
DB01327,P60568
DB00963,P23219
DB00829,Q9UN88
DB00334,P21917
DB08846,P68400
DB12010,Q16832
DB12010,Q9P2K8
DB12645,Q9UKV0
DB00477,P02763
DB00333,Q05586
DB00825,Q13936
DB01151,P28335
DB12695,P06753
DB06153,P35367
DB01205,P47869
DB00436,P55017
DB12010,P06241
DB06626,P35916
DB11986,Q16620
DB00218,P27169
DB01175,P35367
DB11638,P18669
DB05424,P00533
DB00252,O60840
DB01553,O00591
DB00411,P08173
DB00843,O15399
DB01403,P21728
DB05015,Q9UQL6
DB00142,O00222
DB00909,Q8IWT1
DB03701,Q12809
DB01115,Q08289
DB13940,P28223
DB09236,O60840
DB09130,P04003
DB00907,P35498
DB11148,Q13698
DB11638,Q07020
DB06603,Q13547
DB13345,P28335
DB08964,P43116
DB01076,P35869
DB01221,P06276
DB16098,Q16602
DB06813,P04818
DB00945,Q8TD08
DB15442,P50750
DB08804,P21917
DB12478,P14416
DB01146,Q01959
DB01593,P02746
DB00904,P35372
DB00829,O00591
DB04946,P18825
DB12147,P22607
DB00367,P18405
DB11081,P00367
DB01081,P41143
DB01068,O00591
DB01065,P49286
DB15490,Q9UN88
DB13003,P04150
DB01594,P31644
DB00852,P23975
DB01214,P08588
DB06637,Q96RP8
DB01241,Q07869
DB00604,Q12809
DB14185,P35368
DB02587,O15554
DB01559,O14764
DB01067,P37231
DB04440,P00813
DB00907,Q15858
DB13955,P37059
DB04557,Q07869
DB12010,Q5S007
DB00182,P27338
DB01593,P06396
DB06595,P17252
DB00897,P14867
DB00312,P28472
DB01594,P48169
DB01017,Q8TD08
DB09236,O00305
DB12010,Q32MK0
DB00383,P08172
DB09130,P01024
DB01431,P06401
DB00245,P35367
DB00514,P04839
DB00374,Q13258
DB00247,P30939
DB00842,Q99928
DB00603,P78334
DB13967,P02768
DB01268,P07333
DB12695,P60709
DB00996,O43525
DB12010,Q15418
DB12010,Q12852
DB01069,Q15858
DB00371,P78334
