0,1
179,491
153,39
726,125
129,3
265,458
266,2
561,7
216,175
344,155
16,75
173,346
395,574
242,63
194,386
129,93
546,507
393,548
334,81
190,233
146,526
149,18
156,59
506,52
349,229
24,324
156,526
166,155
200,126
724,236
686,175
228,303
94,305
1,50
239,355
195,571
268,412
212,37
411,491
439,548
159,569
138,411
129,574
227,470
164,495
145,31
797,7
38,232
7,521
143,480
285,373
495,90
417,155
334,548
28,126
40,373
448,452
169,320
567,83
227,260
440,320
187,46
240,346
66,176
154,449
833,71
165,574
347,452
216,82
281,81
286,275
241,362
623,548
242,243
168,63
13,154
153,63
201,217
221,452
22,126
10,263
246,412
266,574
195,449
570,347
261,12
281,155
550,37
214,563
221,305
385,346
240,95
367,185
273,238
242,411
507,66
10,362
222,43
424,76
208,140
850,289
164,433
123,452
75,412
146,113
251,563
52,216
149,110
750,126
212,216
246,495
225,569
247,386
242,486
7,401
246,93
439,187
384,413
214,187
439,452
677,217
131,402
173,452
166,81
12,394
829,205
351,452
201,132
155,83
738,449
540,449
4,164
369,346
383,346
547,63
453,456
642,572
326,140
550,238
345,541
228,61
286,126
214,354
384,243
178,540
222,39
270,480
358,347
24,81
797,575
384,574
180,349
183,76
149,258
218,491
38,524
792,412
220,276
806,349
205,320
176,458
606,255
349,305
146,50
833,400
199,373
564,63
704,548
215,494
242,116
196,452
156,76
241,489
24,474
222,276
257,477
73,305
190,286
265,175
25,46
227,348
215,504
343,63
5,474
190,574
1,126
132,217
11,305
560,177
333,346
22,125
495,155
670,63
242,75
265,533
652,346
227,85
281,440
144,540
146,188
181,346
194,507
284,160
319,243
544,76
8,474
93,187
271,491
847,346
543,48
24,433
331,540
342,478
604,126
407,412
232,148
721,563
38,448
146,542
253,354
125,589
3,275
818,126
22,458
849,89
333,76
421,224
66,401
5,400
281,458
257,341
280,574
789,422
270,29
227,401
441,373
490,561
26,82
564,217
8,76
14,187
169,355
622,81
850,507
547,390
215,490
143,182
530,529
144,483
179,148
87,387
254,28
253,76
185,37
461,63
677,563
351,495
26,126
24,76
424,81
122,97
228,81
349,483
668,529
833,216
79,41
560,76
164,95
144,216
68,540
196,368
195,588
1,474
246,341
24,387
736,548
174,318
564,548
847,126
171,217
383,0
257,81
833,30
379,139
488,76
123,303
125,391
257,217
211,452
255,480
11,504
549,61
825,238
208,548
341,37
68,569
257,113
227,464
167,126
286,209
732,401
3,81
196,63
642,490
24,153
38,562
38,354
255,243
227,82
285,541
421,574
281,126
346,324
137,217
225,355
143,18
246,335
241,176
142,500
203,336
169,282
149,545
165,3
351,542
26,177
66,63
169,314
501,574
243,548
139,449
537,24
23,184
118,423
161,491
222,509
426,243
560,238
123,386
38,193
249,266
341,574
149,571
351,412
242,501
212,465
144,569
778,52
549,423
268,12
256,153
813,335
549,550
154,63
588,480
638,397
425,548
386,575
502,76
789,81
213,354
182,317
239,412
18,524
549,243
240,40
400,491
228,210
840,82
542,221
145,291
2,346
747,412
16,408
116,7
627,346
316,216
240,238
214,423
586,548
144,262
26,402
223,286
164,503
385,279
271,153
227,405
176,176
393,373
149,184
502,412
826,313
176,563
9,12
25,183
220,452
227,363
155,574
1,238
546,491
250,480
242,187
133,497
172,93
221,110
176,44
350,148
684,296
833,45
172,372
155,322
421,480
173,76
161,63
186,126
144,41
38,548
212,287
546,502
209,187
166,468
141,346
164,110
243,125
23,474
202,482
168,449
561,290
214,176
156,7
208,126
169,99
241,440
242,441
251,7
849,247
254,187
584,548
149,39
153,322
749,76
820,412
212,62
350,503
199,563
227,150
773,63
136,382
331,95
674,550
745,387
234,574
256,440
349,403
345,387
9,154
38,337
220,125
266,507
184,284
9,63
425,305
11,346
831,321
215,141
37,81
743,126
725,257
393,408
172,335
185,480
379,76
183,94
143,122
539,548
265,572
164,26
392,224
559,446
208,76
551,346
559,5
750,482
143,196
535,81
29,7
247,154
171,132
194,291
157,563
833,39
239,346
274,373
98,126
164,154
227,373
425,348
250,446
547,465
190,483
130,126
68,95
351,507
199,346
243,446
830,313
146,575
136,569
6,177
257,166
2,322
130,95
146,539
391,110
591,491
156,110
256,337
142,76
175,45
648,563
349,132
549,93
349,452
213,568
608,412
38,39
405,390
246,225
241,390
257,380
233,392
124,83
810,63
3,238
180,548
721,322
215,380
547,451
598,174
172,465
543,121
136,449
350,507
142,518
172,289
561,93
261,216
408,76
267,346
186,548
286,341
8,277
378,265
95,380
267,335
169,7
224,405
154,452
180,382
167,478
686,541
164,574
129,342
796,63
502,289
502,295
141,125
67,232
140,216
850,521
140,500
334,320
246,387
155,411
149,452
303,232
384,126
830,363
852,522
150,446
98,491
483,530
334,263
283,412
123,238
22,500
253,243
261,257
350,81
164,80
97,346
149,164
227,206
849,76
66,491
26,575
136,491
217,526
549,501
434,42
68,217
374,126
239,275
9,18
225,372
153,536
186,568
285,209
5,82
561,110
247,160
632,452
13,540
212,249
168,216
157,216
250,217
99,305
599,255
130,27
549,81
26,75
195,76
546,346
68,289
577,216
241,575
123,18
809,76
165,575
658,63
196,12
169,387
145,83
233,529
439,373
125,341
222,306
97,449
483,63
170,574
490,76
165,529
273,81
196,476
256,432
280,402
272,63
222,14
94,456
180,449
281,574
386,574
199,482
214,373
176,307
150,126
759,81
256,176
99,412
210,320
543,575
4,540
65,126
265,220
797,107
358,18
735,563
199,217
280,83
227,372
767,500
350,491
179,504
426,402
227,437
181,119
3,105
546,392
227,574
9,179
346,386
614,126
281,575
211,358
274,238
237,243
239,215
501,480
286,289
53,110
68,514
407,372
618,346
212,41
256,346
166,575
235,193
167,435
165,157
333,82
272,412
734,265
712,76
344,273
852,491
2,126
558,449
241,114
199,95
79,4
666,491
426,313
277,187
240,41
140,440
166,193
167,243
343,552
574,38
384,548
796,29
215,255
145,335
426,125
146,76
546,297
0,83
14,81
190,125
156,217
535,82
258,390
233,263
341,346
67,319
246,243
474,126
167,387
169,574
641,63
38,137
38,272
210,563
339,443
97,526
211,440
68,320
243,480
496,452
482,507
849,276
227,137
169,480
225,320
216,95
149,83
5,177
215,76
217,155
180,587
164,176
268,74
164,63
150,449
142,446
546,412
174,548
384,575
6,412
195,529
146,501
68,159
257,491
131,41
144,478
203,432
620,126
65,452
303,491
392,76
223,404
142,81
210,257
222,135
214,217
17,548
849,63
125,548
239,41
456,178
642,354
180,216
561,548
662,263
131,458
724,548
426,276
225,275
190,480
158,548
833,60
549,575
131,466
273,373
150,153
263,184
332,480
605,412
350,423
25,290
168,339
67,386
185,132
211,386
203,449
13,563
846,574
250,243
123,449
247,449
156,529
168,435
149,485
242,339
6,411
249,155
150,42
210,521
852,373
227,361
203,226
495,505
165,255
164,521
234,412
284,27
833,81
235,110
155,215
10,503
264,216
214,4
261,243
17,452
240,369
149,155
297,76
210,458
379,335
4,255
141,97
7,474
150,575
142,452
3,423
198,176
826,372
240,320
185,548
242,492
497,243
269,412
734,76
608,358
