0.210275928,0.224548049,0.24262607,0.234062797,0.248334919,0.189343482,0.195052331,0.296860133,0.129400571,0.172216936,0.35394862,0.124643197,0.336822074,0.183634634,0.069457659,0.203615604,0.28829686,0.167459562,0.139866794,0.321598478,0.19885823,0.291151284,0.181731684,0.190294957,0.22074215,0.257849667,0.203615604,0.269267364,0.137012369,0.235014272,0.167459562,0.024738344,0.189343482,0.253092293,0.231208373,0.163653663,0.285442436,0.232159848,0.149381541
0.139285714,0.15,0.317857143,0.157142857,0.253571429,0.239285714,0.164285714,0.317857143,0.175,0.092857143,0.317857143,0.178571429,0.278571429,0.160714286,0.146428571,0.171428571,0.253571429,0.207142857,0.103571429,0.260714286,0.178571429,0.182142857,0.239285714,0.25,0.267857143,0.228571429,0.110714286,0.203571429,0.189285714,0.3,0.157142857,0.007142857,0.092857143,0.292857143,0.167857143,0.157142857,0.167857143,0.303571429,0.121428571
0.240566038,0.181603774,0.179245283,0.273584906,0.160377358,0.136792453,0.245283019,0.202830189,0.08490566,0.188679245,0.280660377,0.08490566,0.316037736,0.110849057,0.058962264,0.257075472,0.231132075,0.125,0.160377358,0.271226415,0.155660377,0.316037736,0.136792453,0.155660377,0.160377358,0.205188679,0.226415094,0.330188679,0.113207547,0.179245283,0.148584906,0.051886792,0.254716981,0.176886792,0.275943396,0.148584906,0.257075472,0.176886792,0.16509434
0.186400938,0.21922626,0.252051583,0.227432591,0.232121923,0.19109027,0.192262603,0.267291911,0.141852286,0.165298945,0.345838218,0.137162954,0.355216882,0.13950762,0.106682298,0.19109027,0.31066823,0.146541618,0.117233294,0.316529894,0.178194607,0.27080891,0.17936694,0.215709261,0.196951934,0.286049238,0.17116061,0.245017585,0.144196952,0.25087925,0.13950762,0.026963658,0.165298945,0.256740914,0.249706917,0.141852286,0.263774912,0.25087925,0.141852286
0.224080268,0.157190635,0.237458194,0.25083612,0.204013378,0.190635452,0.204013378,0.2909699,0.076923077,0.260869565,0.214046823,0.214046823,0.364548495,0.090301003,0.070234114,0.277591973,0.210702341,0.150501672,0.16722408,0.307692308,0.147157191,0.240802676,0.214046823,0.130434783,0.227424749,0.200668896,0.227424749,0.274247492,0.180602007,0.163879599,0.150501672,0.030100334,0.177257525,0.224080268,0.234113712,0.153846154,0.224080268,0.294314381,0.157190635
0.262952102,0.139784946,0.203323558,0.208211144,0.235581623,0.179863148,0.152492669,0.336265885,0.06744868,0.277614858,0.210166178,0.142717498,0.352883675,0.086021505,0.041055718,0.319648094,0.189638319,0.137829912,0.197458456,0.275659824,0.163245357,0.269794721,0.176930596,0.136852395,0.194525904,0.158357771,0.265884653,0.328445748,0.132942326,0.180840665,0.181818182,0.019550342,0.175953079,0.145650049,0.293255132,0.112414467,0.250244379,0.248289345,0.152492669
0.164835165,0.182417582,0.298901099,0.237362637,0.27032967,0.156043956,0.204395604,0.316483516,0.101098901,0.164835165,0.338461538,0.120879121,0.320879121,0.169230769,0.094505495,0.197802198,0.268131868,0.213186813,0.12967033,0.279120879,0.210989011,0.279120879,0.18021978,0.204395604,0.246153846,0.213186813,0.164835165,0.263736264,0.147252747,0.237362637,0.118681319,0.013186813,0.153846154,0.213186813,0.21978022,0.184615385,0.228571429,0.312087912,0.118681319
0.235955056,0.204494382,0.231460674,0.256179775,0.224719101,0.204494382,0.202247191,0.301123596,0.114606742,0.22247191,0.307865169,0.150561798,0.366292135,0.150561798,0.085393258,0.220224719,0.260674157,0.166292135,0.130337079,0.35505618,0.161797753,0.274157303,0.206741573,0.157303371,0.208988764,0.249438202,0.208988764,0.269662921,0.157303371,0.206741573,0.152808989,0.02247191,0.211235955,0.265168539,0.195505618,0.191011236,0.287640449,0.217977528,0.152808989
0.227990971,0.200902935,0.23476298,0.270880361,0.221218962,0.153498871,0.212189616,0.286681716,0.083521445,0.205417607,0.331828442,0.139954853,0.376975169,0.146726862,0.065462754,0.227990971,0.255079007,0.171557562,0.135440181,0.306997743,0.216704289,0.279909707,0.182844244,0.148984199,0.221218962,0.250564334,0.205417607,0.30248307,0.14221219,0.189616253,0.119638826,0.015801354,0.20993228,0.243792325,0.225733634,0.162528217,0.268623025,0.248306998,0.16027088
0.234883721,0.193023256,0.211627907,0.204651163,0.28372093,0.188372093,0.16744186,0.325581395,0.137209302,0.158139535,0.279069767,0.139534884,0.327906977,0.127906977,0.104651163,0.213953488,0.260465116,0.139534884,0.151162791,0.281395349,0.174418605,0.239534884,0.206976744,0.186046512,0.181395349,0.237209302,0.213953488,0.225581395,0.165116279,0.227906977,0.179069767,0.030232558,0.160465116,0.237209302,0.218604651,0.158139535,0.244186047,0.2,0.18372093
0.204545455,0.212121212,0.215909091,0.287878788,0.196969697,0.208333333,0.215909091,0.261363636,0.128787879,0.215909091,0.28030303,0.140151515,0.359848485,0.106060606,0.090909091,0.204545455,0.284090909,0.113636364,0.140151515,0.321969697,0.143939394,0.200757576,0.204545455,0.231060606,0.162878788,0.257575758,0.174242424,0.185606061,0.15530303,0.28030303,0.196969697,0.045454545,0.189393939,0.257575758,0.231060606,0.113636364,0.253787879,0.246212121,0.162878788
0.176056338,0.267605634,0.199530516,0.276995305,0.225352113,0.211267606,0.23943662,0.298122066,0.138497653,0.138497653,0.340375587,0.145539906,0.349765258,0.154929577,0.089201878,0.145539906,0.316901408,0.150234742,0.110328638,0.356807512,0.147887324,0.255868545,0.199530516,0.199530516,0.178403756,0.307511737,0.150234742,0.241784038,0.161971831,0.237089202,0.180751174,0.037558685,0.211267606,0.269953052,0.237089202,0.157276995,0.302816901,0.176056338,0.14084507
0.234636872,0.156424581,0.201117318,0.2141527,0.270018622,0.156424581,0.167597765,0.338919926,0.080074488,0.219739292,0.283054004,0.141527002,0.381750466,0.117318436,0.057728119,0.288640596,0.210428305,0.150837989,0.156424581,0.275605214,0.223463687,0.253258845,0.193668529,0.162011173,0.22160149,0.202979516,0.2141527,0.281191806,0.158286778,0.197392924,0.126629423,0.018621974,0.148975791,0.176908752,0.240223464,0.2141527,0.232774674,0.230912477,0.158286778
0.192090395,0.169491525,0.307909605,0.177966102,0.231638418,0.220338983,0.166666667,0.316384181,0.124293785,0.217514124,0.338983051,0.149717514,0.299435028,0.177966102,0.110169492,0.200564972,0.296610169,0.175141243,0.161016949,0.234463277,0.242937853,0.302259887,0.209039548,0.149717514,0.271186441,0.217514124,0.189265537,0.279661017,0.118644068,0.240112994,0.129943503,0.005649718,0.079096045,0.251412429,0.214689266,0.214689266,0.228813559,0.31920904,0.132768362
0.22189781,0.151824818,0.265693431,0.239416058,0.251094891,0.176642336,0.194160584,0.293430657,0.116788321,0.205839416,0.325547445,0.135766423,0.340145985,0.18540146,0.081751825,0.245255474,0.218978102,0.175182482,0.15620438,0.281751825,0.24379562,0.274452555,0.23649635,0.143065693,0.265693431,0.195620438,0.195620438,0.281751825,0.179562044,0.2,0.140145985,0.020437956,0.19270073,0.208759124,0.216058394,0.20729927,0.223357664,0.286131387,0.150364964
0.162291169,0.284009547,0.286396181,0.202863962,0.350835322,0.168257757,0.1849642,0.390214797,0.109785203,0.112171838,0.448687351,0.136038186,0.387828162,0.18973747,0.07398568,0.153937947,0.340095465,0.215990453,0.095465394,0.372315036,0.205250597,0.304295943,0.153937947,0.212410501,0.258949881,0.325775656,0.132458234,0.278042959,0.132458234,0.233890215,0.137231504,0.013126492,0.168257757,0.244630072,0.262529833,0.169451074,0.31026253,0.237470167,0.136038186
0.208860759,0.265822785,0.253164557,0.21835443,0.313291139,0.17721519,0.189873418,0.357594937,0.117088608,0.164556962,0.373417722,0.14556962,0.32278481,0.208860759,0.085443038,0.205696203,0.351265823,0.151898734,0.120253165,0.32278481,0.208860759,0.240506329,0.202531646,0.170886076,0.212025316,0.306962025,0.199367089,0.240506329,0.164556962,0.208860759,0.180379747,0.041139241,0.161392405,0.215189873,0.21835443,0.231012658,0.341772152,0.237341772,0.132911392
0.28708134,0.196172249,0.220095694,0.282296651,0.224880383,0.196172249,0.181818182,0.320574163,0.090909091,0.224880383,0.301435407,0.14354067,0.373205742,0.157894737,0.071770335,0.277511962,0.253588517,0.153110048,0.138755981,0.344497608,0.186602871,0.282296651,0.224880383,0.157894737,0.200956938,0.244019139,0.248803828,0.282296651,0.167464115,0.215311005,0.19138756,0.033492823,0.215311005,0.272727273,0.196172249,0.119617225,0.306220096,0.19138756,0.177033493
0.212789416,0.164277839,0.270121279,0.239250276,0.239250276,0.194046307,0.197353914,0.307607497,0.11907387,0.187431092,0.31753032,0.147739802,0.321940463,0.176405733,0.100330761,0.223814774,0.228224917,0.201764057,0.131201764,0.292171996,0.206174201,0.289966924,0.197353914,0.187431092,0.261300992,0.203969129,0.201764057,0.281146637,0.164277839,0.220507166,0.155457552,0.025358324,0.155457552,0.240352811,0.212789416,0.184123484,0.234840132,0.262403528,0.142227122
0.251781473,0.232779097,0.197149644,0.235154394,0.228028504,0.185273159,0.19239905,0.294536817,0.109263658,0.185273159,0.325415677,0.128266033,0.399049881,0.106888361,0.073634204,0.242280285,0.280285036,0.140142518,0.114014252,0.413301663,0.09263658,0.296912114,0.194774347,0.173396675,0.173396675,0.280285036,0.232779097,0.275534442,0.173396675,0.194774347,0.199524941,0.033254157,0.218527316,0.242280285,0.216152019,0.116389549,0.332541568,0.180522565,0.152019002
0.217582418,0.29010989,0.164835165,0.23956044,0.210989011,0.193406593,0.230769231,0.263736264,0.118681319,0.151648352,0.36043956,0.116483516,0.382417582,0.12967033,0.063736264,0.208791209,0.312087912,0.120879121,0.136263736,0.393406593,0.118681319,0.237362637,0.158241758,0.23956044,0.153846154,0.323076923,0.18021978,0.226373626,0.142857143,0.254945055,0.224175824,0.043956044,0.224175824,0.268131868,0.189010989,0.114285714,0.334065934,0.18021978,0.173626374
0.219560878,0.191616766,0.223552894,0.213572854,0.201596806,0.195608782,0.195608782,0.259481038,0.117764471,0.181636727,0.29740519,0.141716567,0.303393214,0.143712575,0.083832335,0.20758483,0.255489022,0.151696607,0.163672655,0.295409182,0.151696607,0.275449102,0.191616766,0.177644711,0.203592814,0.235528942,0.18762475,0.245508982,0.141716567,0.22754491,0.199600798,0.01996008,0.179640719,0.263473054,0.239520958,0.155688623,0.23752495,0.223552894,0.173652695
0.231527094,0.172413793,0.24137931,0.249589491,0.243021346,0.169129721,0.169129721,0.310344828,0.088669951,0.228243021,0.261083744,0.162561576,0.353037767,0.090311987,0.073891626,0.238095238,0.231527094,0.169129721,0.144499179,0.275862069,0.167487685,0.305418719,0.174055829,0.159277504,0.213464696,0.210180624,0.220032841,0.32183908,0.134646962,0.198686371,0.157635468,0.036124795,0.167487685,0.226600985,0.252873563,0.13136289,0.266009852,0.221674877,0.137931034
0.298747764,0.141323792,0.155635063,0.262969589,0.216457961,0.166368515,0.203935599,0.264758497,0.100178891,0.257602862,0.225402504,0.096601073,0.375670841,0.078711986,0.035778175,0.277280859,0.166368515,0.112701252,0.193202147,0.26118068,0.193202147,0.262969589,0.198568873,0.132379249,0.148479428,0.17352415,0.295169946,0.28980322,0.139534884,0.191413238,0.194991055,0.033989267,0.169946333,0.180679785,0.339892665,0.082289803,0.248658318,0.157423971,0.191413238
