Drugbank_id,Uniprot_id
DB00539,P68366
DB01569,O95259
DB06448,P11309
DB11901,O76074
DB00643,P53805
DB04599,P47895
DB01208,P12004
DB04840,Q14164
DB06207,P11166
DB01565,Q13233
DB11952,Q96D53
DB01177,P49585
DB13125,P15880
DB14507,P29475
DB04743,P50993
DB00191,P13500
DB08839,Q07021
DB01463,Q15569
DB11348,P46782
DB01452,P18848
DB00351,O00763
DB06446,Q12874
DB00611,Q9Y230
DB00969,P41594
DB00335,Q16654
DB00315,Q9UNQ0
DB01059,P23415
DB00331,Q14003
DB11674,Q13164
DB16703,Q16647
DB04665,P37288
DB05246,P46736
DB14895,Q14697
DB00395,P53611
DB13345,Q06323
DB01156,Q14145
DB12579,P00966
DB04832,P14735
DB01062,P19320
DB01406,P15954
DB01273,Q13621
DB13501,Q96GD4
DB08960,P23634
DB08486,Q96RR4
DB01587,P50440
DB01198,Q8IVL6
DB00202,P42679
DB00661,P00338
DB06155,P51172
DB12783,Q8IVL6
DB00210,P48551
DB11757,P22830
DB09488,P13569
DB12543,Q01814
DB00358,Q00536
DB04839,Q9H2X6
DB00204,P50440
DB02032,Q08462
DB06190,P14902
DB01364,Q9UJT1
DB00524,P54289
DB00245,P24941
DB09472,P12277
DB01169,P31751
DB00477,P04049
DB06813,P27815
DB01030,P35579
DB00269,P27361
DB08877,P28702
DB01425,P31152
DB00836,O60656
DB12307,O95622
DB00285,Q15759
DB00640,P50993
DB03010,Q6FHJ7
DB08911,P30532
DB02925,Q9P0X4
DB13158,P23634
DB01026,P61313
DB09091,P16233
DB14921,Q969G6
DB01339,P08603
DB04513,P04070
DB00736,Q16134
DB01219,P00915
DB00981,P17302
DB00517,P62955
DB13876,Q99808
DB01251,Q05329
DB04365,P02751
DB09270,Q9NZV8
DB06699,P14902
DB16200,O76083
DB00268,P56537
DB00248,Q9UL54
DB03615,P26358
DB09223,Q06278
DB06718,Q99928
DB00448,P02652
DB03424,O95644
DB00720,P06870
DB00295,Q9Y2U5
DB04821,Q01082
DB11638,P40429
DB00691,P22455
DB01047,Q9UGN5
DB11640,P53611
DB00640,P12821
DB09097,O43353
DB04850,P04003
DB12130,P63252
DB01260,O14920
DB01395,Q13873
DB13955,P12814
DB00966,P78362
DB03619,P47989
DB00598,P10635
DB00890,O75911
DB06787,P30626
DB00349,P45973
DB12978,P27448
DB00335,Q9UBS5
DB06127,P00325
DB00493,P04264
DB05428,P35372
DB12890,Q13946
DB11951,P20618
DB00651,P19367
DB00444,P06307
DB00880,P52788
DB00408,Q16832
DB06788,P51957
DB12537,P35462
DB16629,P05093
DB00276,Q8NI60
DB09123,P53609
DB06228,Q13003
DB14840,P17844
DB01216,P49674
DB01472,P22626
DB11235,P22694
DB00223,Q15596
DB00555,P51580
DB11963,P48551
DB00384,P22309
DB00666,P48047
DB02568,P10635
DB06013,P36955
DB01340,P00492
DB00227,P04004
DB00843,Q99259
DB06228,P20309
DB00396,O75116
DB00340,P08100
DB13925,Q9NR33
DB14533,O75914
DB15489,Q15722
DB01620,P23921
DB00296,O75348
DB00181,P15531
DB14001,P04054
DB06558,Q9NR82
DB01403,P23560
DB00598,P09601
DB00178,P41594
DB06733,P17676
DB00322,P27449
DB00913,P11388
DB09201,P37173
DB11886,Q00987
DB15035,P07900
DB01483,P16591
DB00276,P63244
DB05088,P25774
DB00617,P00915
DB04880,P11166
DB00944,P37840
DB00615,Q9NRF9
DB00223,Q9HCR9
DB12543,P00736
DB04930,O00469
DB01205,O15382
DB00199,P22314
DB01615,P02452
DB01248,P29074
DB01036,P09960
DB00736,P33151
DB00280,P22694
DB08838,P41222
DB09214,Q02779
DB01608,Q9NYK1
DB00232,Q15375
DB00427,Q06203
DB01342,P00441
DB00425,P17302
DB00189,P28676
DB05212,P21397
DB09235,P30874
DB03783,Q13370
DB00914,P25100
DB01126,Q14749
DB01214,P33261
DB01366,P09958
DB00412,P02452
DB00235,Q02153
DB00373,P47869
DB01231,P50440
DB00452,P69905
DB01442,P61073
DB12255,O15264
DB11682,Q8N1G2
DB00673,P50993
DB00852,P05129
DB04741,P15144
DB15102,P30874
DB02589,P13500
DB08865,Q9UI12
DB01166,P22033
DB09389,P09960
DB06678,Q9UQB9
DB16200,P02786
DB12184,P05108
DB11397,Q16665
DB11079,Q59H18
DB12093,P18848
DB00496,P00558
DB14783,Q96I99
DB01380,P27487
DB15149,P10109
DB00210,P30542
DB01166,P16389
DB09121,Q9H244
DB09291,P63104
DB04836,P08493
DB01071,P11142
DB01094,Q9UEW3
DB00901,O00305
DB00983,O60733
DB13720,P07737
DB01261,P68871
DB00552,P51649
DB14805,Q8N5S9
DB00900,P63244
DB08167,Q15418
DB00393,P20810
DB09257,P53985
DB14669,P48729
DB00663,P05177
DB09220,Q01814
DB11156,P49841
DB06764,Q9UI12
DB00774,Q14353
DB01520,O60488
DB13875,P34981
DB13949,P17812
DB01191,Q14524
DB06603,P14416
DB06728,P17735
DB11994,P51828
DB00392,Q92769
DB12612,P34972
DB00370,Q9NSD9
DB08927,P21731
DB01173,P33261
DB02115,P55011
DB01088,Q14534
DB01157,P21333
DB09017,P21333
DB00700,Q9UHW9
DB02552,P04196
DB14006,P47989
DB01149,P48039
DB01261,Q04609
DB00328,Q01118
DB08872,Q92570
DB07720,P04075
DB00897,O43772
DB01339,P04798
DB01098,P60709
DB13191,P05121
DB01234,Q9UBN1
DB00584,P62750
DB09166,P14415
DB00535,P43088
DB16236,O75600
DB06756,P78527
DB06739,Q7LG56
DB06725,P02656
DB09555,P07225
DB12610,P29371
DB01169,O00469
DB11674,P32004
DB09083,P12883
DB06021,P52209
DB06233,Q9H2X6
DB06579,Q96D53
DB11951,Q8NFA2
DB00977,P49619
DB00187,O60218
DB01268,Q8TCU5
DB04825,Q14994
DB11952,P49019
DB00969,P42330
DB15822,Q16853
DB01481,P09210
DB00764,P21918
DB00598,Q9UBC3
DB00324,P52564
DB04865,P32119
DB00483,P18089
DB01615,P63000
DB00091,Q96L34
DB06709,P19784
DB04820,Q9UDR5
DB08927,P35527
DB00337,Q15722
DB01791,P51787
DB15091,P55011
DB00288,P21333
DB08802,Q8TD08
DB00176,P06744
DB04890,P00414
DB04263,P57078
DB00310,P05181
DB09272,Q9UF02
DB01425,P50993
DB00799,P42262
DB00244,Q9NYY3
DB01174,Q9NPA2
DB13867,Q9Y271
DB01410,Q13153
DB14489,P43119
DB01171,Q9BXA7
DB08877,P51800
DB03585,Q13393
DB11591,Q16515
DB01433,Q13126
DB00118,P08100
DB03010,Q9UBN1
DB08899,P42336
DB17472,O14618
DB01410,P22314
DB14754,Q9NPA2
DB00759,P08581
DB09241,Q02779
DB11791,Q16134
DB00822,P54284
DB00836,P36542
DB04957,P49902
DB15031,P11168
DB01203,P40145
DB00596,Q05513
DB01645,Q08828
DB00384,P18847
DB01154,P40933
DB09220,P04217
DB01156,P39748
DB01114,P09917
DB15565,Q13488
DB00268,P02656
DB00985,P21283
DB08439,P22459
DB01079,P48723
DB00728,P20061
DB01396,Q16873
DB01616,Q5S007
DB01579,P29972
DB01116,Q00536
DB05532,Q92800
DB08783,Q01718
DB01104,O43526
DB14487,Q13003
DB00298,P29590
DB06420,P31152
DB00790,P07204
DB11652,P19367
DB12499,Q05513
DB14059,P23560
DB04894,Q05397
DB00217,Q9BUB5
DB00448,P14061
DB01037,O14939
DB01059,Q16584
DB14001,P21291
DB01421,P60568
DB12836,P12814
DB13951,P29973
DB15442,Q14164
DB11652,P00966
DB01438,Q8TCC7
DB00694,Q9NPA2
DB06788,P04155
DB06374,P17174
DB13174,P35408
DB00223,P67870
DB13955,P11142
DB00611,Q969P6
DB01229,P61978
DB06802,Q16654
DB01359,P02794
DB04106,Q9BYV1
DB03312,O00764
DB13335,P14061
DB06702,Q9UPY5
DB12610,P21730
DB00645,P17676
DB00991,P13196
DB09517,P06213
DB05395,P05187
DB14754,O60494
DB08865,P43652
DB09229,Q16595
DB00201,P07225
DB14050,P01138
DB00653,P29034
DB12478,O75964
DB00503,Q02218
DB01221,Q14957
DB00998,P31040
DB11823,P78508
DB00953,P48506
DB00759,O00750
DB00557,P42898
DB00269,Q92769
DB00511,P0DP23
DB00246,P08493
DB00564,Q9H252
DB00554,P21796
DB06201,P23246
DB01016,Q8TE23
DB04868,P20309
DB00557,Q9UBC3
DB12597,P63252
DB00936,P15538
DB00640,P49619
DB00283,Q15303
DB12695,P69905
DB00334,P29973
DB01235,Q13936
DB16390,Q13621
DB00570,P29218
DB00432,P05412
DB01577,Q13574
DB01280,P29323
DB00871,P02787
DB06512,O95644
DB11591,P19835
DB04849,P61313
DB00810,Q9HBG4
DB12483,P63244
DB00704,P52597
DB00537,Q6NVY1
DB09079,P00441
DB00294,O15399
DB08834,P11586
DB02709,P30556
DB13857,P08603
DB00472,Q8WYK2
DB00818,Q02221
DB15617,P04004
DB14509,Q8NEY4
DB13944,P08253
DB01129,P08708
DB04440,Q9UNX3
DB06814,Q9Y4K4
DB01452,O00204
DB07232,P63244
DB12499,P40933
DB00592,P55769
DB05260,P19367
DB02285,P55210
DB00218,P02766
DB08059,P63098
DB11800,P11802
DB00772,O43772
DB00421,O15379
DB16019,P39019
DB01942,P00480
DB04821,Q16873
DB00838,P29597
DB00725,Q92847
DB01133,Q9NYV7
DB01250,P11166
DB01186,P00325
DB14512,P62241
DB00661,Q14145
DB00519,Q05655
DB00654,Q13188
DB00985,Q92945
DB01168,O15399
DB01580,P00751
DB00862,P04004
DB00719,P49368
DB01202,Q96RD7
DB09212,Q14697
DB05710,Q05513
DB01005,Q71U36
DB00262,Q15759
DB00207,Q8IU85
DB08059,Q02221
DB00209,P42262
DB01579,Q96SW2
DB01143,P42338
DB00962,P21817
DB00648,P09382
DB00545,P02656
DB00810,P41240
DB00784,Q9NPA2
DB00173,P27448
DB01274,P67936
DB00342,P42330
DB14715,Q9HBA0
DB11619,Q96GD4
DB06204,Q13936
DB01039,O95264
DB00589,O75936
DB00463,P30086
DB00697,Q04828
DB14050,Q8IVL5
DB14065,P78527
DB00203,P78362
DB09214,P04196
DB01397,P18850
DB04917,P54762
DB01062,P40429
DB01411,O60494
DB00967,O75348
DB00165,P20594
DB13919,P35527
DB09078,P30926
DB00335,Q14831
DB01878,P02708
DB06218,P84098
DB14543,Q07869
DB00749,P35228
DB03419,P17844
DB06011,O00305
DB01113,P09455
DB11560,P48549
DB06287,Q00653
DB01698,Q8TCT1
DB13873,Q9Y2H9
DB01621,P36956
DB01104,O75600
DB00942,Q96FI4
DB08896,Q7Z2Z2
DB00547,P37231
DB01195,P36578
DB06623,P68371
DB14542,P00750
DB00237,Q02763
DB00139,Q9Y2H1
DB12483,P06756
DB14489,P31152
DB04850,P25774
DB00631,P22033
DB00877,P36543
DB06191,Q99500
DB01222,Q04828
DB01407,Q08828
DB09020,P19878
DB00503,P60842
DB16703,P05155
DB13954,Q8N907
DB00606,P22455
DB00252,P00797
DB01419,Q8NEY4
DB01073,P42898
DB01053,Q9Y2H1
DB08807,O14730
DB01700,P49368
DB11699,O14964
DB00122,P19835
DB13154,O00555
DB06605,Q9NNW7
DB01401,Q06418
DB01101,Q16595
DB00850,Q96D53
DB04707,Q13936
DB01080,P06746
DB12371,Q9UK32
DB01619,O15399
DB13345,P31040
DB14067,Q9Y257
DB05219,Q96RP8
DB00006,P80511
DB00770,O75838
DB06288,Q13873
DB00776,P30613
DB12941,P51161
DB00986,P17658
