Drugbank_id,Uniprot_id
DB00241,P18507
DB00243,Q99250
DB00972,P04054
DB04209,P05129
DB00477,P25100
DB01174,P36544
DB09221,P08700
DB00898,P28472
DB01238,Q01959
DB13437,P47870
DB01593,P04003
DB14185,P11229
DB03419,Q9NWZ5
DB01454,P28223
DB00508,P14416
DB05265,Q8NFA2
DB01623,P14416
DB00477,P41595
DB01242,P23975
DB04896,P31645
DB00780,P27338
DB09203,P35368
DB06738,O60391
DB00619,Q08345
DB09130,P35527
DB00222,Q14654
DB02266,P35354
DB14881,P35372
DB14011,Q9Y5S1
DB02207,P29474
DB12141,P28223
DB06148,P14416
DB00203,O76074
DB12010,Q9BXA7
DB04630,P04150
DB00351,P04150
DB06787,P20309
DB00182,Q05940
DB00589,P21917
DB11148,Q9HBA0
DB00411,Q15822
DB12010,O95747
DB00725,P08912
DB09085,P21817
DB01236,O14764
DB00247,P34969
DB00247,P28335
DB08877,O60674
DB01144,P07451
DB13335,O14764
DB00409,P21917
DB14489,Q96FI4
DB00973,P15144
DB04884,P08908
DB14507,P42263
DB15102,P22455
DB04695,O95749
DB00584,P12821
DB01054,Q86W47
DB00568,P21918
DB00233,P09917
DB01593,P60174
DB01175,P31645
DB07931,Q14994
DB15568,P01116
DB11638,P99999
DB01392,Q14654
DB12130,Q9UM73
DB00290,P49916
DB00721,Q8TCU5
DB00184,Q15825
DB00897,Q8N1C3
DB01351,P42262
DB13746,O00555
DB02105,P21964
DB05351,P20648
DB00458,P35368
DB00747,P14410
DB00537,Q12809
DB11951,O43613
DB00800,P35348
DB00320,P28221
DB01545,Q99928
DB01241,Q8TCC7
DB01033,Q06203
DB15488,P10275
DB00257,O15554
DB00153,Q08289
DB01520,O15399
DB00790,Q6FHJ7
DB01183,P23141
DB09020,P13637
DB01544,Q9UN88
DB00843,P19838
DB00404,P47870
DB01069,P35499
DB08922,P25100
DB14487,P03372
DB12010,Q9UQB9
DB01392,P14416
DB00656,P08908
DB09232,O00305
DB00543,P28222
DB09345,Q9NY46
DB00661,P54289
DB00513,P08519
DB07931,O75469
DB00404,O14764
DB14481,Q99828
DB00363,P28335
DB13874,P48735
DB16690,P54709
DB14487,P02795
DB09223,P14416
DB00402,P18505
DB13170,P33402
DB00801,O14764
DB01576,P23975
DB09130,P06733
DB12499,P10275
DB12010,Q7Z460
DB00618,P30518
DB06207,P35348
DB13919,P30556
DB00929,P34995
DB00637,O95259
DB01593,P31151
DB01159,Q9UN88
DB00338,P35869
DB00935,P28221
DB09130,P02765
DB00717,P10275
DB00978,P11388
DB14028,Q16445
DB00215,P31645
DB01189,P98194
DB11348,Q02818
DB01069,P20309
DB07637,P19235
DB11148,Q15842
DB00904,P35372
DB13800,P31415
DB00483,P11229
DB11901,P18505
DB01235,P35462
DB09283,Q9Y233
DB01224,P11229
DB12478,P35462
DB12978,P10721
DB13345,P28222
DB11638,P23246
DB11994,P24462
DB00675,P05771
DB11638,P37802
DB01054,Q16558
DB02527,P31323
DB01063,P10275
DB00767,P11229
DB00622,O00305
DB05541,Q99250
DB00273,Q9UI33
DB01594,Q99928
DB00232,P22748
DB06153,P35348
DB01144,P22748
DB14533,P16455
DB00420,P35348
DB11148,Q02641
DB11273,P41595
DB13335,Q99928
DB04855,P32418
DB09230,Q02641
