20.50314551,15.37735913,17.08595459,13.66876367,7.688679566,12.81446594,19.64884778,23.92033643,10.25157275,21.35744324,53.82075696,15.37735913,13.66876367,23.0660387,24.77463416,29.90042054,23.92033643,9.397275025,10.25157275,23.0660387,0.073295489,0.072406781
10.66427473,21.32854945,7.382959426,8.203288251,4.92197295,5.742301775,19.6878918,10.66427473,8.203288251,9.023617076,22.9692071,9.843945901,7.382959426,5.742301775,13.94559003,13.1252612,9.023617076,6.562630601,6.562630601,16.4065765,0.088473309,0.091197866
16.21588048,11.94854351,6.827739149,11.09507612,7.681206542,11.94854351,17.92281527,18.77628266,8.534673936,13.6554783,35.84563053,11.94854351,3.413869574,24.75055441,6.827739149,23.04361963,12.8020109,4.267336968,11.09507612,28.16442399,0.072249341,0.074283266
13.29334349,16.61667936,6.646671743,19.94001523,3.323335872,11.63167555,21.60168317,21.60168317,5.815837776,17.44751333,23.2633511,15.78584539,7.477505711,15.78584539,31.57169078,28.24835491,13.29334349,7.477505711,9.970007615,12.46250952,0.082283153,0.086882879
26.13834995,26.13834995,46.37449185,27.82469511,17.70662416,35.41324832,42.15862896,32.88373059,19.39296932,37.09959348,109.6124353,31.19738543,13.49076127,48.90400959,21.92248706,68.29697891,32.88373059,8.431725791,19.39296932,42.15862896,0.079726375,0.077101046
19.7279977,14.79599828,5.75399933,7.397999138,7.397999138,4.109999521,15.61799818,9.863998851,2.465999713,8.219999043,15.61799818,6.575999234,5.75399933,5.75399933,10.68599876,7.397999138,11.50799866,1.643999809,8.219999043,4.109999521,0.090430269,0.087569827
52.22350613,39.5887869,27.79638229,31.16564075,23.58480922,27.79638229,42.95804536,48.85424767,16.8462923,65.70053996,59.80433766,42.95804536,17.68860691,35.37721383,36.21952844,58.11970843,48.01193305,10.95008999,28.63869691,50.5388769,0.078118292,0.079567093
16.76065489,25.97901509,13.40852392,22.62688411,15.92262215,14.24655666,28.49311332,26.81704783,12.57049117,25.97901509,42.73966998,26.81704783,10.89442568,11.73245843,21.78885136,33.52130979,25.97901509,5.866229213,15.0845894,23.46491685,0.079537226,0.082430029
2.534210896,0.844736965,1.68947393,3.378947861,2.534210896,0,4.223684826,5.068421791,1.68947393,1.68947393,6.757895721,6.757895721,2.534210896,0.844736965,1.68947393,4.223684826,4.223684826,0,1.68947393,5.068421791,0.079703927,0.075559108
12.51476588,9.177494978,2.502953176,18.35498996,1.668635451,4.171588626,14.18340133,13.3490836,2.502953176,4.171588626,19.18930768,10.0118127,1.668635451,8.343177253,10.84613043,9.177494978,7.508859527,0.834317725,5.005906352,7.508859527,0.079184991,0.086497284
16.72637525,7.526868863,10.87214391,10.03582515,5.017912576,6.690550101,19.23533154,10.87214391,2.508956288,5.854231338,25.08956288,15.05373773,1.672637525,10.03582515,11.70846268,8.363187626,12.54478144,0.836318763,6.690550101,14.21741896,0.077932884,0.085748353
27.61862214,36.82482952,15.90163093,23.43398242,3.347711774,20.08627064,26.78169419,21.76012653,15.06470298,21.76012653,34.31404568,23.43398242,7.532351492,10.04313532,24.27091036,56.91110016,26.78169419,2.510783831,12.55391915,24.27091036,0.082610132,0.080461925
56.94337526,46.89454433,31.82129794,38.52051856,25.12207732,43.54493402,67.82960877,41.03272629,25.9594799,30.98389536,118.911166,56.10597268,23.44727217,39.35792114,45.21973918,56.10597268,35.17090825,15.07324639,24.28467474,51.9189598,0.081834029,0.080763394
62.44447628,35.44145951,29.53454959,54.84987782,25.31532822,45.5675908,53.16218927,38.81683661,25.31532822,40.50452516,96.19824725,39.66068088,21.09610685,29.53454959,36.28530379,49.78681217,32.06608242,4.21922137,25.31532822,48.9429679,0.075608775,0.080546951
41.40178535,40.55685095,47.31632611,38.02204777,10.98414713,33.79737579,48.16126051,45.62645732,23.65816306,43.93658853,64.21501401,55.76567006,21.96829427,31.26257261,44.78152293,93.78771783,55.76567006,7.604409554,31.26257261,39.71191656,0.075371474,0.079694132
52.40679995,48.24753011,14.14151745,31.61045076,4.991123804,31.61045076,53.23865391,41.59269837,14.14151745,16.63707935,69.87573326,28.28303489,6.654831739,15.80522538,57.39792375,32.44230473,27.45118092,6.654831739,20.79634918,31.61045076,0.082174992,0.085971041
29.82322676,27.33795786,38.93587938,40.59272531,10.76949855,18.22530524,37.27903345,42.24957124,19.05372821,36.45061048,49.70537793,43.0779942,12.42634448,34.79376455,29.82322676,25.68111193,26.50953489,11.59792152,28.16638083,48.048532,0.082555914,0.08902112
3.370470536,3.370470536,5.055705803,4.213088169,0.842617634,2.527852902,1.685235268,4.213088169,0.842617634,3.370470536,8.426176339,5.898323437,0.842617634,4.213088169,5.898323437,2.527852902,2.527852902,1.685235268,3.370470536,3.370470536,0.079380331,0.078002035
41.15007612,26.8735191,12.59696208,19.31534185,13.43675955,21.83473427,26.03372163,41.98987359,6.718379775,7.558177247,64.66440533,20.15513932,12.59696208,17.63574691,32.7521014,36.11129129,23.51432921,7.558177247,13.43675955,40.31027865,0.080105281,0.080097247
159.5447821,168.7815853,88.16948485,99.92541616,23.51186263,90.68861299,134.3535007,162.0639102,57.10023781,95.72686926,174.6595509,92.36803175,71.37529726,104.9636724,144.4300133,137.7123382,99.92541616,26.87070014,63.81791284,108.32251,0.07843202,0.0818586
