0,1
1239,360
994,1543
1276,1224
957,1414
2445,317
1362,818
1146,642
1728,504
22,1568
273,1513
2011,2361
2107,2116
1794,1821
1395,321
1666,1659
1452,1177
1967,2462
2367,511
807,1773
332,1793
951,1163
2011,133
499,707
1003,2258
2213,1169
136,1816
475,1026
1740,2201
909,860
2062,612
416,481
2308,2179
2485,1256
2053,479
1018,90
2105,2062
2232,1210
2023,1869
1584,877
967,48
987,157
2258,2125
227,1623
19,281
1773,363
1218,694
107,1534
536,2307
843,2323
1811,2069
499,2474
2139,128
2139,791
905,2199
1249,2382
2097,1352
734,109
1105,2348
1362,2071
769,2241
2376,1468
2133,2131
873,789
2089,1471
1218,314
480,186
1572,2136
1794,76
274,889
909,196
1684,2506
959,16
985,2373
2186,1856
859,2373
526,1032
520,1824
1790,1799
1883,1471
566,256
1918,1520
994,2488
524,2480
1476,998
606,581
165,286
1684,978
848,1934
438,984
2328,546
1300,1548
1571,2485
1247,1082
1722,1679
1205,2462
2469,2078
136,627
457,1303
318,888
274,1590
2120,2182
1765,1379
1909,1128
1655,26
2105,215
673,1969
1909,2224
916,1213
2213,2035
774,2241
2299,2474
1500,2427
889,1002
413,1668
526,687
808,2456
722,846
1666,509
738,1646
330,1028
2010,1636
1031,2094
319,2081
2023,1628
1346,1553
273,1149
2521,1332
951,227
2023,1109
859,2392
1909,729
743,247
1896,510
771,2373
1265,1353
669,462
2433,1927
1500,640
107,339
2133,1370
72,1235
1204,639
1977,129
1283,186
1790,99
2017,523
662,1020
2213,1079
1728,1974
1945,1111
588,342
2247,244
42,151
1318,2199
746,2499
1723,2225
2445,1790
2428,732
2023,209
113,2330
1061,93
1277,2155
687,1928
1923,361
1070,2033
369,1670
2365,548
1155,1798
252,1226
482,762
1656,430
270,99
685,1142
1951,1104
1107,1761
240,459
1794,1691
2357,1888
2483,1741
2328,481
1452,1766
2247,612
1765,654
2469,2449
1362,1816
1673,684
1929,836
2067,387
1845,1318
165,491
556,109
1883,2139
1729,28
930,1688
1006,2160
807,929
689,133
268,2329
1439,488
2047,332
2233,905
2011,993
1205,2355
1328,288
252,2459
932,846
1807,934
536,2092
704,866
124,585
551,1137
596,1589
408,854
2143,2229
725,2208
1374,391
226,1510
1571,1733
1978,1636
755,2392
2107,679
387,1479
2133,983
2477,1288
2150,1861
2011,1552
499,27
873,879
2222,2457
556,1111
566,975
2107,1035
1641,1628
1265,1521
1138,2385
291,1772
2105,620
1956,234
1030,1399
2521,1676
2438,1304
6,1465
1896,620
2150,386
1452,378
22,975
1773,373
1606,1737
810,1963
550,1869
1864,1017
136,2235
1204,263
252,1928
685,2319
524,424
1031,1264
2445,2209
807,1419
1366,2040
1088,1552
1779,885
994,1153
2084,199
930,1256
2089,2297
1424,991
859,1536
110,1646
851,1541
1571,1661
766,232
2357,1426
738,1169
1794,842
2213,523
2023,2125
909,2193
1035,921
78,2040
1794,678
662,1728
240,161
2233,308
2370,1424
627,1096
549,48
734,2321
2105,2279
722,897
2516,99
632,870
42,1235
385,692
662,1974
783,1119
723,2147
34,844
165,762
518,552
2067,232
859,1369
262,774
2498,7
2328,1969
2438,685
42,486
1175,1895
886,1961
1517,234
2011,1298
1175,1135
2010,802
807,1464
2002,2382
1003,1901
2485,704
2434,213
1673,1340
950,792
1403,373
1243,860
812,314
1018,1927
1722,551
1722,1843
240,585
1052,1027
698,234
1476,581
42,1660
526,247
1977,132
1888,444
1374,572
1571,1249
43,314
1852,1157
1673,896
1729,1327
1825,2426
1440,2457
669,1617
1023,1311
889,1084
2498,1718
1131,1084
2330,2393
2299,1541
820,993
1018,1576
367,331
1951,1660
2469,915
1935,310
1864,1013
113,505
1187,1988
549,355
269,303
816,2277
1666,1254
1684,1210
1588,485
3,885
2233,493
1009,1003
2193,898
1405,802
596,1951
1424,1388
1907,2354
859,1948
720,117
1835,2116
987,2319
1845,1565
868,2210
1825,1513
2187,2208
2469,920
2321,1299
240,303
851,1229
1009,906
957,2459
2150,1839
1773,1006
1324,906
1097,1264
1362,1412
851,106
967,204
1572,1194
769,906
1797,1793
1794,221
1324,2249
746,2141
1524,356
1794,418
1642,1196
2365,2101
1598,1690
2218,365
1150,300
1181,1833
1673,378
2392,1210
2516,663
2357,1904
1936,1779
2509,469
1277,361
1283,1519
1452,2210
1318,786
269,795
1655,13
1032,1755
1730,2314
873,1886
1883,797
1018,2092
1316,2396
1362,167
2233,1079
2330,657
110,403
2218,2077
1155,1067
491,2131
692,1677
734,1355
1239,1084
1807,1565
1328,1927
274,2168
1409,763
1452,1375
1794,1904
2365,1874
218,2178
155,786
1146,523
319,1984
1936,2117
869,1241
2084,975
2023,279
2257,1461
1476,95
724,281
1573,148
724,2041
2416,969
1334,906
3,531
1328,2248
226,1982
106,73
556,734
1852,1988
930,1944
480,2121
905,2179
3,457
1724,2219
1435,502
1956,365
2308,985
2258,2338
566,1949
1205,2092
724,2182
1159,2116
113,2285
810,1456
1283,617
76,1372
2011,1177
78,2399
615,784
808,1245
1765,281
2047,2029
1267,2140
1956,1659
2017,779
2516,1589
526,743
1401,1949
1371,696
1322,2304
807,444
1267,1377
1159,1723
755,1109
687,736
863,117
716,1311
1061,2242
1003,542
2480,389
1313,2456
2010,56
994,1961
442,1410
2067,1153
810,16
1441,1861
1150,2098
985,2451
2365,1772
1584,1350
909,373
1773,1558
70,1521
416,1389
1274,1809
1205,90
820,33
1588,929
1218,1079
1765,988
1729,196
1872,552
2107,2418
2421,1029
100,690
2164,2373
107,1476
2330,49
1371,2099
1699,410
165,254
863,1542
758,1792
743,99
1978,1576
2247,2421
1249,703
950,1780
1453,1238
1765,696
1571,704
1966,650
1956,863
518,1379
72,2249
2365,1172
1175,1543
1435,1150
1277,2376
1386,1688
1462,91
2328,132
1982,2049
1797,111
2201,1821
1267,1017
1655,1680
1919,1262
2011,1551
2418,921
936,897
385,2387
22,104
22,697
165,2000
808,1110
2445,970
1666,779
1452,2418
724,266
2105,1946
438,620
2447,112
566,1246
1346,2153
2003,2459
1313,508
2433,1985
957,1928
415,293
1155,2417
1584,1957
632,883
518,4
2066,883
2062,1129
1366,2048
1097,2078
1276,1739
2469,969
722,843
2060,488
2062,856
2483,1125
385,65
2505,47
2360,1373
596,1309
1598,1981
413,1488
22,250
1807,2522
1065,403
505,786
2438,588
1138,1636
1005,1228
1606,2323
1283,1210
1502,992
547,1241
1684,865
1896,1922
1642,495
1371,2033
2133,2009
2150,1256
2201,263
1243,2426
1912,1027
685,1281
1872,1379
1249,1230
2097,622
566,121
1845,885
1978,2029
2438,1235
3,11
1718,2362
743,1657
1165,1202
1888,2093
2421,244
1807,605
2485,1960
810,1097
951,2490
491,1133
499,1774
1476,1839
596,1137
504,1062
2179,920
1386,1543
755,89
704,424
