0,1
134441987,P36888
46239015,P45983
136173089,P56524
121399082,P08684
54584164,Q12809
45269433,P23219
44137946,Q14680
49796953,Q12809
135514579,P27338
9826528,Q2M2I8
44188275,Q01959
16066811,Q9UBN7
11512578,Q07817
5494449,P49674
6422124,P06276
3038522,P08581
135321114,Q13547
134694986,P29323
53325961,P24941
145431055,P15538
44158237,P55212
46837651,P31645
6450551,Q7L7X3
44264598,P00747
5280953,P27338
15979276,O00141
94391,P48443
25262965,Q96GD4
90412383,P07339
122193932,Q14432
124222779,P23219
91895718,Q6V1X1
138686376,Q9NR96
126557182,P07339
30291209,P49674
11548630,Q96GD4
71550737,Q04828
25151352,Q9Y4K4
11707110,O15254
15604510,Q6DT37
25262965,Q15746
9835305,P10635
11712625,Q96L34
129032895,Q13547
24867231,Q15418
11712625,Q13557
11647018,Q14790
54728429,P35354
57328213,Q9H3N8
24771867,P28482
5327823,P12931
132272575,Q9NR96
90413928,P07339
53240420,Q07820
44476436,Q12809
15604510,P54753
2995,P51589
90412339,P07339
91895720,Q6V1X1
66926892,P10635
10127622,P43405
9937807,P08684
44330636,P27487
118735337,P24941
132272484,Q9NR96
11591919,P55212
11485656,Q9Y5S2
137249613,P35968
91932655,Q03181
86279278,P55210
78322708,P07339
25102847,P07332
118675620,Q12809
135320836,Q13547
141724609,P15538
91895772,Q6V1X1
22421276,P21397
10074640,Q04759
78105161,P07339
11415509,Q6V1X1
57990770,Q07912
207753,P27338
122191639,Q12809
54764173,Q9Y345
45482752,Q12809
11681998,Q13085
145950894,P07550
10366136,P42684
122510326,Q9NYK1
25227462,Q9H2G2
124147973,Q12809
71719905,Q9Y345
16718576,P05771
5330286,O75116
24986404,P10635
11152667,Q13464
53302364,Q12809
16222096,O75716
155533876,P56524
155535084,Q8WUI4
66555697,Q12809
124222794,P07339
9868037,O15197
78105032,P07339
5328940,P15735
185559,P08908
3657160,P00915
46882857,Q12809
9981035,P21731
137647477,Q15835
16222096,P10398
28693,Q9Y251
68551,P08908
9954812,P00734
2731904,P22303
44415581,P00734
44351097,P00734
155542898,Q12809
25102847,Q2M2I8
121475782,P08684
176870,Q15067
16046153,P00740
71578658,Q00535
24963252,P23443
25167777,P36897
11387605,P45983
52946862,P21397
42602176,Q12809
11386220,Q03181
121364636,P06870
10042344,P33261
137658634,O14842
44137946,O14757
155534005,P56524
10366136,Q96S53
127035741,Q6V1X1
44137675,P41240
130196825,P49137
25145656,P06241
90373010,P07339
11285002,Q9Y463
24964624,P29317
11978790,P06737
25052767,Q12809
137641063,P35968
46191454,Q9Y5S2
24794418,Q9ULC5
59635640,P33261
11442891,Q16539
10752,Q9HC97
11437726,P27487
117606729,P07948
56949517,Q9Y616
44423823,P29275
10127622,P45984
17758020,P23443
155518106,Q8WUI4
25066467,Q15569
66562670,P07339
11484559,Q6V1X1
23643975,Q13873
45272015,P23219
23636021,P06276
132271966,Q9NR96
118401281,Q96GD4
24901704,Q6DT37
122179852,P00918
44291583,P24530
9868037,P12931
57389549,P08684
16725726,P42684
4369491,P09619
25151352,P15735
138686482,Q9NR96
127025656,Q9BY41
118713018,P03951
117606729,P49841
117818379,P21397
137643636,Q12809
122589410,P48736
77844826,P33261
51039094,Q13976
44219903,P03956
9874913,Q00537
155551858,Q9Y5Y6
90654156,P21397
10811477,P24530
9797847,P05129
11485656,Q9UK32
77107556,P35372
72943187,Q6PL18
11647944,Q9Y345
127035569,Q6V1X1
131709616,P27338
24964624,Q9NQU5
155533876,Q8WUI4
44408590,P32238
132272717,Q9NR96
25107503,P34972
88314336,P00915
11464036,Q6V1X1
71560811,P33527
52913813,Q13882
10138259,P11388
44406503,Q9Y345
49797602,Q6V1X1
10650062,P24530
145975678,P34972
90441917,P07339
44126292,Q6V1X1
16749269,Q14790
134329266,Q9NR96
46837782,P31645
44443357,Q6V1X1
51042438,Q86XP3
15923664,P41145
1519955,P27338
137653290,P29275
44580458,P12821
67097557,P10635
132272315,Q9NR96
132272746,Q9NR96
9826528,P38117
50991424,P03956
44385264,P17612
23645371,Q9UHL4
137633768,Q9UBN7
140801879,O95977
23643975,Q16832
5281672,P43405
118714376,P56524
91895845,Q6V1X1
10546567,P23219
132495363,P00915
54030066,O15379
44418821,P80365
44288112,P49146
66557964,P27986
10166543,P10635
135320959,Q13547
71496458,O14976
25254071,Q05655
44205240,P55263
10045603,P08684
9868037,O75385
71496458,Q9UK32
2982630,Q9Y337
130453528,P27338
122192784,Q8IU80
44447194,Q9BY41
71552942,O00141
24765037,Q96S44
10437018,O14757
132017322,P06870
11303594,P08684
25254071,P08581
56925995,Q07869
9874913,P20340
11439407,P06239
72197631,Q8NER1
480764,P27338
24756910,Q86XP3
44589077,Q12809
155802587,Q9NR96
16123056,P61160
42630191,Q13946
71453564,Q04828
135320787,Q13547
25165359,Q03181
25117126,O75460
117897570,Q9Y345
145953005,P52333
15944971,Q9Y2T6
42642645,Q7L7X3
90413271,P07339
132272677,Q9NR96
49797119,Q6V1X1
24772511,Q14432
12111408,P17612
25171648,Q9BZE4
90373505,P07339
137648482,O76074
59422203,P54619
11222807,Q6V1X1
86287939,Q01469
49797106,Q6V1X1
9863672,P07948
44431218,Q6V1X1
24963252,Q8IW41
118386409,Q96GD4
118987740,Q16539
44414978,P07858
11973736,Q7L7X3
57521296,Q92769
155532173,P29275
145431083,P15538
11301893,P10635
25102847,Q9NSD9
25064730,P08684
135285465,P07339
135285490,P07339
44350342,P08514
44418473,Q12809
122186558,Q9BY41
44409290,Q12809
54766,P22303
135320893,Q13547
15979151,O00141
89846958,P08684
131432,P29275
10458809,P08514
44431798,Q13085
71553307,P27338
57750369,Q12809
11488320,Q16539
86288365,Q12809
44541014,P12931
122182836,Q12809
24964624,Q07912
44516953,P53667
5329102,Q15569
23648364,P07711
25145656,P29317
73669989,P07339
11488045,Q9Y345
11167602,P36507
145970069,Q92769
118401282,Q96GD4
122182318,Q02127
49803313,Q9UHD8
129030298,P42345
127041472,P00734
11955855,Q8TDX7
45256133,P21554
118938509,Q12879
24864821,Q8IW41
24767976,Q9UBE8
89470730,Q12809
16749163,Q14790
130453587,P27338
25066467,P54764
124222793,P07339
424430,P08173
44444379,Q6V1X1
51039094,O15254
9806229,O14976
56846693,Q92918
44431799,Q13085
51042438,O15197
15634400,P27338
56840376,Q96PD7
10430360,P13861
118502821,Q13535
11220185,Q01959
11291302,P28482
122510278,Q9NYK1
24900235,P10635
24864821,O60674
134325585,P48736
16658031,P00747
16118392,Q13043
25174166,Q12809
135285417,P07339
10044321,P78536
23647698,Q6V1X1
16658289,P00747
57341142,P35228
44603533,P48730
135285450,P07339
122690187,Q92769
151194,Q16832
10127622,O75385
25167777,Q9UHD8
52947851,P34995
24822704,O15530
46839297,Q9Y345
134153498,O60885
54336405,P07858
154827333,P09874
11576852,Q14790
155555191,Q9UBN7
126555281,P07339
67953246,P21554
71496458,P53634
44159530,Q12809
11616861,Q9UHL4
9956975,P31639
11398307,P52333
117889949,P06870
25062766,Q14289
44454650,P56524
6445562,P06493
3035817,P41250
16658101,Q6V1X1
9868037,P31749
25262792,O75460
68182368,P21554
118523373,P42345
66615217,Q12809
24748573,O75716
89908440,Q12809
10221904,O76074
145980134,Q10469
11280296,Q6V1X1
5462471,P30542
9829523,P28482
9934240,P03956
1400,O60674
24801102,Q12809
11978790,Q96S53
134130328,O60658
652633,P11362
53320639,P14780
71450591,Q14432
11317532,P00749
9808844,O75460
44382077,P48147
121272745,Q16288
132272481,Q9NR96
10074640,P61158
11493105,P27338
9807686,P00734
137653361,O43570
133081177,P03952
3440,P02768
130288500,O95977
77108121,Q12809
86288088,Q01469
22337182,Q01959
11715767,Q16644
137796283,Q13133
134442003,P36888
23653175,Q15208
86287496,Q14432
24905401,Q96RR4
44289792,P34995
44442781,Q13085
126556817,P07339
18969732,P23219
90654823,P00915
57780007,Q12809
137658515,P11362
58881846,P45983
44182295,Q9NSY1
118433088,P27338
45267770,P23219
71092344,O76083
16739650,P21709
89648194,P31749
23653175,P42680
44605426,Q13535
126507754,Q9UBN7
49830590,Q15067
45486346,P00747
3025986,Q15418
11338033,Q9UK32
146676738,Q13547
46220502,P09619
44395168,P23219
135343705,Q12809
