27.59209006,25.08371824,15.05023094,14.214107,10.0334873,25.08371824,25.91984218,37.62557736,16.72247883,15.05023094,34.28108159,16.72247883,12.54185912,16.72247883,26.75596612,29.26433795,29.26433795,8.361239413,16.72247883,20.06697459,0.082768154,0.081107905
23.66245748,14.36649204,21.12719418,16.05666758,4.225438836,11.83122874,22.81736972,17.74684311,12.67631651,19.43701865,40.56421283,28.73298409,8.450877673,21.12719418,26.19772079,24.50754525,15.21157981,2.535263302,13.52140428,19.43701865,0.074961992,0.079950241
52.22350613,39.5887869,27.79638229,31.16564075,23.58480922,27.79638229,42.95804536,48.85424767,16.8462923,65.70053996,59.80433766,42.95804536,17.68860691,35.37721383,36.21952844,58.11970843,48.01193305,10.95008999,28.63869691,50.5388769,0.078118292,0.079567093
16.76065489,25.97901509,13.40852392,22.62688411,15.92262215,14.24655666,28.49311332,26.81704783,12.57049117,25.97901509,42.73966998,26.81704783,10.89442568,11.73245843,21.78885136,33.52130979,25.97901509,5.866229213,15.0845894,23.46491685,0.079537226,0.082430029
36.09903466,21.82732328,18.46927354,24.34586058,11.75317407,27.70391032,28.54342275,26.02488545,12.59268651,26.02488545,44.49415899,41.97562169,10.91366164,19.30878598,22.66683571,43.65464656,25.18537302,1.679024868,11.75317407,26.86439788,0.07746813,0.083019436
56.94337526,46.89454433,31.82129794,38.52051856,25.12207732,43.54493402,67.82960877,41.03272629,25.9594799,30.98389536,118.911166,56.10597268,23.44727217,39.35792114,45.21973918,56.10597268,35.17090825,15.07324639,24.28467474,51.9189598,0.081834029,0.080763394
62.44447628,35.44145951,29.53454959,54.84987782,25.31532822,45.5675908,53.16218927,38.81683661,25.31532822,40.50452516,96.19824725,39.66068088,21.09610685,29.53454959,36.28530379,49.78681217,32.06608242,4.21922137,25.31532822,48.9429679,0.075608775,0.080546951
80.86748834,64.02009494,62.3353556,74.97090065,23.58635077,70.7590523,85.07933669,63.17772527,32.01004747,73.28616131,165.946825,102.7690998,24.42872044,65.70483428,74.12853098,124.6707112,84.23696702,16.00502373,44.64559252,87.6064457,0.078468314,0.079162016
41.40178535,40.55685095,47.31632611,38.02204777,10.98414713,33.79737579,48.16126051,45.62645732,23.65816306,43.93658853,64.21501401,55.76567006,21.96829427,31.26257261,44.78152293,93.78771783,55.76567006,7.604409554,31.26257261,39.71191656,0.075371474,0.079694132
52.40679995,48.24753011,14.14151745,31.61045076,4.991123804,31.61045076,53.23865391,41.59269837,14.14151745,16.63707935,69.87573326,28.28303489,6.654831739,15.80522538,57.39792375,32.44230473,27.45118092,6.654831739,20.79634918,31.61045076,0.082174992,0.085971041
41.15007612,26.8735191,12.59696208,19.31534185,13.43675955,21.83473427,26.03372163,41.98987359,6.718379775,7.558177247,64.66440533,20.15513932,12.59696208,17.63574691,32.7521014,36.11129129,23.51432921,7.558177247,13.43675955,40.31027865,0.080105281,0.080097247
81.76497156,87.60532668,50.89452312,82.59930801,31.70478489,59.23788756,79.26196223,83.43364445,38.37947645,56.73487823,158.5239245,70.91859778,24.19575689,59.23788756,84.2679809,105.126392,65.91257912,20.85841111,44.21983156,78.42762579,0.082237326,0.08342623
141.4037882,120.6091135,75.69261604,103.9733737,29.11254463,88.16942088,147.2262971,132.2541313,55.72972829,128.0951964,197.1335165,100.6462257,59.05687625,84.84227292,108.9640956,137.2448533,100.6462257,24.12182269,64.04759818,145.5627231,0.083058376,0.085154635
127.0710286,112.8591372,60.19153986,76.07541843,30.09576993,107.8431756,185.5905812,68.55147595,44.30766129,66.04349512,193.1145237,127.0710286,41.79968046,50.15961655,71.89545039,132.9229839,68.55147595,10.86791692,38.45570602,81.09138009,0.082686043,0.081320348
31.21548533,36.27745593,29.5281618,36.27745593,30.37182357,28.68450004,37.1211177,51.46336771,24.46619121,33.74647063,38.80844123,41.33942652,13.49858825,27.84083827,33.74647063,47.24505889,32.0591471,5.061970595,23.62252944,28.68450004,0.07770394,0.078634294
14.32351896,9.268159328,2.527679817,3.370239756,3.370239756,3.370239756,3.370239756,5.897919573,5.055359634,5.055359634,17.69375872,3.370239756,5.055359634,7.58303945,9.268159328,6.740479512,5.055359634,1.685119878,5.055359634,10.95327921,0.081345132,0.076094929
16.65044861,20.81306076,19.1480159,24.97567291,8.325224303,14.98540375,25.80819534,22.47810562,8.325224303,22.47810562,40.79359909,34.13341964,9.157746733,14.98540375,22.47810562,29.13828506,16.65044861,8.325224303,11.65531402,24.97567291,0.08195388,0.08552369
36.65456279,12.78647539,7.671885236,3.409726772,8.524316929,3.409726772,2.557295079,28.98267756,4.262158465,4.262158465,46.88374311,5.114590157,0.852431693,12.78647539,17.90106555,17.04863386,10.22918031,6.819453543,8.524316929,17.04863386,0.076221404,0.071346903
31.82543062,37.68800995,27.63787396,30.15040796,15.07520398,51.08819126,56.11325926,30.98791929,10.88764732,28.47538529,81.23859922,36.01298728,18.42524931,15.07520398,27.63787396,43.55058927,33.50045329,12.56266998,11.72515865,33.50045329,0.08132623,0.081162438
20.07417393,21.74702176,15.89205436,9.200663053,5.854967397,22.58344568,25.92914133,15.89205436,10.03708697,11.70993479,35.9662283,26.76556525,3.345695656,10.87351088,25.09271742,27.60198916,14.21920654,3.345695656,10.03708697,20.91059785,0.079660845,0.083915241
96.20113571,58.22700319,33.75478446,58.22700319,21.9406099,49.78830708,77.63600425,81.0114827,24.47221873,39.66187174,98.73274454,50.63217669,21.09674029,43.03735018,100.4204838,102.9520926,46.41282863,13.50191378,27.00382757,61.60248164,0.077573812,0.078556577
28.52360205,26.8457431,22.65109574,29.36253152,16.77858944,32.71824941,48.65790937,36.91289676,22.65109574,41.10754412,76.34258195,42.78540307,20.9732368,15.10073049,26.8457431,52.01362726,23.49002521,10.06715366,18.45644838,32.71824941,0.079734496,0.081336032
56.49032703,37.94126443,32.88242917,24.45103707,25.29417628,16.86278419,52.27463099,32.88242917,14.33336656,41.31382126,71.6668328,37.94126443,21.92161945,22.76475866,49.74521336,59.86288387,39.62754284,10.11767051,27.82359391,56.49032703,0.07766858,0.07919221
22.08528713,18.68755064,15.28981416,35.67623305,15.28981416,22.08528713,33.12793069,19.53698476,9.343775322,18.68755064,38.22453541,27.18189185,7.644907082,10.19320944,16.13924828,41.62227189,29.73019421,5.946038841,7.644907082,22.08528713,0.072581059,0.077984821
81.28570608,55.03719682,14.39434378,32.17559199,23.70833094,54.19047072,50.8035663,80.43897997,26.24850925,21.16815262,88.90624102,16.9345221,11.85416547,30.48213978,60.11755345,74.51189724,41.48957914,15.24106989,21.16815262,64.35118398,0.076922427,0.076351468
54.67236474,33.96313567,14.91064493,28.99292069,10.76879912,22.36596739,33.96313567,41.41845813,15.73901409,19.05249074,76.20996297,27.33618237,9.940429952,29.82128986,28.16455153,48.04541144,19.05249074,7.455322464,19.05249074,38.93335065,0.083957008,0.087673829
19.82955557,14.87216668,6.609851857,18.17709261,2.478694446,15.69839816,20.65578705,14.87216668,8.262314821,14.0459352,31.39679632,26.43940743,10.74100927,14.87216668,14.0459352,17.35086112,15.69839816,4.131157411,12.39347223,19.00332409,0.081113655,0.092654863
19.2155676,15.0382703,17.54464868,27.57016222,10.02551353,14.20281084,22.55740545,26.73470275,15.87372976,18.38010814,29.24108114,12.53189192,6.683675689,20.88648653,17.54464868,18.38010814,15.0382703,1.670918922,24.22832437,24.22832437,0.08103565,0.083504889
18.24666002,9.12333001,4.976361823,6.635149098,5.805755461,3.317574549,17.41726638,6.635149098,5.805755461,4.146968186,16.58787274,12.44090456,2.488180912,12.44090456,4.146968186,16.58787274,14.09969183,2.488180912,1.658787274,2.488180912,0.083916779,0.086689583
27.65573677,25.14157889,15.08494733,23.46547363,7.542473666,23.46547363,34.36015781,28.4937894,12.57078944,20.95131574,46.93094725,31.84599992,8.380526295,22.627421,31.84599992,36.8743157,21.78936837,5.028315777,19.27521048,22.627421,0.078354892,0.083592479
