Drugbank_id,Uniprot_id
DB00717,P06401
DB00543,P28335
DB12695,Q13219
DB00661,Q02641
DB00753,P34903
DB12010,Q9Y6E0
DB11652,P21860
DB00408,P11229
DB01175,P25100
DB14185,P28222
DB01224,P18089
DB14715,Q8N1C3
DB14672,O14764
DB00163,P09917
DB06637,Q14003
DB08815,P28223
DB01197,P08253
DB11093,P0DP23
DB02901,P08235
DB12695,Q9Y266
DB01589,P78334
DB14487,P0C0L5
DB13269,Q99250
DB00897,Q16445
DB00555,P35498
DB00215,P31645
DB06255,P42574
DB00806,P29274
DB04707,Q13464
DB00321,Q99720
DB08896,P07949
DB00159,Q03181
DB09130,P30041
DB01142,P08912
DB06791,P30874
DB01195,Q14524
DB12010,Q9Y6R4
DB00661,O43497
DB06603,Q92769
DB00116,P34897
DB00371,P78334
DB00565,Q9GZZ6
DB11837,P15538
DB00573,Q07869
DB01065,P46597
DB14719,Q9UN88
DB01186,P08908
DB02587,O60266
DB01107,P28472
DB00145,O75311
DB15035,P09769
DB00311,P00918
DB00370,P35368
DB00621,P10275
DB00628,Q9UN88
DB01273,Q15825
DB01182,P08588
DB00818,Q16445
DB00421,P06401
DB13872,P48169
DB09130,P01042
DB00795,O14920
DB03010,Q9BQE3
DB01267,P35462
DB01586,P52895
DB00675,O75469
DB09166,P14867
DB02659,P23141
DB15133,P08581
DB00248,P07550
DB00421,O00305
DB13335,P14867
DB00116,P42898
DB08437,P39023
DB01181,O75469
DB00270,Q13936
DB01618,P14416
DB01043,Q9UN88
DB00155,P00480
DB04825,Q9H1R3
DB01393,P19793
DB01576,P35348
DB01354,P43681
DB00363,P34969
DB00726,P08172
DB00770,Q9Y5Y4
DB00907,Q14524
DB01356,P49841
DB01107,P47870
DB01074,P23786
DB09166,P31644
DB00656,P35367
DB00153,O00555
DB08868,O95977
DB05667,P05108
DB00755,P10276
DB00228,O14764
DB16165,P08235
DB05541,O60939
DB06151,O14920
DB00977,P03372
DB02587,Q02817
DB04855,P25100
DB09195,P18089
DB01624,P21918
DB01238,Q05586
DB00313,Q9UQL6
DB11994,P05181
DB12010,O75747
DB04917,Q13639
DB09211,P43116
DB00382,P22303
DB14487,P01042
DB00402,P18507
DB01254,P10721
DB15149,P22607
DB16690,P54710
DB04842,Q06432
DB00692,Q14654
DB06479,P27815
DB00463,P43681
DB01133,Q13488
DB00321,P11229
DB01373,P98194
DB00289,Q12879
DB00493,Q8TCC7
DB00190,P20711
DB01159,Q16445
DB09283,P09619
DB00695,P00918
DB01226,P06276
DB00241,P36544
DB12255,Q96KS0
DB08916,Q15303
DB13345,O95264
DB00794,P48169
DB13345,P41595
DB11638,P07355
DB12010,P42684
DB00374,Q13258
DB01403,P35368
DB06195,P06493
DB00622,O00305
DB00580,P07451
DB09283,Q08493
DB00563,P31939
DB00246,P21917
DB04889,P31645
DB15489,P47870
DB00318,P41143
DB04855,Q9UNX9
DB01472,P27338
DB00543,P41595
DB12010,P09619
DB01324,P55017
DB14185,P21918
DB01588,P78334
DB00957,P03372
DB11348,O75340
DB00398,P11362
DB00622,Q00975
DB00590,Q9H252
DB00962,P14867
DB11429,P10275
DB15489,P78334
DB01708,P47869
DB00568,O95180
DB00907,Q8IWT1
DB00201,Q07343
DB00312,P28472
DB12267,P00533
DB00975,P00813
DB09130,Q15185
DB00898,P30532
DB14539,P14060
DB12537,P18507
DB13746,Q00975
DB00237,P14867
DB00411,Q15822
DB06144,P25100
DB00458,P21728
DB13269,Q8IWT1
DB09351,P08588
DB00655,P10275
DB01209,P35372
DB00734,P14416
DB11348,P27824
DB00956,P35372
DB00622,P54289
DB14533,P15531
DB00568,Q13936
DB00695,Q13621
DB13952,Q99527
DB01403,P08172
DB01618,P11229
DB14491,Q16595
DB00898,P32004
DB12598,P06870
DB14001,Q5KSL6
DB01625,P20309
DB09462,O43252
DB01259,P04626
DB00617,Q9P0X4
DB00801,P18507
DB14514,P05023
DB06654,P27338
DB00404,P34903
DB00699,P35348
DB08846,P43166
DB01273,P36544
DB06709,P20309
DB00189,Q8N1C3
DB01236,O14983
DB09079,P35968
DB11638,P11413
DB00841,P08588
DB00312,P48169
DB15035,P51813
DB12695,P06753
DB01365,P35348
DB01200,P25100
DB00747,P11229
DB09130,P27169
DB00320,P28222
DB14805,Q04609
DB01488,Q99720
DB12404,P14867
DB13025,P28335
DB00475,P18507
DB00411,P08173
DB01406,P10275
DB04365,P20309
DB01291,P08588
DB00425,P47869
DB13345,P28223
DB06016,P28223
DB13746,Q99250
DB12010,P29320
DB06751,Q13936
DB08950,P35348
DB11273,P28221
DB00568,P08912
DB01221,P28566
DB00533,P35354
DB00573,P35354
DB00201,P78527
DB00454,P31645
DB04844,Q05940
DB00145,Q12879
DB01133,Q9Y5K8
DB00246,P18089
DB14488,P69905
DB09235,Q13936
DB05087,Q99928
DB08814,P35228
DB14924,P51813
DB11273,Q13639
DB01594,Q99928
DB01656,Q08493
DB11093,P41180
DB14490,Q9BY41
DB01238,P08908
DB00470,P21554
DB00145,P21549
DB12565,Q969S8
DB02234,P29474
DB09096,P04040
DB00408,P28335
DB15102,P22455
DB00909,Q9P0X4
DB14028,P18507
DB09194,P35348
DB01054,Q01668
DB01159,P08100
DB14487,Q14624
DB14001,O75469
DB00237,O00591
DB09166,P25105
DB00898,P28472
DB04365,P11229
DB11093,Q02818
DB00311,P22748
DB01224,P11229
DB00373,P07550
DB00228,Q08289
DB02709,P16050
DB02587,Q8TD08
DB01393,Q07869
DB14481,Q75N90
DB01250,P47989
DB09130,P02766
DB01268,P09619
DB09195,P31645
DB01483,P36544
DB03496,P50750
DB14490,P02794
DB06712,Q02641
DB01186,P14416
DB00562,P35218
DB14481,Q99584
DB01364,P08588
DB01238,P08173
DB06637,Q9NZV8
DB00243,Q13936
DB01238,P50406
DB00734,P18089
DB00170,P04070
DB01194,P35218
DB11674,Q92731
DB09130,P68871
DB01593,P01024
DB06204,P31645
DB14840,Q02763
DB12537,P47870
DB00181,O75899
DB00342,P08173
DB00726,P35368
DB00207,Q9UM07
DB00200,O60494
DB01403,P21918
DB11718,P53671
DB00603,P03372
DB01593,P06733
DB01241,Q8TCC7
DB14672,P47870
DB14881,P35372
DB01588,P14867
DB12095,P17752
DB02845,P22303
DB13269,Q9UQD0
DB14487,P06702
DB12010,Q13177
DB01224,P21917
DB08996,P22303
DB13944,P10275
DB14533,P68871
DB00897,P47869
DB06718,P10275
DB00523,Q15238
DB13996,P05023
DB09235,Q15878
DB00583,O43772
DB09017,P47869
DB00725,P08912
DB11823,O60391
DB11638,P46782
DB11901,O14764
DB01088,Q07343
DB00983,P13945
DB02345,P15531
DB00273,Q13003
DB13954,P03372
DB00679,P21728
DB02709,P68400
DB02377,P30793
DB00367,P04150
DB11148,P54284
DB11348,P27797
DB01577,P54219
DB00867,Q9UGI6
DB03600,P09958
DB00498,Q9BQB6
DB11633,Q92806
DB14766,O95977
DB09130,P23528
DB00564,Q9Y5Y9
DB06738,Q05586
DB01708,Q14994
DB00830,Q01959
DB00408,P46098
DB00346,P35348
DB14719,P78334
DB00312,P18507
DB01252,P37231
DB04820,P21964
DB09017,Q9UN88
DB01511,P34903
DB00333,P43681
DB01392,P08913
DB00222,Q14654
DB00134,Q9UBK8
DB09194,P14416
DB00255,P11474
DB00202,P08172
DB11148,Q9BXT2
DB00418,O60391
DB00657,P36544
DB04841,O43497
DB00384,P37088
DB00818,O14764
DB01466,P35372
DB00839,Q09428
DB01224,P50406
DB00565,P08172
DB14487,P14923
DB00184,P30926
DB00186,P28472
DB00184,P28329
DB01236,P78334
DB06637,Q96RP8
DB01222,P04083
DB00643,Q71U36
DB04846,P08588
DB09128,P08908
DB00562,O43570
DB05708,P36544
DB00996,O43525
DB14011,P05093
DB09345,Q15858
DB00384,P51172
DB00922,Q14654
DB00849,P42262
DB00279,P10827
DB00436,P55017
DB00837,P14867
DB11952,P48736
DB01229,O75469
DB01221,P28223
DB12404,Q9UN88
DB00313,Q9NY46
DB00934,P18089
DB00182,P23975
DB12645,Q9BY41
DB11348,Q99653
DB13139,P07550
DB01183,P41143
DB00408,P35367
DB01069,Q9Y5Y9
DB00449,P35348
DB01520,Q13224
DB01236,Q16445
DB14481,Q02818
DB09194,P20309
DB01161,P35499
DB00477,P50406
DB14011,P24462
DB01218,Q12809
DB01107,P78334
DB11682,Q9H6Z9
DB09345,Q9UQD0
DB01107,O00591
DB13345,P35462
DB15494,P30872
DB04272,O75390
DB00622,Q9Y698
DB12010,Q9Y2H1
DB06216,P28223
DB01229,P10636
DB00871,P08588
DB00391,P21917
DB00540,P07550
DB01118,Q01668
DB01200,P18089
DB00523,P13631
DB14672,Q99928
DB15035,Q06187
DB00228,Q9BXT2
DB00162,Q6NUM9
DB00502,Q05940
DB12001,Q00534
DB01595,P18507
DB01593,P04217
DB00396,P08235
DB01576,Q01959
DB01005,P23921
DB01108,P03372
DB13025,P46098
DB01489,P18505
DB08865,Q04912
DB00427,P35367
DB01401,P23219
DB09295,P23219
DB01069,Q14524
DB13873,P37231
DB00770,P35408
DB06446,P28223
DB14491,P39748
DB01159,P03886
