Drugbank_id,Uniprot_id
DB04630,O14730
DB12565,P30405
DB09185,Q86XP1
DB13720,P00403
DB04960,O00408
DB00631,Q06203
DB13951,O95977
DB00557,Q9UBC3
DB16019,P10632
DB04844,P10997
DB06698,P02675
DB00240,Q15139
DB13174,P51957
DB05294,P42681
DB11363,Q9NZV8
DB01186,Q06278
DB02285,P55210
DB03395,Q9HAZ1
DB00533,Q13547
DB15091,P06727
DB04905,Q9UBS5
DB14766,Q9UP52
DB04920,P55072
DB09220,Q01814
DB00746,P05093
DB14498,P56524
DB05095,Q9Y230
DB11679,Q9BY41
DB00309,Q96RP8
DB15494,P01100
DB01047,P08173
DB14065,Q9BRS2
DB00868,Q96A70
DB13783,P09382
DB00244,P10826
DB03695,P48443
DB01228,P42766
DB09257,P53985
DB05885,O14976
DB09068,P00749
DB04576,Q8N0U8
DB01240,P51649
DB15444,P00740
DB02345,P43088
DB09304,O14730
DB00351,Q13177
DB00200,P08670
DB00497,Q9H3Y6
DB01497,O95069
DB03496,P15814
DB01254,P00491
DB00794,P02652
DB09173,Q9H6Z9
DB09054,O15379
DB01440,P14415
DB04871,P17544
DB11994,Q13219
DB00444,P11021
DB00321,P07900
DB11755,P15121
DB11674,Q8NEV4
DB12116,P0DMS8
DB00420,P03372
DB01197,P27797
DB09212,O14791
DB00187,P29322
DB00988,P54760
DB11090,Q9Y4K4
DB00455,Q9BYF1
DB16236,O75600
DB03467,O95342
DB09123,Q6V0L0
DB04892,P12104
DB01273,Q13621
DB15035,P07900
DB05428,P29074
DB01039,P17812
DB00342,P47898
DB00750,Q14500
DB00594,Q9GZZ6
DB00953,O75911
DB00533,P35462
DB04864,P51649
DB12499,P36955
DB00333,Q9UK17
DB06190,Q15842
DB00316,P19838
DB05667,P51812
DB00998,P18850
DB00266,Q09428
DB00685,O75899
DB01242,Q92887
DB01252,P02768
DB02546,Q02383
DB00310,P09211
DB06176,P31350
DB00691,Q9C0B1
DB08931,Q05513
DB12598,P05141
DB00296,O15342
DB03394,P26358
DB06594,P06748
DB09488,P22748
DB06691,Q7Z3S7
DB01591,P19634
DB09079,P54284
DB06506,P48549
DB00690,Q96PY6
DB00221,P37059
DB09220,O60266
DB06787,P21549
DB00991,P50914
DB04846,P30405
DB00461,P08243
DB01047,P00352
DB02852,P19801
DB01324,P05106
DB00752,P0DMS8
DB04846,P45985
DB00657,Q96Q83
DB11703,O60503
DB06408,P06396
DB03701,P05106
DB15873,P22102
DB01012,P61313
DB00850,P15382
DB00245,P24941
DB00232,Q9UBV8
DB12836,P62829
DB00297,Q13133
DB00603,Q07021
DB00653,P13196
DB00134,Q99653
DB00630,P48549
DB08950,Q13546
DB13872,Q14164
DB00959,P42262
DB00935,Q04828
DB01158,Q16654
DB04468,P15814
DB06191,O75469
DB16236,P09210
DB14068,O14757
DB01224,O75899
DB03509,O95864
DB06774,Q01118
DB01248,P37802
DB08828,P17844
DB04825,Q14994
DB09026,Q99653
DB06764,Q96D53
DB00867,Q07343
DB01406,P15954
DB02207,P19878
DB00370,P54289
DB15569,Q96L12
DB00424,P15382
DB08995,P12644
DB11800,P09466
DB06469,Q02779
DB16019,P00846
DB06216,P14735
DB16629,Q9NR33
DB09220,P02452
DB00913,Q92781
DB00178,P20061
DB01427,Q15208
DB14766,P51168
DB01124,Q7L7X3
DB06813,P23528
DB00951,P05067
DB00645,Q16512
DB12565,P15814
DB11901,Q16099
DB09342,O95180
DB01579,Q96SW2
DB15569,P48551
DB01156,Q14145
DB00159,P39086
DB00246,Q13423
DB01005,P41240
DB01248,Q9BY49
DB12836,P12814
DB15690,Q12879
DB12693,P11166
DB04695,P53609
DB15822,Q9Y5K8
DB01215,Q9Y698
DB04824,Q9Y6E0
DB05260,Q16864
DB06694,Q02218
DB01400,Q7L7X3
DB00683,P08684
DB09401,P54760
DB12093,O95622
DB01698,P53671
DB01583,Q16665
DB00491,P08493
DB02709,P30926
DB01392,Q9NWZ5
DB00864,P05067
DB11674,Q13164
DB08918,P10412
DB00340,P33261
DB00170,P17936
DB00116,Q9BUF5
DB12783,P41594
DB01059,Q16584
DB01614,P40145
DB00209,P41180
DB01954,P31391
DB14491,Q02127
DB11477,P51812
DB08486,P98170
DB14065,P52597
DB11090,P02792
DB02659,Q14624
DB09229,O95819
DB00863,Q15274
DB11642,P10909
DB01186,Q9GZP0
DB00917,P62807
DB01126,Q9Y616
DB11752,P49069
DB00549,O15264
DB00394,P02750
