Drugbank_id,Uniprot_id
DB00726,P08913
DB14490,P00450
DB01600,P35354
DB01156,P23975
DB12579,P14416
DB04552,O60656
DB09089,P08173
DB01593,P04075
DB01224,P14416
DB01708,Q99720
DB00751,P35348
DB00619,P04629
DB11273,P50406
DB00309,Q9H4B7
DB09099,P30872
DB00543,P35462
DB00875,P11229
DB01472,P35348
DB06603,Q96DB2
DB00449,P35348
DB06814,P07550
DB00843,Q00653
DB14989,P00519
DB01189,P23415
DB00605,P23219
DB09130,P42858
DB00920,P52209
DB11348,Q96L12
DB01017,P01584
DB00898,P31644
DB01069,P08913
DB11638,P62857
DB08808,P07550
DB15489,P31644
DB00333,P41143
DB14487,P68104
DB14059,Q04206
DB00933,P14416
DB00321,P25100
DB02709,P37840
DB09118,P34903
DB00572,P43681
DB01536,P42330
DB06819,Q9UQL6
DB01069,P14416
DB00228,P78334
DB14533,P14780
DB09273,P07550
DB03467,P11511
DB09235,Q9UBN1
DB01174,O15399
DB12695,P61978
DB12695,P03886
DB12645,Q13547
DB01038,P21728
DB00988,P14416
DB09124,P06401
DB00628,P34903
DB00142,P43005
DB00825,P54284
DB00186,P47869
DB08868,O95977
DB00945,Q9UGJ0
DB01224,P28223
DB00201,O76074
DB14487,P30101
DB01107,P18505
DB00753,P30049
DB12010,P07711
DB00273,P22748
DB09130,P12814
DB01364,P07550
DB12010,P54756
DB01222,P04150
DB08897,P08172
DB11577,P18089
DB12010,Q9H2X6
DB09205,P08913
DB01196,P11137
DB00186,P31644
DB00328,P23219
DB11638,Q06830
DB00243,P48050
DB00210,P48443
DB01238,P08588
DB00228,Q8TCU5
DB12278,P11229
DB00747,P08172
DB05767,Q00653
DB00898,P14867
DB11582,Q8N1C3
DB01254,Q9NYL2
DB09462,Q9NZK7
DB00555,Q15878
DB06403,P24530
DB01954,Q07343
DB15442,Q00535
DB01355,P47869
DB00163,P67775
DB11682,Q9GZT9
DB01273,P17787
DB01593,P07357
DB01151,P11229
DB01262,Q96DB2
DB00431,P18505
DB00945,P28482
DB00909,O43570
DB00360,P17752
DB09166,P78334
DB05767,P01584
DB01567,P18505
DB14028,P31644
DB00311,P22748
DB00411,P20309
DB00308,Q13936
DB08896,P35968
DB01626,P21397
DB00316,P35354
DB00669,P28221
DB00555,Q9UI33
DB13335,P48169
DB09118,Q99928
DB12836,P35408
DB00253,P04150
DB00637,P35367
DB11348,P27824
DB01134,P08235
DB13751,P28845
DB01175,P14416
DB00189,Q16445
DB01238,P41595
DB00753,Q8N1C3
DB01054,Q12791
DB00783,P03372
DB08838,Q05586
DB01436,O15528
DB12565,P56524
DB08901,P11362
DB00683,P28472
DB04552,P04054
DB09401,P33402
DB00933,P28223
DB02587,Q9Y691
DB01238,Q01959
DB01388,P54284
DB09304,P28221
DB00653,Q08289
DB01110,Q12791
DB01437,P34903
DB09213,P13569
DB00306,P43681
DB00212,P00797
DB00163,P17252
DB09099,P30874
DB00571,P08908
DB08922,P14416
DB00924,P41595
DB01239,P08173
DB00995,P30044
DB00862,P18545
DB00909,Q9NY46
DB00312,Q13224
DB09061,P04040
DB09123,P06401
DB14001,O75469
DB01591,P20309
DB01017,P29466
DB05015,Q9UQL6
DB01200,P28221
DB01171,P21397
DB01200,P28335
DB09130,P02750
DB09238,O43497
DB01594,Q16445
DB03010,P04350
DB00404,P18505
DB14487,P01011
DB01373,P06702
DB00724,Q9NR97
DB12248,P07550
DB01175,Q01959
DB01159,P23634
DB08382,P27487
DB00651,P29274
DB13746,Q01118
DB00162,Q9NYR8
DB00189,O00591
DB13746,P54289
DB01489,O14764
DB09130,Q99497
DB00228,O14983
DB00605,Q9Y5Y4
DB00957,P10275
DB06787,P08172
DB00463,P36544
DB01382,Q09428
DB01356,P49841
DB00945,Q13131
DB00462,P11229
DB01489,Q9UN88
DB00155,P00966
DB06152,Q9P0X4
DB12255,Q16665
DB11148,O43497
DB00622,O00305
DB00350,P00797
DB08838,Q9UHC3
DB00628,P78334
DB00404,Q99928
DB01028,P42261
DB00418,P42262
DB00799,P28702
DB14487,P02751
DB01403,P28223
DB09096,P04179
DB01069,P25100
DB11638,P22626
DB01624,P21918
DB01205,Q16445
DB00321,P28223
DB00115,P22033
DB05219,Q08499
DB12582,O75469
DB00794,P18507
DB02589,P29474
DB12010,O14976
DB01489,P18505
DB13873,Q07869
DB06151,Q12879
DB00307,P19793
DB14028,O14764
DB00444,P11388
DB09272,P35372
DB14491,P06746
DB00570,Q9UJT1
DB08901,P35968
DB00896,P04150
DB00700,P08235
DB00421,Q01668
DB09409,Q8TCU5
DB00960,P13945
DB00598,P25100
DB06802,P35354
DB00762,Q969P6
DB01593,P29372
DB15463,Q99814
DB00475,O00591
DB02659,Q02221
DB00295,P41143
DB11638,P61978
DB01019,P08173
DB04272,P07741
DB00201,Q14573
DB12010,P49840
DB11148,O75762
DB09089,O43497
DB01107,Q8N1C3
DB01189,P16615
DB13036,Q9Y5Y4
DB09225,P21728
DB01577,P18089
DB08804,P28223
DB14924,P51813
DB03128,P08173
DB00647,P35372
DB00332,P20309
DB11638,P20810
DB02659,Q96RI1
DB00481,Q92731
DB01593,P07237
DB00935,P18825
DB09089,P54284
DB00116,Q99707
DB00231,O00591
DB01373,P49747
DB00543,P21728
DB09204,P07550
DB00818,P18505
DB14533,P20851
DB00409,P35462
DB01050,P13569
DB01069,P18825
DB01009,P35354
DB00591,P04054
DB01229,P10636
DB01069,P35498
DB08880,Q02127
DB00173,P07741
DB00379,P35869
DB00423,P00915
DB00116,P48728
DB06751,Q02641
DB00721,Q9H2S1
DB09121,Q08828
DB00126,O00469
DB00320,P14416
DB14533,P69905
DB01564,P10275
DB11986,Q16620
DB01224,P25100
DB13581,P08912
DB00715,P46098
DB06218,Q15858
DB09118,Q8N1C3
DB13269,P35499
DB01186,P18089
DB01511,O14764
DB00237,P42261
DB01129,P20648
DB01133,Q9HBG4
DB00964,P35348
DB00273,Q13936
DB12010,O96017
DB12010,P22694
DB00142,P80404
DB09283,Q08499
DB00801,P14867
DB11986,O60674
DB13944,P08235
DB00363,Q8N1C3
DB06751,O00305
DB01320,Q14524
DB00237,P17787
DB00198,Q99519
DB01023,P54750
DB00201,O95263
DB01161,Q14524
DB14487,P04004
DB01133,O95670
DB00749,P23219
DB01437,P18505
DB06738,O15399
DB02342,P04798
DB14533,P03952
DB08804,P08069
DB12010,P51955
DB00619,P16234
DB14533,P51693
DB00334,P07550
DB00568,P21728
DB12007,P37231
DB00555,Q9NY46
DB00909,O43497
DB09089,P35372
DB00897,P47870
DB00292,Q9UN88
DB02266,P35354
DB01614,P21728
DB00648,P06401
DB01189,Q9UN88
DB14672,P48169
DB01567,P34903
DB00334,Q99928
DB00421,P06401
DB00312,P34903
DB01353,P34903
DB00588,P06401
DB13345,P13945
DB12404,Q16445
DB00393,P08235
DB08906,P08235
DB00273,Q9UI33
DB00988,P09172
DB01589,P28472
DB01393,O75469
DB00818,P34903
DB08437,P62913
DB00691,P12821
DB09235,Q8WXS5
DB00311,P00918
DB00619,P11274
DB01589,Q9UN88
DB00458,Q01959
DB09096,Q02156
DB05087,Q8N1C3
DB00279,P10828
DB01026,Q12809
DB01544,P28472
DB13335,Q9UN88
DB12010,Q13188
DB01098,P04035
DB06637,P16389
DB05087,P47870
DB12184,P08908
DB00532,O75469
DB00860,P04150
DB00585,P25021
DB00228,P23415
DB00829,P47870
DB09227,O43497
DB00898,Q02641
DB00458,P14416
DB14766,O95977
DB02587,O95622
DB01189,P31644
DB08868,P21453
DB11638,P49368
DB14533,P08603
DB00555,Q99928
DB00342,P08173
DB11638,P46782
DB09371,P03372
DB00953,P28221
DB00829,O00591
DB00153,P54289
DB00334,P28335
DB06764,P35348
DB01353,Q16445
DB14185,P50406
DB02659,P10176
DB01149,Q12809
DB01400,P22303
DB12010,Q8IW41
DB00652,Q99720
DB00408,P14416
DB07232,P09874
DB13746,O60359
DB00543,P14867
DB00683,P78334
DB00776,Q9UQD0
DB01118,Q86YN6
DB01001,P08588
DB06725,P23219
DB00342,P35367
DB00145,Q14749
DB00640,P30542
DB00420,P28335
DB01169,P28482
DB14719,O14764
DB02659,P10606
DB00656,P31645
DB00850,P21728
DB05262,P47989
DB01136,P19320
DB00316,Q8NER1
DB09327,Q12882
DB14487,P69905
DB11638,P07237
DB11830,Q92769
