0,1
179,491
153,39
726,125
129,3
1,112
539,298
265,458
266,2
561,7
344,155
16,75
173,346
3,226
395,574
242,63
10,448
129,93
334,81
190,233
789,412
709,548
146,526
156,59
506,52
349,229
182,153
24,324
156,526
166,155
200,126
724,236
166,42
686,175
146,434
228,303
1,50
195,571
268,412
212,37
144,246
411,491
159,569
392,322
149,14
129,574
227,470
164,495
171,297
797,7
38,232
7,521
143,480
136,574
285,373
495,90
334,548
164,355
149,243
28,126
448,452
169,320
567,83
240,346
8,238
66,176
154,449
833,71
165,574
347,452
216,82
166,449
281,81
419,574
0,216
403,387
849,322
242,276
623,548
242,243
168,63
153,63
201,217
221,452
10,263
246,412
266,574
195,449
570,347
261,12
281,155
550,37
214,563
221,305
385,346
240,95
367,185
273,238
242,411
507,66
10,362
222,43
424,76
52,12
123,155
208,140
850,289
156,89
123,452
75,412
406,322
201,102
146,113
251,563
750,126
212,216
246,495
453,243
149,137
207,346
225,569
242,486
7,401
246,93
439,187
79,96
384,413
136,177
214,187
677,217
173,452
431,320
829,205
351,452
197,548
232,260
738,449
139,83
540,449
4,164
383,346
547,63
349,379
642,572
326,140
182,470
345,541
228,61
214,354
384,243
178,540
157,15
270,480
717,412
358,347
24,81
797,575
384,574
180,349
131,90
183,76
149,258
14,232
218,491
38,524
792,412
806,349
205,320
176,458
132,126
146,50
833,400
199,373
444,563
564,63
704,548
215,494
242,116
164,280
196,452
228,419
156,76
241,489
24,474
222,276
190,286
265,175
25,46
227,348
25,242
221,456
215,504
343,63
190,574
1,126
132,217
11,305
333,346
22,125
495,155
670,63
239,509
349,56
242,75
265,533
652,346
227,85
281,440
144,540
146,188
181,346
194,507
284,160
319,243
544,76
8,474
93,187
271,491
847,346
549,452
543,48
331,540
604,126
199,317
232,148
549,41
721,563
38,448
146,542
253,354
1,243
125,589
818,126
849,89
333,76
421,224
66,401
5,400
124,156
281,458
257,341
280,574
789,422
341,575
270,29
39,4
227,401
441,373
427,574
490,561
26,82
8,76
14,187
169,355
179,81
850,507
547,390
143,182
530,529
144,483
253,76
185,37
228,81
338,548
668,529
833,216
79,41
164,95
144,216
214,75
196,368
265,153
256,76
195,588
140,354
256,206
22,110
24,387
174,318
724,233
564,548
847,126
194,93
790,423
171,217
383,0
257,81
833,30
53,550
379,139
488,76
123,303
125,391
257,217
255,480
11,504
123,480
549,61
208,548
341,37
257,113
732,401
3,81
196,63
24,153
38,562
267,317
24,3
38,354
227,82
227,263
421,574
281,126
346,324
225,355
143,18
246,335
142,500
203,336
176,569
241,478
169,282
149,545
165,3
26,177
66,63
22,548
501,574
243,548
139,449
605,76
23,184
571,256
3,482
118,423
222,509
426,243
349,497
185,155
38,193
249,266
166,55
96,63
341,574
149,571
234,346
351,412
242,501
212,465
144,569
778,52
506,452
549,423
286,563
638,397
425,548
386,575
221,563
502,76
789,81
213,354
182,317
18,524
227,501
549,243
240,40
400,491
840,82
2,346
24,548
747,412
16,408
851,402
627,346
316,216
153,412
240,238
586,548
144,262
26,402
153,449
223,286
164,503
385,279
271,153
349,176
227,405
393,373
180,215
156,317
502,412
575,373
172,507
826,313
169,312
176,563
9,12
25,183
818,397
220,452
726,81
227,363
155,574
1,238
250,480
242,187
133,497
172,93
221,110
68,542
176,44
156,380
350,148
684,296
79,83
172,372
155,322
173,76
186,126
144,41
38,548
212,287
546,502
146,93
166,468
212,568
141,346
164,110
243,125
559,153
23,474
561,290
214,176
169,99
241,440
242,441
251,7
255,63
254,187
584,548
153,322
749,76
808,126
165,548
820,412
228,182
277,238
212,62
350,503
199,563
227,150
773,63
331,95
141,71
745,387
186,217
349,403
9,154
38,337
9,63
425,305
11,346
831,321
185,278
156,373
215,141
37,81
725,257
125,474
172,335
694,126
379,76
183,94
143,122
789,63
265,572
164,26
392,224
559,446
551,346
559,5
750,482
143,196
535,81
29,7
247,154
792,37
157,563
174,347
833,39
150,290
274,373
98,126
164,154
227,373
250,446
502,63
547,465
190,483
130,126
348,37
221,266
68,95
199,346
243,446
830,313
146,575
136,569
6,177
257,166
8,400
130,95
146,539
391,110
591,491
156,110
333,480
256,337
142,76
349,132
549,93
213,568
608,412
267,82
405,390
241,390
257,380
233,392
124,83
11,9
420,504
3,238
180,548
215,380
547,451
598,174
211,317
153,372
744,81
543,121
136,449
350,507
142,518
4,18
172,289
852,192
620,14
561,93
140,313
261,216
408,76
286,105
286,341
8,277
95,380
267,335
196,305
169,7
256,215
224,405
180,382
167,478
686,541
164,574
129,342
796,63
502,289
502,295
141,125
67,232
140,216
850,521
140,500
334,320
246,387
149,452
303,232
384,126
830,363
852,522
150,446
98,491
483,530
334,263
283,412
123,238
350,81
164,80
149,164
227,206
849,76
66,491
26,575
136,491
217,526
549,501
434,42
374,126
785,256
239,275
807,216
9,18
547,560
79,348
153,536
186,568
285,209
5,82
456,507
771,146
247,160
632,452
13,540
212,249
268,67
168,216
99,305
599,255
803,518
130,27
284,83
26,75
546,346
68,289
577,216
241,575
809,76
165,575
658,63
169,387
273,449
145,83
233,529
125,341
220,116
222,306
483,63
23,381
170,574
490,76
135,372
280,569
351,255
165,529
256,432
280,402
272,63
222,14
94,456
281,574
136,277
378,320
199,482
214,373
176,307
150,126
759,81
99,412
362,387
543,575
4,540
164,475
164,367
65,126
265,220
358,18
735,563
175,491
199,217
280,83
227,372
172,322
167,83
767,500
350,491
179,504
426,402
227,437
67,125
546,392
227,574
9,179
851,521
346,386
150,216
614,126
281,575
211,358
274,238
237,243
239,215
501,480
286,289
53,110
618,346
165,360
256,346
166,575
235,193
167,435
166,59
220,302
709,76
712,76
344,273
2,126
558,449
142,113
241,114
199,95
666,491
426,313
277,187
240,41
682,39
140,440
166,193
167,243
343,552
384,548
796,29
215,255
145,335
426,125
146,76
546,297
0,83
14,81
190,125
156,217
535,82
258,390
233,263
341,346
67,319
474,126
169,574
38,137
210,563
339,443
97,526
211,440
125,373
208,449
68,320
243,480
496,452
482,507
849,276
225,320
149,83
3,386
166,45
215,76
159,412
268,74
272,572
175,401
546,412
174,548
384,575
264,536
725,63
195,529
146,501
257,491
215,495
131,41
144,478
266,27
303,491
392,76
142,81
167,9
214,217
240,380
239,41
456,178
642,354
180,216
561,548
131,458
724,548
225,275
158,548
833,60
549,575
164,42
273,373
150,153
263,184
332,480
605,412
350,423
664,206
25,290
168,339
67,386
185,132
211,386
560,372
203,449
846,574
250,243
264,76
123,449
145,215
156,529
149,485
242,339
6,411
249,155
150,42
603,500
210,521
495,505
165,255
164,521
234,412
833,81
235,110
226,542
221,50
155,215
10,503
264,216
573,574
214,4
261,243
163,126
17,452
240,369
149,155
297,76
347,541
379,335
4,255
141,97
7,474
3,423
198,176
826,372
240,320
185,548
725,290
242,492
240,216
251,276
497,243
269,412
400,574
789,48
851,548
761,412
4,324
256,563
340,486
165,488
28,491
179,5
216,412
242,318
286,569
0,362
