0,1
6918454,ULK1
11656518,MAP3K4
216239,RSK3(KinDom.1-N-terminal)
9933475,LKB1
10427712,LTK
151194,TLK2
11234052,TAOK3
123631,TEC
216239,TNK2
11656518,TRPM6
9929127,MKK7
176870,CDKL2
11717001,ADCK4
9926054,CSNK2A1
11409972,EIF2AK1
24180719,NDR1
11617559,RSK1(KinDom.1-N-terminal)
9929127,FLT3
16725726,DRAK2
11656518,TRKB
10113978,MAST1
176870,MKK7
6918454,PRKCH
11617559,SGK3
11364421,FER
10138260,JNK1
10427712,PFPK5(Pfalciparum)
16722836,BRSK2
5291,IGF1R
11338033,BTK
156422,GSK3B
11314340,CDKL1
10074640,RSK1(KinDom.1-N-terminal)
25243800,LZK
16007391,JAK3(JH1domain-catalytic)
16038120,NEK4
9933475,AKT2
10138260,TAOK2
3025986,p38-gamma
4908365,CAMK2A
156414,NEK9
11656518,PCTK2
25127112,PIP5K1A
11427553,CDC2L2
11617559,MARK3
5287969,MUSK
9884685,FGFR2
11626560,MLK1
11485656,CLK2
11717001,YANK3
11338033,SRPK3
10074640,CAMK2B
42642645,MAP3K1
176167,CSNK1A1
11409972,MLCK
11364421,MAP3K1
9884685,PFCDPK1(Pfalciparum)
644241,MINK
25127112,FAK
9926054,HUNK
10074640,p38-gamma
10113978,ERK3
151194,MARK1
3038522,AMPK-alpha2
10127622,PAK2
25243800,SRPK3
11667893,MET
6918454,CTK
42642645,CLK3
176167,DYRK2
208908,RIPK4
3062316,CHEK1
11656518,DYRK1A
216239,DYRK2
11338033,CAMK1G
16725726,DDR2
3062316,CSNK1A1L
176167,PCTK2
24180719,CDKL3
151194,LZK
6450551,PRKG2
11717001,RSK1(KinDom.1-N-terminal)
6918454,ERBB2
11234052,CLK2
176155,PIP5K2C
3038525,PRKCE
11364421,CLK4
11717001,EPHA8
176870,FGFR1
11717001,PRKD1
24779724,CASK
11617559,AAK1
3038525,GRK4
6918454,ERK1
11338033,PIK4CB
16007391,MAST1
10127622,ROCK1
208908,MAP4K5
3062316,MARK2
11338033,DCAMKL1
208908,CAMKK2
447077,PRKG1
151194,BMPR1A
6450551,MLK2
11314340,SBK1
10127622,GAK
10127622,CSNK1G2
11656518,CAMKK2
3038525,LIMK1
11364421,ASK2
42642645,NEK4
10113978,CDKL3
6450551,ERK5
11485656,AAK1
11427553,PIK3C2B
11234052,PIK3CA
123631,BMPR1B
10127622,TXK
11234052,DAPK3
6450551,CDC2L2
6450551,RPS6KA4(KinDom.1-N-terminal)
11617559,RIOK3
11234052,PRKCQ
644241,MAST1
9929127,NEK2
3038525,ROCK1
176167,TAOK3
5287969,CSNK1E
9933475,PCTK3
24779724,PFTK1
176167,DAPK3
6450551,CAMK4
644241,S6K1
11427553,TNNI3K
17755052,EPHB2
16007391,PAK6
11338033,PFCDPK1(Pfalciparum)
3081361,MLK1
17755052,MARK1
24889392,AURKB
11234052,FYN
5329102,EPHB2
151194,TAOK1
9933475,EPHA4
123631,PIP5K1C
11617559,ERN1
11667893,CLK3
216239,TGFBR1
11667893,SRC
9926054,NEK7
151194,PRKCE
9933475,LATS2
44150621,JAK1(JH1domain-catalytic)
151194,NDR1
3038522,ZAK
5329102,PAK2
24180719,CAMK1D
11409972,CAMK2A
11617559,PAK3
156414,CAMK4
24779724,BMX
6450551,WEE1
6918454,CDK3
24889392,CSNK1G3
6918454,PAK3
9809715,PFTAIRE2
10074640,PRKG2
10461815,PIK4CB
176155,CDK11
11712649,PRKG1
447077,GSK3A
5291,MAST1
9929127,PRKCD
11485656,MRCKA
176167,LZK
3062316,RIPK4
11717001,CDK9
44150621,ROS1
151194,CHEK2
17755052,CHEK2
644241,CDC2L1
24180719,EPHB3
9926791,IRAK3
11338033,EPHB2
10138260,TESK1
208908,MINK
644241,ERK8
3038522,MST1
11338033,PRKD2
16007391,PHKG2
10138260,NEK5
11338033,ROS1
11409972,ERBB3
208908,CAMK2B
11712649,PCTK3
11338033,MAPKAPK5
24180719,ERN1
153999,BRAF
3062316,CSNK2A1
11314340,FER
9926791,PAK4
42642645,ERK4
17755052,INSR
447077,CAMK2G
11667893,MUSK
11626560,CAMK4
9884685,MYLK2
9809715,CDKL3
11617559,p38-beta
10113978,CAMK2G
9926054,TAOK3
10127622,INSRR
11364421,GRK4
11485656,ERK3
24180719,EPHA4
4908365,CSNK1G3
11314340,FGFR3
176155,DRAK2
9926791,AKT2
10074640,MINK
25243800,INSRR
208908,SRC
42642645,PIP5K1A
9933475,PRKR
24779724,WEE1
156414,RSK4(KinDom.1-N-terminal)
3038525,SYK
9884685,MAP4K5
9926791,SRC
9915743,MARK4
42642645,MYLK
156422,MAPKAPK5
3062316,MLK1
11667893,HPK1
11338033,PRKR
25127112,p38-delta
3081361,NDR1
51004351,EPHB2
11409972,PLK1
3025986,EPHA5
123631,LATS1
9933475,NEK3
3025986,PIK3C2G
11485656,CSNK1G1
24779724,DAPK1
5287969,RIPK4
126565,EPHA8
11485656,ADCK4
11364421,PKAC-beta
17755052,SNARK
10184653,CAMK2G
11984591,ACVR2A
24779724,PLK1
3038525,CAMK1
11656518,PRKD3
5494449,CSNK1G1
208908,SIK2
11338033,FER
5291,MST4
10427712,EPHB6
9933475,ERK2
9809715,ASK2
10127622,RIOK2
11656518,CAMK2B
176155,LKB1
51004351,EPHA4
25243800,LIMK1
42642645,BMPR1A
5329102,BMX
176870,NEK6
44150621,CSNK1G2
3038522,RPS6KA4(KinDom.1-N-terminal)
176870,ASK2
3038525,ASK2
5287969,CSNK2A1
10113978,AXL
9926054,LIMK1
208908,AKT2
447077,PRKR
156422,PLK4
151194,DRAK2
176167,EIF2AK1
10184653,MERTK
11626560,MST3
11667893,PIM2
9929127,p38-gamma
16722836,PRKCI
9929127,PRKCQ
24180719,SgK110
9926054,ALK
3025986,PIK3CG
10461815,NDR2
156414,ASK1
11338033,JNK3
9884685,DDR2
10127622,IRAK3
9884685,CAMKK2
644241,PIM1
24180719,CSNK2A1
44150621,TNK1
176155,TRKB
176167,CAMK1D
3038522,PIM1
24889392,PAK4
10113978,IRAK4
447077,BMPR2
16007391,MRCKA
9884685,RIPK5
11717001,RIPK1
3038522,FYN
176167,MEK5
5328940,MTOR
24779724,LOK
17755052,ERK5
24180719,TIE2
156414,ROCK1
176167,ULK2
16007391,FGFR4
3025986,EPHB6
9926054,RSK3(KinDom.1-N-terminal)
9884685,BLK
11626560,MEK6
9926054,ADCK3
156422,MARK3
9926791,PRKG1
11656518,YANK2
6450551,MEK3
3062316,PRKR
11656518,MKNK1
153999,TYRO3
9929127,CAMK1D
176870,NIM1
5291,PKMYT1
25127112,JNK2
216239,LRRK2
3025986,FES
11234052,MAP3K2
11667893,CLK1
16007391,PLK3
11234052,ERK2
153999,TAK1
9926791,GRK4
11314340,p38-gamma
3062316,PRKCE
3062316,PRKG1
9926054,CAMKK2
3025986,AKT1
11338033,RPS6KA4(KinDom.1-N-terminal)
9884685,CDK8
123631,EPHB2
11667893,SRPK2
5291,JNK2
9915743,CASK
9926791,CSNK1G1
11485656,PRP4
11617559,ICK
123631,AURKA
10427712,JNK1
9933475,MLCK
44150621,TAOK1
11314340,TGFBR1
11626560,MAPKAPK2
10461815,CDC2L1
24889392,ASK1
11712649,ANKK1
176155,VEGFR2
17755052,STK33
24889392,TLK2
16007391,DYRK1A
11667893,NEK11
3038525,BMPR2
156422,GRK4
11717001,CLK3
644241,CDK11
176155,LIMK2
208908,CDK9
10127622,PIK3CA
11667893,PRKCQ
5287969,CTK
5291,PIK3C2B
153999,IKK-beta
156414,MEK3
11712649,RET
9926791,PCTK1
11485656,BRK
5329102,CDK2
17755052,ULK3
9933475,CAMK2B
16007391,MLK2
11338033,MEK6
123631,EIF2AK1
11626560,GCN2(KinDom2S808G)
16725726,MEK5
447077,RIOK2
644241,DRAK1
11485656,TSSK1B
17755052,ACVRL1
11364421,HPK1
5287969,DMPK2
11234052,DCAMKL2
447077,GRK7
11314340,GRK1
9884685,STK36
5291,CAMKK1
11364421,BLK
176155,FLT4
6450551,PKMYT1
51004351,NEK2
11656518,AURKB
9933475,CAMK1D
208908,GRK4
5291,AKT1
6918454,HIPK4
151194,CDK9
24889392,YANK1
10074640,MEK5
176870,ULK2
24180719,EPHB1
3062316,MARK1
10074640,NEK1
11656518,CDC2L1
123631,AKT3
10427712,PRKD1
17755052,TYK2(JH1domain-catalytic)
10074640,IKK-epsilon
11656518,CDK7
5328940,CAMKK1
11656518,ERBB2
3038522,SRPK2
4908365,LIMK2
447077,IKK-alpha
644241,CDKL3
24779724,SBK1
644241,JAK3(JH1domain-catalytic)
16725726,MYLK
25127112,MYLK2
51004351,TESK1
10461815,STK36
11656518,RIPK5
11234052,MARK2
447077,AXL
644241,AMPK-alpha2
11984591,CDK8
51004351,CSNK1G2
11364421,IKK-beta
16007391,SGK3
123631,IKK-beta
51004351,NEK11
17755052,SRC
11667893,PFPK5(Pfalciparum)
11717001,MKK7
11364421,DDR1
6450551,ERK2
11617559,IRAK1
3081361,CAMK4
24180719,PIM2
10184653,MAK
16725726,NEK11
123631,CAMK1
10113978,NEK3
24779724,AXL
216239,STK35
24889392,CAMKK1
17755052,PLK3
11717001,NEK3
123631,QSK
11717001,TEC
176155,PAK7
10127622,RSK1(KinDom.1-N-terminal)
44150621,PAK4
208908,GSK3B
156414,BRAF
151194,FGFR1
6918454,CHEK1
208908,MAK
24779724,EIF2AK1
10127622,BRK
16725726,WEE1
5287969,RIOK3
11338033,DRAK1
3081361,ERK1
5328940,LATS1
208908,CSK
51004351,TRPM6
17755052,PRKCH
11314340,NEK1
6918454,TLK1
11667893,GRK1
9884685,MAP3K2
11364421,MLCK
16725726,NEK3
5287969,MST1R
208908,ITK
10427712,HIPK2
11656518,AMPK-alpha2
9915743,NDR1
176870,SRMS
156422,SRPK1
11314340,PRKCI
6450551,PRP4
9884685,ERBB3
16725726,IKK-alpha
176870,PRKCI
11617559,TNNI3K
9926791,MLK1
156422,SRMS
3062316,NEK1
24889392,YES
123631,LIMK1
25243800,WEE2
216239,PRKCH
10113978,BMPR1A
6918454,BMPR1B
17755052,NEK9
17755052,TAOK2
24779724,EGFR
156414,PIP5K1A
17755052,VEGFR2
3038522,DCAMKL1
208908,EPHA8
156422,MAPKAPK2
10113978,NEK6
176167,NEK7
11712649,NEK5
208908,JNK2
156414,TRPM6
42642645,ACVR2A
11667893,MLCK
25127112,FGFR3
9884685,TAOK2
644241,ASK1
6450551,CDK3
156414,EPHA2
6918454,PDPK1
153999,MAPKAPK5
9929127,PRKD2
9884685,CAMK1G
5494449,ADCK3
156414,GSK3A
11234052,DAPK2
10127622,TLK1
156414,MYO3A
11314340,BMPR2
5291,RIPK4
11409972,IRAK3
10074640,PLK4
156422,DCAMKL3
9915743,IKK-beta
11409972,DRAK1
11427553,EPHA4
156422,STK35
16725726,LRRK2
11338033,STK33
16725726,MAP4K5
3038522,PAK3
11667893,OSR1
11364421,SNARK
216239,PIP5K1A
156414,STK16
153999,HIPK4
4908365,MLK3
16007391,EPHA1
24889392,DAPK2
16007391,TRKC
5328940,PLK3
11617559,EPHA6
9926054,PIK3CB
11234052,TRKB
156422,AKT3
6918454,RIOK2
3038522,MYO3B
10427712,TYRO3
6918454,SNRK
153999,PRKX
10427712,EPHA2
11712649,SNARK
216239,MEK6
5494449,ERBB2
3081361,JAK2(JH1domain-catalytic)
176870,NEK5
447077,PIK3C2G
5291,FGFR2
24889392,BTK
153999,ULK3
3025986,RIPK1
151194,DAPK1
4908365,CDC2L2
11626560,TRPM6
11314340,PRKD1
25243800,HUNK
176155,PIK3CB
9926054,JNK2
17755052,MLK3
151194,FAK
176870,MEK2
151194,PAK7
24180719,GSK3B
10074640,MUSK
123631,S6K1
10074640,AKT2
11667893,TNK2
11617559,PKN2
11656518,AXL
10461815,JNK3
17755052,ERN1
447077,CIT
3025986,FLT4
156414,JAK2(JH1domain-catalytic)
11338033,SNRK
176155,DAPK1
9933475,IRAK1
156414,HIPK3
24889392,CDKL5
10184653,IRAK4
9809715,NEK7
25127112,PRKX
44150621,EIF2AK1
5291,VEGFR2
9926791,JNK1
9933475,FER
156422,BMPR1B
42642645,CSNK1G1
