Drugbank_id,Uniprot_id
DB00518,P09455
DB00768,Q9UJT1
DB01056,P19835
DB12543,Q01814
DB01009,Q16864
DB00502,Q08499
DB01080,P07333
DB00416,O15530
DB00269,Q14289
DB11587,Q13698
DB13875,Q01718
DB11148,P0CG30
DB13952,Q9BY49
DB00316,Q5S007
DB01110,P21283
DB01583,P29218
DB00580,P06733
DB02640,Q02218
DB11730,Q13873
DB01245,P50750
DB00922,P04114
DB01244,Q92952
DB13925,P20815
DB09409,Q14833
DB08382,P43652
DB09143,Q15878
DB00532,Q9UBF8
DB11644,Q86W47
DB09039,P35610
DB06700,O95263
DB09232,P08069
DB09075,P03951
DB04834,P42681
DB06719,O75747
DB00970,P20061
DB01053,Q6NUM9
DB15149,P10109
DB01411,P06727
DB00245,P24941
DB09244,P56181
DB00508,P13995
DB00598,Q92598
DB06706,Q8N4C8
DB00721,P00326
DB01454,Q9NZD4
DB00248,P06733
DB02109,O14980
DB00732,Q13946
DB00915,P46736
DB11619,Q9Y2T6
DB01410,Q15125
DB01241,O75838
DB05107,P04075
DB01186,P43403
DB01191,P35228
DB09241,Q9UKE5
DB00163,P46940
DB00524,P55769
DB00830,P69905
DB00145,Q96QT4
DB02234,P17658
DB00523,P49411
DB00519,P25963
DB05424,P04049
DB06263,O75116
DB01224,P11388
DB01428,Q16832
DB01442,Q7L7X3
DB11090,P02792
DB11619,Q96GD4
DB01378,P48729
DB01303,P20674
DB09093,Q8N907
DB00468,P31391
DB06711,P62829
DB00761,Q96SW2
DB13191,Q8IVH8
DB00936,P42081
DB06202,P00414
DB00126,P12268
DB11672,A8MPY1
DB01076,Q8TE23
DB00414,P32004
DB06635,P54760
DB00205,Q9H2X6
DB00630,P48549
DB01472,P43088
DB16200,Q9UM07
DB01431,P14060
DB12836,Q96ER9
DB00755,Q13393
DB12565,P29322
DB06021,Q9HBG4
DB01280,P46663
DB04786,O15111
DB05467,Q8TCC7
DB01022,Q9UKV0
DB01591,P02649
DB00725,Q92847
DB08810,P20711
DB01084,P33151
DB00936,P61421
DB01073,P78356
DB09185,P07477
DB00546,Q9BUB5
DB00233,P46098
DB01253,Q96L21
DB01142,P20020
DB05219,Q00536
DB06506,P30542
DB13345,P31040
DB00884,Q9UJT1
DB00762,P48050
DB00744,Q8N5S9
DB01196,P19429
DB00388,P29972
DB04348,Q02153
DB01536,P31153
DB01611,O94804
DB02266,P54762
DB03255,O43451
DB11397,Q9NNW7
DB13867,P28566
DB11640,P02768
DB00427,P09619
DB00402,P63000
DB06709,P42766
DB08964,Q15878
DB06732,Q9NYX4
DB13164,P19634
DB04847,P06213
DB01001,Q9NZK7
DB01071,P39023
DB01219,P19878
DB09345,P01106
DB02282,Q13224
DB01288,P17252
DB01406,P15954
DB01215,P02649
DB12015,Q8N1G2
DB02691,O75600
DB09143,Q16647
DB01421,P06493
DB00278,P05067
DB04920,Q8IW41
DB00636,P24752
DB02659,P18850
DB09204,P04155
DB00527,Q9UK17
DB01106,P78356
DB04879,Q93050
DB04334,Q9Y2D1
DB00342,P47898
DB00908,P00395
DB01425,P98170
DB06016,Q8WXA8
DB01156,P42081
DB01160,P57059
DB00558,P02768
DB09238,P25024
DB00947,O75880
DB11994,Q70Z44
DB06711,P54750
DB01410,P35498
DB05710,P21283
DB12548,P08700
DB11699,Q99527
DB01613,O14746
DB01183,Q13464
DB01010,O15146
DB06228,Q13003
DB04599,Q9HC29
DB00523,O95069
DB06480,P04114
DB05271,Q13555
DB01032,Q9BQE3
DB12332,P48637
DB01217,P30049
DB01496,Q9Y2H1
DB12695,P69905
DB02342,P10109
DB00747,Q99720
DB05814,Q16558
DB00882,P00491
DB00647,P30405
DB14783,P29350
DB06077,P09038
DB04908,P39019
DB02329,Q13885
DB12789,P22303
DB00902,P43166
DB01700,P62508
DB05467,Q9H2G2
DB14805,P10997
DB00905,P16234
DB00871,P06703
DB01180,Q8IVH4
DB00653,P46439
DB09075,P52597
DB00480,Q04912
DB00498,Q9Y3R4
DB00493,P15924
DB01425,P31152
DB11682,Q8N1G2
DB01564,P48047
DB09031,P19320
DB09020,Q16832
DB00178,P18825
DB13003,P26447
DB01204,Q9NYK1
DB08897,Q9P289
DB00588,P35367
DB00197,P25774
DB00902,P29401
DB01452,O95069
DB00969,Q9BXA5
DB03419,P17844
DB01092,Q9P0Z9
DB08889,Q99571
DB01426,P16499
DB00312,O15067
DB08802,O75838
DB01135,Q8TD08
DB11590,P15559
DB12130,O43772
DB00692,P84077
DB06726,P02790
DB11652,Q9NR82
DB00127,Q9P0Z9
DB03070,Q9NPA2
DB00772,P19835
DB08918,P51957
DB00624,P23258
DB00892,P02751
DB04789,P49913
DB11951,P20618
DB06403,Q99623
DB01367,P00414
DB03783,Q13370
DB13751,P56524
DB09221,P21860
DB13720,P07737
DB00580,P43004
DB12177,P30041
DB08927,P04217
DB00170,P68104
DB01536,P13637
DB00624,P49662
DB00486,P06748
DB13179,P41238
DB09291,P63104
DB00237,P01591
DB01366,P12104
DB00767,Q9H2G2
DB00492,Q01064
DB04365,P14867
