Drugbank_id,Uniprot_id
DB12323,P14061
DB01235,P08172
DB03902,Q9UBC3
DB09220,P02452
DB09030,P48735
DB00190,P62917
DB00469,O43525
DB09017,Q92952
DB00941,P04049
DB00287,P06276
DB00337,Q15722
DB13158,Q9HB21
DB14669,P48729
DB00802,Q92781
DB09070,Q96RQ9
DB01202,P15814
DB01149,P15880
DB00197,Q15493
DB00892,P02751
DB01624,P32745
DB01211,P29474
DB01345,Q14330
DB04695,Q02127
DB00674,Q96S37
DB14840,O15393
DB01541,Q92753
DB00317,P62955
DB14132,P52564
DB00685,Q9UNQ0
DB01074,Q9BUF5
DB01325,Q04917
DB00867,P17252
DB00871,P06703
DB06814,P02746
DB02032,Q08462
DB09286,P15531
DB00360,P78527
DB00860,O75385
DB00404,P31946
DB08802,Q8TD08
DB00938,Q2M2I8
DB01569,Q13936
DB05223,P02786
DB01614,P14410
DB08802,O75838
DB01576,Q16665
DB11591,P19835
DB00439,Q8NET8
DB00725,Q92847
DB01056,P01591
DB00596,Q05513
DB12978,P05121
DB01119,P18850
DB04891,P16066
DB00661,Q14145
DB00822,P00352
DB14512,P50052
DB00308,P35968
DB09217,Q9UNX9
DB11560,P08631
DB06077,P10696
DB05667,Q07021
DB15565,P19525
DB01036,P23743
DB06216,Q9Y3R4
DB00282,P32119
DB00067,O96007
DB00337,Q92731
DB00637,Q03013
DB06159,Q9BY49
DB01135,P08253
DB16650,P13196
DB11723,P01031
DB06204,P14061
DB04888,Q9P2K8
DB00809,P21554
DB01221,Q13315
DB01620,Q13733
DB00918,P17174
DB04851,P06746
DB01541,Q06187
DB01007,Q08499
DB06809,O75891
DB04440,P29590
DB09089,P08779
DB14669,Q07021
DB01431,Q03013
DB01616,P07237
DB12670,P15086
DB00963,O14964
DB06127,O43570
DB12177,P00749
DB01268,P37802
DB01320,P22607
DB01054,Q16790
DB11793,Q9BQE3
DB14071,Q8WXA8
DB15490,O43526
DB04903,P02818
DB14543,Q07869
DB00262,Q9BY32
DB01175,P05155
DB04842,Q9GZT9
DB11362,P08294
DB05668,P05113
DB14512,P04271
DB00995,Q9HCR9
DB13919,P48058
DB13954,P04150
DB00187,P29322
DB11641,P01308
DB12332,P62913
DB01351,Q03426
DB09082,P30532
DB04960,P30872
DB06195,Q99519
DB04846,P30405
DB03866,Q9NYR8
DB12465,Q16322
DB16098,Q16739
DB00933,P30939
DB00549,Q03393
DB13257,P07711
DB13953,P63316
DB01065,O95864
DB00678,P26447
