0,1
155541849,Q13315
451705,P42685
24856436,Q9Y6R4
134611894,O00750
52946520,P27338
54728416,O14684
11574811,P27487
6450842,P05067
11373432,Q16539
134137557,P06276
11596174,P31639
5202,P28566
129030298,P42338
133081295,P00734
138686330,Q9NYK1
129032878,Q9UBN7
451705,P09769
118733354,P43405
16747696,P35968
10403949,Q9UHL4
44444298,P48067
73670655,P56817
89514943,O60341
25227462,P54619
25227462,Q96L34
71109175,P39900
54753444,P27338
2818,P28223
102323332,P53634
58081849,P36544
5280804,P43166
44157087,P42574
5329002,P11362
9980678,P43235
181620,P27338
134491578,P06401
59651989,Q9Y5N1
57780016,Q9Y5N1
73353758,P27487
24826799,P21802
146676725,Q9UBN7
71666749,Q9Y5Y9
10646043,P35354
10714139,P35354
126558791,Q9Y5Z0
127029837,Q9Y2T6
58486178,Q16620
451705,Q13043
134329612,Q9NYK1
124114603,P50750
9817292,P43115
123131772,Q9UBF8
59292008,O60674
1201120,Q9P1W9
136260531,Q07343
68182311,P34972
46216796,P16083
131709604,P09211
23648310,P25774
57750364,P31749
44137946,P21802
136215706,O00750
11523077,P27487
118433159,P09211
9961347,P24530
137656105,P22460
122548365,O15379
127035685,P03952
4920903,P35368
46885798,O95977
86302836,Q8WUI4
46837781,P43681
81689842,Q8WUI4
136214171,Q9NR97
70276990,P43235
22733860,P28223
24804985,P42345
134329296,Q9NYK1
51042438,Q00536
42602949,P11362
135285425,P56817
131709615,P09211
90412793,P56817
90667424,P08581
11627899,Q9Y5Y6
2536,P07477
132272267,Q9NR97
451705,Q07912
11684618,P55210
138686600,Q9NR97
24748573,Q9Y463
69446993,P27487
16747683,P49840
451705,Q00536
132272315,Q9NR97
133081198,P00734
126591927,P09769
25031915,P35916
77107955,P41145
49837952,P27487
54562,P21917
71585660,P78536
135277021,P03372
145956144,P00918
71712245,Q9Y5N1
134441987,P10721
16123056,O00329
121414237,Q9NR97
54757387,P41143
517540,P35462
5328135,P12931
10662,P00748
5685,P08908
118523423,Q13315
10879668,P23141
137529973,O14842
2354,P19801
2355,P04798
10529121,P00734
23648318,P25774
130453590,O60341
57389627,P42338
44424447,P21397
71768688,P41597
15949839,P52732
11512139,P55210
66829396,P22460
153472171,P19099
11670894,P55210
53474873,Q6V1X1
155538514,P00747
46208601,O60674
44444290,P48067
451705,P33981
5329164,P09619
121414234,Q9NR97
11667893,P35968
42642645,P07949
10403711,P30542
392622,P24557
155542755,Q9UBN7
44566187,P07858
45487946,P27487
137635119,Q92769
44346053,P45984
2818,P08173
138686583,Q9NR97
25182766,P21453
16046067,P27338
10907042,P10721
49784893,P42336
137653361,P00915
24767976,P17948
23647119,P27487
118433057,O60341
72550625,P03951
76525183,P31749
71535683,P19099
60154336,P11362
145969804,Q9UBN7
56676876,P21397
86343365,P56817
124222801,P56817
68578314,Q9Y233
6422124,Q9Y5N1
71454279,O14965
16035093,P27487
10173403,P50406
6918320,P30559
126565,Q9Y463
90395397,P09211
74766595,P29375
45487926,P27487
10138259,Q92918
137643582,Q9P1W9
86715877,P56817
22912244,P35354
71682916,P14780
138686757,Q9NYK1
44566187,P07711
154584270,Q13315
132272457,Q9NYK1
72713638,P78536
121426388,O00750
5281607,P06239
121426368,O00750
126524292,P56817
60150697,P21554
117889922,P03952
90413989,P56817
90413636,P56817
71682058,Q9UBF8
135320956,Q9UBN7
451705,O15146
439260,P35348
11427975,Q16539
46232556,P08581
73776203,Q9ULX7
44326037,P05093
24202429,Q9UQM7
101884802,Q8IXJ6
91895723,P27487
117884197,P56817
3922884,P00734
121426272,O00750
133081208,P00734
9886808,P36888
72713866,P14780
44386588,P24723
349435,Q96LD8
44386589,P05771
77107355,P41145
44219903,P22894
118709243,P00797
11673215,P21397
59450914,P41145
136901416,O60674
11522916,P28845
62706768,P35372
72946013,P41597
9871042,P35354
57345662,P23280
122670030,P36897
71578447,P49840
118724209,O76083
118717618,P00533
118728330,P42336
132272641,Q9NYK1
10335263,P35354
44588220,Q9UEE5
86715928,P56817
138547901,P22455
6918638,O60885
135343735,P03372
44591740,P45984
145971262,Q13315
10752,P27338
16125681,P20309
58688563,P53671
118714377,O15379
90441958,P56817
134491810,P06401
117769346,P52333
98523,P21554
88314336,Q16790
59432238,P00742
126557080,Q9Y5Z0
146421660,Q9UQD0
23647122,P27487
3062316,O43353
127046727,Q00987
122192989,P00740
136237316,P56704
132272402,Q9NR97
78322387,P56817
126557124,P56817
5095,P21917
90655968,P53634
11415509,P27487
145956164,O43570
130288171,Q99500
24746434,Q13547
154575,Q07343
155536057,P07477
136242978,P21397
44443366,P27487
24860446,P27338
44376417,P00742
126565,O15111
11484559,P27487
57391826,P41143
137643607,P00918
122443959,Q9UBF8
46232900,Q9H244
138686454,Q9NYK1
23646733,P00749
57387395,P22748
71460212,P27338
44157086,P55210
9935746,P00742
5328940,Q8N4C8
73671458,P56817
134491864,P04150
137659269,P00918
135564632,P11309
11249688,P25774
90372869,P56817
11338033,P49841
88076008,P00734
131709618,P09211
142506210,O00329
59458454,P11597
91895766,P27487
10548722,P25101
135320860,Q9UBN7
117849688,Q12866
44440254,P35968
5329171,P35968
46882857,P31645
57750299,O75116
3035817,Q9UKE5
11664423,P42574
124150528,Q06124
10346121,P07711
49796942,P27487
85468829,P56817
126565,Q9UM73
44376252,P07477
71542246,P42330
59757974,O00444
155522899,P29274
71273460,P48736
451705,Q9H093
134812690,Q9UBN7
145950880,O43570
118720885,O14757
24202429,Q16513
122193710,Q9Y233
11243969,P27487
127046317,O00329
44320323,Q9ULX7
134329843,Q9NYK1
451705,P54646
137648430,P00740
90372830,P56817
137529989,O14842
16118392,Q16832
122192743,P42330
155548371,Q9Y337
10405951,P27487
68769744,P41597
11289792,Q9UHL4
9845526,P00742
124222808,P56817
73214799,P10275
52934180,O00763
58486178,P04629
2247,P35367
10457034,P35354
86715937,P56817
137653290,P30542
44442781,O00763
135285381,P56817
122510277,Q9NR97
11635187,P08684
9847835,P55210
25090,P27338
9933475,P09619
68290918,P33981
46932704,P00797
124114603,Q00534
44186997,P06401
44433797,P25103
126565,O43318
135398495,P37023
15984936,P06401
118717615,P00533
132272402,Q9NYK1
135283638,Q16539
9823820,Q08345
86715824,P56817
11285002,P24941
11174599,Q9UQD0
118713801,P31645
3078519,P27448
22594331,P05106
81689842,Q9UKV0
46184724,P78536
131635854,P08246
89462288,P11309
145950894,P00918
5685,P35368
42602264,P31749
52913813,O00329
89470690,P23458
90412765,P56817
899745,O76074
139557070,P10721
118919592,P21554
11346011,P27487
90412960,P56817
24830571,Q13464
134330094,Q9NYK1
126557181,Q9Y5Z0
45269325,P23975
24756910,Q13547
49796953,P27487
155534659,P29274
126565,Q96SB4
71553658,P09211
90373201,P56817
11152667,Q13043
44430518,P43166
11977753,P42345
122191637,P42680
71453567,P42330
122510248,Q9NR97
72947595,P41597
71731604,P27487
14872624,P11511
118502144,Q13315
9890746,P09619
49798777,P48067
90413745,P56817
122187957,P00742
30291292,P49841
155553510,P30542
