Drugbank_id,Uniprot_id
DB00418,P43681
DB00661,Q9Y698
DB00957,P03372
DB13025,P35368
DB00908,Q12809
DB00408,P28222
DB01005,P23921
DB00334,P35367
DB00228,Q13698
DB12010,O00238
DB14011,Q14330
DB11827,P31639
DB14059,P19838
DB00248,P41595
DB01036,P11229
DB01392,P28335
DB00477,P21728
DB01587,P28472
DB12010,Q13554
DB01175,P35348
DB00825,O75762
DB01175,P25100
DB14011,P23219
DB11699,P46098
DB09068,P08908
DB09304,P08913
DB00431,P18505
DB12010,Q9Y4K4
DB09217,P35354
DB08059,P27986
DB11273,P30939
DB09235,Q9P0X4
DB03010,Q9H4B7
DB08839,O95264
DB00867,Q86W47
DB00951,P05177
DB14715,P14867
DB01248,P11137
DB00202,Q9UGM1
DB11348,P62166
DB00409,P28223
DB00505,P20309
DB08437,Q9UNX3
DB00619,P11274
DB01303,P30542
DB00210,P10826
DB01553,P18507
DB00622,Q13698
DB00819,P00915
DB12010,O43353
DB01244,P63316
DB01174,Q8TCU5
DB04863,P05106
DB01116,Q9GZZ6
DB01118,Q02641
DB11348,P27797
DB00142,Q9UI32
DB00421,Q01668
DB00723,P25100
DB00135,P07101
DB01558,Q99928
DB00421,P03372
DB00420,P28223
DB05087,P78334
DB06506,P08908
DB01159,O15554
DB01262,Q969S8
DB01291,P08588
DB11817,P29597
DB12010,Q9NRH2
DB01236,P47870
DB01206,Q9H169
DB09282,P33402
DB00381,Q02641
DB08807,P08588
DB00657,P36544
DB13837,P14867
DB00841,P03372
DB06216,P21917
DB00122,Q9Y5K3
DB12010,P53671
DB00996,Q9NR82
DB00333,P46098
DB06819,Q92769
DB00179,Q96QT4
DB00543,Q16445
DB01327,P27169
DB15490,Q9UN88
DB01268,P09619
DB13345,P13945
DB00652,Q99720
DB13025,P30939
DB06148,P34969
DB01197,P46663
DB02587,Q9UGI6
DB05219,Q08499
DB00924,Q06278
DB01396,P05023
DB00622,Q01668
DB09092,Q13423
DB01016,P50416
DB00841,P25100
DB00988,P09172
DB09345,Q99250
DB00454,Q01959
DB00199,Q12809
DB01186,P25100
DB01069,P11229
DB04889,P14416
DB06732,P35869
DB13875,P50135
DB00783,Q14457
DB00659,Q8TCU5
DB00628,P78334
DB01133,P21283
DB00313,Q99250
DB01708,Q05586
DB01353,P36544
DB01409,P11229
DB01559,P47870
DB01593,P04217
DB11967,Q02750
DB14001,P52429
DB12010,P48736
DB00346,P25100
DB00321,P04629
DB08800,P35367
DB09202,P18089
DB08846,P35218
DB13746,Q9UI33
DB03758,P10515
DB00903,Q9UJU2
DB00987,P06746
DB01154,Q15842
DB11672,P09211
DB01559,Q16445
DB01200,P28221
DB01239,P46098
DB01151,P18825
DB12379,P04798
DB01588,Q9UN88
DB09304,P28335
DB01254,P54756
DB00231,P47869
DB04834,P08172
DB00546,P34903
DB01587,Q9UN88
DB09462,Q9NZK7
DB00422,Q01959
DB01032,Q8TCC7
DB04513,P19429
DB01708,Q99928
DB00276,Q12809
DB00806,P30542
DB01259,P04626
DB06144,P25100
DB01077,Q13332
DB01088,Q08499
DB00458,Q01959
DB11274,P14416
DB00849,P34903
DB12267,P08581
DB08807,P08908
DB01244,Q12809
DB05541,Q9NY46
DB13025,P08908
DB12010,Q15208
DB01411,Q9Y271
DB01115,Q9UK17
DB00909,P07451
DB06283,O00555
DB02234,P35228
DB00421,O60840
DB06726,P07550
DB04948,P28221
DB00934,P35348
DB12645,Q9BY41
DB01151,P25100
DB01351,Q16445
DB13335,P47870
DB01567,P28476
DB00630,P14324
DB05767,P19838
DB00777,P08912
DB00555,P08913
DB14538,P14060
DB06148,P21728
DB04824,Q14994
DB01567,P34903
DB13345,P28566
DB00800,P25100
DB01489,P48169
DB05219,Q07343
DB14539,P14060
DB00804,P20309
DB00771,P11229
DB01113,Q08499
DB00555,P14867
DB09235,Q02641
DB00393,Q01668
DB00404,P31644
DB00401,P54289
DB01254,P11274
DB12010,Q13557
DB01367,P27338
DB09213,P31151
DB09211,P43115
DB00145,P34896
DB13581,P08912
DB01136,P35368
DB09130,P06727
DB00484,P18089
DB00162,P00352
DB00800,P35348
DB01296,Q04206
DB00867,Q9Y691
DB01593,P01023
DB01019,P11229
DB09130,P62807
DB01262,Q9UBC3
DB00247,P28222
DB09085,P35498
DB01068,Q8N1C3
DB12010,P48729
DB12500,O60674
DB00591,P07355
DB08846,P07451
DB12010,Q9H2X6
DB00126,O60568
DB01593,P04279
DB00661,Q14654
DB09166,P18505
DB00543,Q99928
DB00794,P48169
DB02587,Q86W47
DB12110,P28335
DB06637,P48547
DB01236,P03886
DB01611,Q9BYF1
DB13956,O75469
DB11148,Q9HBA0
DB13954,Q99527
DB00477,P20309
DB12543,P35372
DB09167,P25100
DB00142,Q16478
DB01354,P43681
DB00543,P47869
DB00396,P03372
DB13837,P47869
DB11638,P11413
DB00201,O76074
DB01235,P21728
DB00661,Q7Z3S7
DB00399,O95749
DB01708,O60391
DB00243,P35348
DB09342,P35498
DB01589,Q99928
DB00308,O00180
DB00898,P22303
DB01118,Q86YN6
DB06040,P52732
DB00252,P35498
DB06195,P28482
DB00852,P17544
DB06408,P20839
DB00549,Q9Y271
DB00925,P18825
DB00449,P06276
DB04540,Q14994
DB09130,O75880
DB01239,P08912
DB05541,Q9Y5Y9
DB00975,P00813
DB00454,P20309
DB14542,P04083
DB12010,Q16584
DB12010,Q04759
DB04842,Q06432
DB09256,P04818
DB00723,P35368
DB02115,P05091
DB01028,Q99928
DB00875,P14416
DB01708,Q07869
