Drugbank_id,Uniprot_id
DB03523,P08100
DB01352,P23975
DB00653,P53667
DB00989,P14866
DB01026,P15814
DB14065,Q9HBG4
DB01124,P05109
DB00387,P02749
DB00499,P10276
DB01180,O60858
DB00244,O75747
DB00508,Q92482
DB09555,P02749
DB01102,P78330
DB12483,P11511
DB09217,Q06187
DB04884,Q00534
DB00281,P29973
DB03783,Q9P0X4
DB01105,P27635
DB00899,P42081
DB01030,Q09428
DB13751,P56524
DB01103,P55011
DB06267,P43115
DB11800,Q13873
DB01203,P12104
DB00532,Q9UBF8
DB01548,Q00536
DB08816,P63252
DB00539,P68366
DB04896,P30291
DB14071,Q32MK0
DB01104,P23246
DB01170,Q9H4B7
DB09121,O75880
DB00757,Q96L34
DB06684,Q9BY49
DB04743,P45983
DB00621,Q92753
DB01364,Q9UJT1
DB06480,P04114
DB00989,Q8N4C8
DB04695,Q8IU85
DB00922,P07686
DB00373,P29590
DB00475,O60603
DB01223,Q96I99
DB00498,P01011
DB09462,P56381
DB03467,P26439
DB15444,P00740
DB06579,Q96D53
DB01496,Q9HBA0
DB16200,P40394
DB01548,Q9P286
DB05395,P08912
DB09270,P07437
DB13345,P23526
DB00721,Q02641
DB11181,P11511
DB00809,Q9UQM7
DB06733,Q02809
DB14498,Q99928
DB15463,P10275
DB00498,P0CG30
DB01186,Q9NYR8
DB06777,P14416
DB08964,P19784
DB00653,O94788
DB09063,Q14749
DB11712,P49281
DB04975,O00591
DB11323,P35579
DB01541,Q9NYV7
DB06266,P62312
DB00284,Q16654
DB01667,P05771
DB01180,Q8IVH4
DB09262,P18545
DB04871,P17544
DB06401,P34969
DB04743,P02749
DB05767,O00750
DB08911,P18850
DB06782,P05090
DB00710,P10828
DB00675,P63261
DB02187,Q13002
DB12364,P15153
DB01254,P00491
DB14498,P42345
DB04076,P01579
DB04850,O14578
DB00431,P49411
DB00548,P48728
DB01032,Q92847
DB04865,P43405
DB00126,Q8N159
DB11633,Q8N4C8
DB00580,P43004
DB01583,O15146
DB01667,P28702
DB00842,P98066
DB11973,P31943
DB11591,P16499
DB00984,P49069
DB08922,Q9BYF1
DB01144,Q13370
DB06698,Q8TCU5
DB01364,P51693
DB14489,P46439
DB00373,Q15858
DB01107,P17540
DB00807,O95670
DB04440,P13569
DB06782,P46439
DB00006,P51161
DB00691,P22694
DB06262,P30968
DB00982,P67775
DB01176,Q9BYF1
DB09221,P27338
DB06191,P48551
DB00132,P25105
DB13074,Q13557
DB11752,Q15788
DB08882,P05186
DB04881,Q8TD19
DB00644,P08253
DB00195,P63000
DB09203,P10828
DB06199,O14976
DB13940,P00414
DB01419,Q9BQI3
DB00334,O95865
DB00385,P23975
DB00170,P68104
DB04682,P02533
DB01427,P14060
DB00399,P11021
DB11581,Q9UQD0
DB11718,P27824
DB00499,P19021
DB00751,P00749
DB11590,Q8NFM4
DB01016,Q6NUM9
DB01204,Q14643
DB09090,P41231
DB09232,P08069
DB01435,P35368
DB00467,O95622
DB01351,P00966
DB09054,O95864
DB00321,Q14643
DB04832,P08473
DB00907,Q99527
DB00535,Q14571
DB00863,P01138
DB00586,P02748
DB06698,P04035
DB13985,Q9NR28
DB00989,O14983
DB01056,P01591
DB00541,P29401
DB00799,P42262
DB00441,Q04609
DB01245,P68366
DB04837,P28222
DB01028,O14649
DB09185,Q99712
DB00288,P38435
DB01143,P54284
DB00565,P62917
DB01421,Q08828
DB06711,Q8TCT9
DB00357,O95954
DB06719,P10599
DB09236,P49069
DB09031,Q9NSD9
DB00929,Q14721
DB00413,P46781
DB01409,P18825
DB01623,Q16555
DB04837,Q07075
DB09064,Q14353
DB01063,O15197
DB00845,P14415
DB00622,Q96Q83
DB01392,P16152
DB04821,O14556
DB00213,P11229
DB15873,P22102
DB00246,Q9UBC3
DB00313,P04271
DB01005,P07478
DB01409,P42681
DB07931,P46098
DB05465,P23297
DB00390,Q02383
DB14185,P32297
DB01553,O14842
DB00710,P49908
DB00476,P54577
DB04871,P04279
DB01338,Q15208
DB08808,P51164
DB01151,Q9P0X4
DB06077,P47870
DB03619,P22888
DB01156,P39748
DB05107,Q9NR33
DB00235,Q9UKV0
DB13581,P15336
DB03374,Q9Y6F1
DB09286,P15531
DB00295,Q9Y2U5
DB09272,Q5KSL6
DB04837,Q13555
DB00852,Q9Y5Y4
DB11425,O60674
DB00860,Q9NPC2
DB09068,P00749
DB15488,Q04828
DB00708,P23921
DB00304,P02795
DB17851,P53805
DB11738,O14983
DB09047,P05177
DB01586,Q9HAZ1
DB14672,Q9Y5N1
DB06825,Q13393
DB05022,P01584
DB04365,P02751
DB06716,P52895
DB06204,P10636
DB01189,P15954
DB00761,P16455
DB13800,Q08345
DB13729,Q9UGI6
DB01149,Q9NY65
DB01034,Q9H1R3
DB01483,Q96KS0
DB12783,O00750
DB00210,P48551
DB01667,P51884
DB08816,P18507
DB02709,O43525
DB09235,P30874
DB11921,P12268
DB00679,P10606
DB11994,P08581
DB01608,P37108
DB00571,Q09470
DB01158,P29474
DB01548,P30049
DB13729,P20839
DB07615,P00813
DB00746,Q99584
DB00477,Q9Y5Y6
DB00968,P14598
DB08807,O14730
DB12670,P20810
DB04519,Q96GD4
DB12184,O00329
DB00186,P06493
DB00448,P14061
DB11365,P02787
DB11755,O14939
DB01365,P01024
DB14766,P51168
DB08927,P04217
DB00344,P07451
DB00450,P08684
DB00297,P29475
DB00293,P33402
DB09054,O15379
DB13985,P25101
DB09231,P34897
DB00558,P02768
DB11723,P28161
DB01215,Q9Y698
DB08868,P11137
DB00372,Q9H4B4
DB00533,P22557
DB09202,P01024
DB02659,P30086
DB09555,P03952
DB02285,P00813
DB00427,Q06203
DB13501,P07947
DB01288,P62166
DB11752,P49356
DB09194,P51955
DB00917,P62917
DB01028,P06576
DB01107,P05230
DB04920,P34995
DB16165,Q8N1G2
DB11652,P20810
DB01013,P10253
DB01221,Q05329
DB00764,P47895
DB00941,Q13224
DB08927,P08493
DB00564,Q9H252
DB01342,O14556
DB06813,P27815
DB09555,P51617
DB14068,P21453
DB00511,O43772
DB00343,P02794
DB01011,P42858
DB01933,P43681
DB00759,Q02383
DB01246,Q9UL54
DB01244,P11413
DB08329,O60656
DB00459,P50750
DB04908,O60603
DB00554,P08493
DB00279,Q07343
DB01166,Q9Y5K3
DB04829,P10636
DB08802,O75838
DB09409,P08235
DB06702,Q07955
DB09285,Q9GZU7
DB13501,Q96GD4
DB14543,P30926
DB08810,Q13363
DB00636,P24752
