Drugbank_id,Uniprot_id
DB11577,P08913
DB13746,Q01668
DB00767,P08172
DB13837,P18507
DB01544,P47869
DB06151,Q05586
DB01442,P23975
DB14489,P02786
DB13025,P50406
DB09096,P04179
DB00463,P18507
DB01593,P02746
DB00459,P10826
DB01146,P35367
DB00768,P80511
DB00186,P78334
DB01159,Q12791
DB00653,O60840
DB00277,P30542
DB01036,P20309
DB00690,P47869
DB00691,P12821
DB00246,P21917
DB01108,Q92731
DB13345,P08908
DB01520,Q14957
DB01367,P10415
DB09089,O00305
DB01017,P35228
DB00321,P41143
DB01567,P14867
DB05087,P28472
DB14487,P05067
DB01205,Q99928
DB03600,P09958
DB06176,Q9UQL6
DB01077,P12235
DB00173,P07741
DB00463,Q13002
DB04838,P54289
DB14001,Q16760
DB00703,P22748
DB13025,P30939
DB14533,P23415
DB08871,Q9H4B7
DB09185,P35368
DB06713,P06401
DB06637,P16389
DB00988,P35462
DB01205,P78334
DB02266,P42330
DB12404,P47870
DB12010,Q02763
DB14001,O75469
DB00675,Q04759
DB00162,Q6NUM9
DB06589,P05230
DB11828,P00533
DB04209,Q9UGI6
DB00540,P35368
DB11986,Q16620
DB01401,P35354
DB01133,P29350
DB01267,P35367
DB00909,Q15858
DB02546,Q9UKV0
DB14491,Q96FI4
DB00182,P23975
DB09205,P08913
DB01197,P46663
DB04855,P48549
DB00935,P25100
DB14539,P04083
DB11348,P06703
DB01397,P35354
DB00563,P31939
DB01426,Q14524
DB09286,P25100
DB00543,P18089
DB06637,Q09470
DB04468,P11474
DB11278,P08588
DB11275,P21917
DB12010,P15056
DB01364,P08588
DB00498,Q9BQB6
DB00887,P13569
DB12695,Q96I99
DB01028,P98194
DB04903,P34903
DB00246,P28221
DB00454,Q05586
DB01593,P06396
DB01388,P54284
DB13873,Q9NPA2
DB00313,O60939
DB05239,Q02750
DB01151,P08173
DB01180,P12821
DB06408,P20839
DB01588,P31644
DB00619,Q08345
DB01079,Q13639
DB14533,O14556
DB12010,Q9UEW8
DB09235,P62955
DB00508,P21728
DB00598,P07550
DB02056,P42330
DB00623,P28223
DB01133,Q9HBG4
DB00821,P23219
DB00696,P21918
DB00835,P08912
DB00228,P28472
DB01593,P02795
DB00191,P27338
DB11638,P46781
DB01200,P28222
DB01365,P07550
DB00210,P05412
DB09283,Q14432
DB00237,Q9UN88
DB14487,P03952
DB14533,P02746
DB12010,Q7KZI7
DB00189,Q9UN88
DB00409,P35462
DB11348,Q99828
DB12010,P30530
DB01136,P35368
DB00228,Q05586
DB01262,P26358
DB08954,Q05586
DB00656,P35348
DB15822,P23458
DB01235,P14416
DB00558,Q9Y3R4
DB09304,P18825
DB01159,P48051
DB00829,O14764
DB06217,Q12809
DB00333,Q12879
DB01267,P28223
DB00774,P00915
DB06148,P34969
DB00371,Q9UN88
