PubChem_id,Uniprot_id
15604510,P45984
14664195,P00742
46191454,Q02880
5291,Q8NI60
11511120,Q14289
23643975,P78368
6442177,Q9NTK5
89951915,P07339
137644190,P29275
72713638,P03956
10138259,P27707
70688897,P07711
23653175,O75582
155899146,P08684
162722379,Q9UKV0
154827333,P09874
44472635,P10632
44631912,Q8TBX8
23635314,P37023
25141092,O43353
17755052,P28482
11488320,P22694
11712625,P55263
42642645,Q13233
24785538,P00533
60166493,P07858
51000510,P00533
11977753,Q13627
11671467,Q9UPZ9
23582824,Q14289
72713862,P03956
118720885,P05177
11712649,P61160
24765037,Q9UGJ0
21106464,Q96GD4
11712649,Q00537
122550533,Q8WUI4
11712649,P45983
42642648,Q13557
24765037,P08631
46220502,Q14164
6088,Q99500
139582020,P08684
42642645,Q9P289
134130328,O60658
22459008,P37231
122186549,Q9BY41
10430360,P11388
118720636,Q9NZ08
15604510,Q99640
121364618,P06870
127052581,Q6V1X1
118523423,Q12809
11485656,Q99640
11152667,Q8TDX7
9849735,P51617
151194,Q9BZE4
118432745,P21397
123631,O14965
86290253,P00734
44443720,Q6V1X1
146430478,Q14524
123631,Q9Y6E0
46232512,P12931
9826528,O00444
10296883,P22612
57335384,Q14004
25207521,Q16539
46843057,Q9Y5S2
9826528,P13861
57990770,Q13164
11952856,Q16513
3038522,Q13627
146408603,P10632
9910609,P17252
23635314,Q14164
9808844,Q9NTK5
10297043,P48730
11552706,Q9NSD9
25218397,P25021
3062316,Q00536
49842670,P35968
23643975,P13861
154584269,O00329
16666708,Q8NI60
9823820,O94806
11973736,P54753
49855950,Q9UQL6
11494412,Q13233
11488320,P11362
44327417,P37231
25145656,Q15375
162722076,Q13547
16007391,Q9BZE4
46220502,P51955
16719221,Q99640
16739650,Q16539
11285002,Q13882
76310313,P11712
44603533,Q00537
86670613,P23458
25151352,Q15569
52944858,O95271
156441744,O75469
90665987,P10635
44315826,P00747
46226425,P21554
3794,P61158
153999,P46734
134491806,P10275
25099235,P33261
127051045,P08684
46911863,P07949
122650373,P11712
44631912,Q9P2R7
11771503,P05177
78321762,P07339
9849735,Q13418
11234052,P29317
11671467,P54753
44631912,P50613
10117556,P07478
156422,P14635
16123056,P41250
135337852,P07948
154593705,O60885
78105161,P07339
11576622,P29466
9915743,P54619
9842576,Q14432
6419807,Q12809
25117126,P37173
25167777,P50613
5494449,Q9UBE8
10296883,P55263
11667893,Q13188
5756,Q9H255
11952856,Q14004
5287969,P49674
25167777,O15254
132141748,Q14524
6918736,Q9UK32
10907701,P03956
78323012,P07339
3062316,Q92499
44304087,P00747
44591583,Q13370
56960447,P49841
25141092,P11388
6445562,P17252
117869872,P07339
11667893,O14976
44187362,P08581
10090485,P27448
5282335,P43403
3794,P12236
10437018,P61160
11329138,P08173
118866986,P07339
72793099,P11712
46191454,O14965
44187362,P54619
46191454,Q92918
151194,P33981
137637559,Q12809
70693725,Q13224
9912856,P00747
11285002,P15056
19078659,Q14432
44137946,P49840
134325517,P27986
9868037,P05771
147409478,P35498
50922675,P11388
10430360,P54760
49797124,Q86TI2
137632017,Q16790
5287969,Q15759
9849735,P11802
11237434,P10635
20801160,P00750
72204934,P50281
121278998,Q13547
9808598,P08648
24748573,P10398
42642645,Q6P5Z2
13728862,P11712
11955855,Q99640
24744325,Q9UQL6
122671643,Q9NR97
162779133,P06870
5291,P17612
122589436,P42338
24856041,P36897
25145656,Q8TDX7
56640588,P09619
91826365,Q92793
42642648,Q07912
9874913,O96013
154593607,O60885
44516953,P46734
46220502,O15254
44137946,P05771
2754,P54750
11494412,P50750
11235063,Q05513
24767976,Q9HAZ1
25118925,Q9H2K8
42642648,P49840
118938565,Q12879
51039094,P43686
150036630,O60885
11167602,Q8NI60
71212291,O14965
44315831,P00747
9822042,P22694
11519486,P11712
11387605,Q02880
24748204,P17252
53321499,Q12884
10427712,Q15759
146408514,P05177
147969265,O60885
11338033,Q9UHD2
44340908,Q04759
9826528,P53667
24748573,P55263
11973736,P11802
57496611,P10635
137655697,P43681
146421726,P35498
11649741,Q6V1X1
23635314,Q04912
6918653,P08684
25066467,P61160
10127622,P38117
156011632,Q12809
71727581,P29597
10127622,Q8IW41
137635057,O14744
24995524,Q9NSE4
10090485,O75385
24905401,Q8IVH8
151194,P61160
9808844,P41743
146243619,Q12809
44137946,P18074
155564463,P00915
68336251,P67870
11613810,P03956
11707110,Q07912
66555680,P36897
44137675,Q13976
50922675,O15254
155060630,O75469
11392888,P10635
44605037,P08631
123631,Q04759
9871074,P23458
10507009,P00915
10437018,P28482
11713159,P38117
49864459,P00740
11955855,P52564
6442177,Q07912
16123056,P08240
24765037,Q99683
11667893,Q96S44
58423153,P12236
24794418,P54760
9874913,P49585
10053929,Q02880
6442177,P54756
42611257,P45983
1893730,P07949
57379345,Q13627
121365142,P07477
66555680,Q9P1W9
151194,Q86XP3
16654980,P52564
153999,Q9Y616
53235481,P20813
71185716,P00734
15983966,O60674
44143088,P50281
56846693,Q15375
11955855,P24941
10302451,P23443
16123056,O15254
44579419,P08172
15295578,Q16539
56649450,Q9Y572
17755052,Q96RR4
44516953,Q7L7X3
58423153,O14965
9847835,Q14790
25062766,P11388
11488320,P48730
17755052,P55263
52913813,Q96L34
56835161,P09619
56951456,Q12809
56960607,P49759
25171648,Q04759
11552706,Q16832
25171648,Q04912
10417440,P11712
134585536,Q14524
11364421,Q9Y6R4
118866105,P07339
16123056,Q13188
164620237,P51955
25181472,Q9P289
44182295,Q15375
4380,P42574
11707110,Q7L7X3
10430360,Q99683
168291623,Q12809
23635314,P49841
24785538,Q9H0K1
10288191,P49674
10601502,P05106
6445562,P36897
24864821,Q12851
52913813,P51812
11497983,P52564
24767976,Q15831
42642645,Q13976
9826528,P50750
11349170,Q9BZE4
24794418,Q13464
5291,P08581
1547484,Q92731
11494412,Q9UKE5
56846693,P30085
1893730,P46734
145431052,P15538
9868037,P49840
11574811,Q6V1X1
54671008,O60840
10427712,P53667
164620063,Q12809
24889392,Q13873
9863672,Q15759
11465834,P10635
15983966,Q96GD4
122589426,P48736
45142457,P07947
134325553,P27986
24993189,P41240
25102847,P06493
24905401,Q2M2I8
46209133,Q12809
91934368,Q6V1X1
42611257,Q96L34
45268455,O75469
9871074,P54756
23582824,Q7KZI7
56960447,O00444
16654980,Q7KZI7
11955855,P09619
44516953,P49674
6420138,Q00526
134130563,O76083
10296883,P30291
2355,P22460
25062766,P61160
44344979,P25440
11764797,P05556
44137675,P53350
24767976,P11802
46911863,Q05655
139301861,P03951
9868037,P10398
44569301,P00749
44377755,P08588
56960447,P31749
58423153,P07949
11977753,P33981
10437018,Q9NYL2
11357877,P04626
44555845,Q6V1X1
24795070,Q92918
59422203,P15735
42642645,Q04771
11533326,P29466
11442891,P23458
24825703,Q12809
53384644,P24941
24889392,P16591
53319320,P08684
25117126,P43405
24765037,Q13418
44273652,P00533
66555680,P09769
25145656,Q8TD08
24826799,Q00535
10151881,O15264
71727581,P41743
86687774,Q14524
11719003,Q99640
49797014,Q86TI2
162722222,Q13547
4011971,P11388
25117126,P00533
11707110,P06239
9817292,P43088
45375866,P78396
23643975,Q15569
9868037,O76039
10576379,P24530
3794,O75676
9808844,O00238
146421686,Q14524
59394193,Q12809
44205240,Q9BZL6
5287969,P07949
162722329,Q13547
25262792,Q13233
9863672,P16591
24826799,Q9UPZ9
136056126,Q13370
9863672,P51812
52944550,P27338
24785538,P06241
151194,P43686
58423153,P49674
1893730,O75676
3794,P36896
11234052,Q13131
46885626,P41743
11552706,P45984
11238080,P20813
135441202,P22694
9806229,Q9UBE8
24765037,P53667
53384644,P54753
25052767,Q12809
10090485,Q9UHD8
49806720,P23458
176870,Q8IVH8
44182295,P24941
24748204,P41250
9849735,P54753
45142457,Q00534
16666708,P42684
60168107,P41143
137643121,P08684
25066467,Q9H0K1
6857707,P08709
46191454,Q99683
644241,P27361
139557067,P36888
52913813,Q13233
11364421,P25098
24905401,Q8N4C8
72550849,P00734
11364421,Q13418
5330286,Q9UBE8
5328940,Q9NYV4
131839619,P08684
134691232,P11712
25227436,Q15746
25227436,Q5VT25
5329656,Q02156
11707110,P11802
167844794,Q12809
42642645,P05771
151194,P51812
11952856,P11309
16725726,Q15067
45142457,O43683
135398495,P51617
11349170,Q96GD4
11338033,Q15131
134325559,P42338
44247806,P10635
134491864,P03372
10127622,O75460
134491578,P03372
3025986,Q08881
23643975,Q9Y5S2
44512094,P10635
49855569,Q969S8
11973736,O00238
5328134,Q02156
71461809,Q6V1X1
23582824,P41743
15604510,Q9HAZ1
644241,O96013
9811611,P49761
11488320,P42684
57379345,Q99759
71727581,Q8TD19
11679800,P11388
49803313,Q96L34
66882548,P08684
24822704,Q13464
1893730,O14757
11973736,Q8NI60
57990770,Q9Y616
11485656,Q9Y6R4
24767976,O00238
25117126,P31749
24785538,Q13188
126557173,P07339
15297223,Q05513
2428,P12931
24995524,P04629
11712649,P08581
44324390,Q01064
22050379,P45984
24905401,P18074
16719221,P51617
11427553,P30086
153999,Q6PHR2
1893730,Q13464
24944848,O15379
11419146,Q6V1X1
24993189,O14965
49851369,P03372
176155,O94806
25171661,Q12809
57990770,Q9ULC5
46216796,O95835
11497983,Q9NQU5
11213558,P41250
168298901,Q12809
16085320,Q05655
11973736,Q9P1W9
71553152,P49841
57990770,Q9BZE4
145997874,Q12809
136268880,Q16665
182143,P22748
25141092,P54756
10601502,P06756
16747683,P61158
6763,P18031
57386785,P08684
59422203,P49137
16654980,P53667
135567181,P36888
42642648,Q96RR4
3062316,Q00537
176167,Q96S44
