Drugbank_id,Uniprot_id
DB00924,Q13733
DB00390,P49888
DB03575,P04070
DB06246,P07477
DB00218,Q16881
DB09229,P19320
DB01041,P55769
DB02234,P40261
DB01428,P16615
DB00293,P14780
DB00610,P42684
DB03619,P22888
DB15102,Q92952
DB06159,Q9BY49
DB00548,P00390
DB00393,Q00534
DB00917,P56524
DB00343,P24752
DB03783,Q03426
DB06579,Q96D53
DB14063,P28329
DB11640,P53611
DB08799,Q99828
DB14066,P15056
DB01059,Q14181
DB06413,Q9UQD0
DB11682,P13945
DB06144,Q92934
DB11323,P35579
DB06263,P54709
DB08329,O60656
DB04894,P15924
DB06713,O15379
DB04849,P13498
DB12332,P00750
DB01698,Q04206
DB00380,Q8IW41
DB01119,P08069
DB01073,P28476
DB00941,P22607
DB00500,P46439
DB09099,Q00534
DB04334,Q9UGN5
DB02165,P41594
DB00674,P35556
DB00394,P06870
DB11477,P51812
DB01227,P42262
DB06741,Q14571
DB13501,Q8IWT1
DB00554,P08493
DB15488,P56524
DB11841,Q9P0X4
DB01384,O95263
DB00751,P08758
DB00449,O60568
DB00725,O95747
DB12836,Q9NY65
DB13501,P00558
DB11090,P13693
DB09097,Q8TDS4
DB00877,P60709
DB00425,P07357
DB04908,P35367
DB01192,P10109
DB01407,P07947
DB00423,P20701
DB08911,P03886
DB06813,Q8TDS4
DB00589,O76074
DB11674,P28566
DB00933,P30939
DB00819,P06396
DB00585,P21266
DB01122,P00414
DB01216,Q9GZU7
DB07477,P48637
DB06153,Q15637
DB09173,Q16134
DB09047,P05177
DB06695,P04196
DB00450,P08684
DB04786,P10809
DB08808,Q08493
DB01207,O00222
DB08906,P23743
DB11855,P18669
DB02901,Q8TCU5
DB01204,Q13464
DB01074,Q9BUF5
DB00427,P17812
DB04325,Q8NER1
DB04842,P56524
DB11275,O60840
DB09061,P04271
DB09245,Q01668
DB08910,Q96DP5
DB04468,P06732
DB00408,Q16832
DB09123,O14983
DB13269,P21397
DB04903,P02818
DB14065,Q9BRS2
DB00475,O60603
DB00240,P24046
DB09064,Q14353
DB00915,P35372
DB12323,P14061
DB14517,P17174
DB14489,P31152
DB00213,P11229
DB01012,P61313
DB08916,P25788
DB11235,P22792
DB06267,Q04771
DB06741,Q05329
DB06732,Q08493
DB00997,P08588
DB02165,P23141
DB00546,Q9BUB5
DB06781,P43004
DB00467,P04792
DB04743,P45983
DB01032,P43155
DB00357,Q9BQB6
DB01191,Q96PN6
DB00573,O95665
DB01023,P00374
DB00600,P39748
DB04690,Q9BXJ7
DB00351,Q15493
DB03695,O14649
DB00928,Q9GZT9
DB00672,P12104
DB00880,P52788
DB00230,P02647
DB00486,P42261
DB08927,P23945
DB13501,P07947
DB04960,O00408
DB00284,Q9Y257
DB04846,Q9UPY5
DB14715,P04629
DB01028,P00492
DB01427,P14060
DB00181,P18848
DB00328,Q01118
DB00366,Q96DP5
DB16703,P05155
DB03701,P53355
DB00504,Q7Z2W7
DB04297,P52564
DB00132,Q02153
DB09214,Q02779
DB12941,O15528
DB00547,Q9HC29
DB01114,Q13258
DB00230,P16220
DB09241,P06396
DB00425,P17302
DB04837,P68104
DB01611,O94804
DB01093,P00390
DB06433,P43119
DB00605,P02763
DB12235,Q92753
DB01050,P08686
DB13967,P16152
DB06595,Q9NYK1
DB00797,P04271
DB03010,P17658
DB05229,P19838
DB00320,P11217
DB01373,Q9NZD4
DB01244,P11413
DB12095,P20061
DB03849,Q16620
DB08895,P02652
DB06446,Q12874
DB01452,P10275
DB00541,P29401
DB12874,P29372
DB00310,P09211
DB01166,Q86XP1
DB04552,Q9GZU7
DB01433,Q05655
DB00902,P43166
DB01024,P08670
DB00332,Q15904
DB00518,P84098
