0,1
146676722,Q13547
21250176,P00747
70685696,Q9UHL4
54761473,P42336
134329225,Q9NR96
10506935,P23219
445154,P07339
11213558,Q96RR4
126555288,P07339
895343,P21397
3339,Q96S37
135321005,Q13547
134329540,Q9NR96
138686882,Q9NR96
145431102,P15538
89455219,Q16539
118502938,Q13535
10455969,P12931
53474873,P27487
118432973,P27338
122510306,Q9NYK1
118919592,P34972
352863,P03956
24864821,O75716
138686683,Q9NR96
137644190,P29275
155548371,P49862
71720526,Q9Y345
11475797,Q9UHL4
126557638,P07339
11243728,P27487
153999,P06493
91895766,Q6V1X1
134329421,Q9NR96
9910032,P03956
118709358,P41143
89628397,P08253
90441926,P07339
44418497,Q12809
118433013,P27338
135320947,Q13547
137639385,P00748
44158155,P55212
72792549,P27338
56599995,P21453
11620575,Q07869
49837952,Q6V1X1
24744325,Q9UQL6
71716193,P41143
126524420,P07339
137631637,O76074
127033786,P21554
44432858,Q6V1X1
11553111,P13866
86297586,P21554
58459090,P21554
126508807,Q9UBN7
91895853,Q6V1X1
10200928,P23219
25118125,Q12809
139558700,Q9UBN7
117898177,Q9Y345
131709603,P27338
10087724,P27487
57328003,Q9H3N8
11165177,Q6V1X1
90204558,O75164
24370907,P49674
53353847,Q12809
11465585,Q9Y345
129283449,Q13547
117072549,P25440
89809840,P07339
90413745,P07339
15941677,P03956
135320975,Q13547
134329474,Q9NR96
72793778,P00749
66562287,Q5NUL3
9938625,P43116
118499636,P42336
57780016,Q12809
137249593,P35968
155512474,P43490
118211014,P36894
155535907,P03952
91530809,O15530
134491595,P03372
10765731,P23219
90413246,P07339
124107578,Q12879
76285722,Q12809
10548486,P24530
118970905,P35968
6918795,O76074
122599348,P48736
89443460,Q14432
71719305,Q9Y345
70679302,Q14432
9817165,P00533
10596725,P23219
9884817,P29275
25183622,P08684
126557586,P07339
101913750,P00918
72550627,P00734
44443296,Q6V1X1
122510254,Q9NYK1
118714375,P56524
126555026,P07339
11373432,Q12809
126557115,P07339
118888939,Q15835
137645223,P29275
44443354,Q6V1X1
145981960,Q9UBN7
135321026,Q13547
71731479,Q6V1X1
127045861,P51451
118432730,P21397
126524075,P07339
134136955,Q9UBN7
4709,P29323
132272794,Q9NR96
10475082,P29275
5330847,P00533
132141189,O00519
10200432,O76074
118734985,Q12809
58881816,Q16539
10405951,P08684
56926094,Q07869
138686333,Q9NR96
145988042,P21397
122510309,Q9NYK1
49848443,P21554
11510566,Q14790
136214186,Q9NR96
118432663,P21397
155525747,P29275
11255193,P27487
126556900,P07339
44352031,Q99895
19080,P00748
141724639,P15538
127050132,Q6V1X1
118721399,P00915
134145788,P08684
127051045,Q6V1X1
66829616,Q12809
145957574,Q12809
127034072,P21554
44444245,Q9Y345
126558800,P07339
121426192,P42345
11493492,Q6V1X1
86715756,P07339
124222779,P23219
118933132,Q9ULI0
127035377,Q6V1X1
44426073,P39900
11360493,Q6V1X1
90667652,P03956
126524406,P07339
127035685,P00749
86688570,P21554
42602260,Q12809
12005086,P49802
11509608,P13866
122579408,Q12809
44591848,Q9UHL4
58438064,O15151
89819869,P48736
137634086,P56524
9887378,P35368
90441917,P07339
69922083,P03956
1464,P11387
134441947,P36888
121426367,O00443
11510618,Q9Y345
135285414,P07339
118386409,Q96GD4
46888389,Q12809
54728415,P35354
44423815,P29275
16658633,P00747
71453568,P52895
22336133,P00734
127036810,P29275
11634372,Q14790
117844010,P07339
122589411,P42336
9959298,P24530
10483616,P08514
132167460,Q9NYK1
122443959,Q12809
77844667,P22303
68078922,O15530
124222814,P07339
124222807,P07339
91934362,Q6V1X1
132272579,Q9NR96
71525681,Q12809
71451480,Q07820
17758239,Q16539
54753443,P21397
6918796,O76074
23288645,P25101
155555191,Q9UBN7
78105292,P07339
45101723,P48147
135320873,Q13547
49837954,Q6V1X1
49797608,Q12809
44458617,Q12809
117818083,P27338
49797640,Q6V1X1
118021718,Q92830
5374,P35372
9822357,P23219
44205240,Q8IYD1
11581204,P17612
44205240,P37023
1217101,P52895
3793,Q12809
56951456,Q12809
